global_id,portal_id,file_id,lter,title,alt_id,owner,metadata_date,year_only,no_temporal_info,start_date,end_date,duration,current,conv_access,pop_data,temp_int,quality,taxa,data_type,descriptor,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coor_sys,projection,lat,long,summarized,num_sites,num_treatment_levels,treatment_type,exp_maintainence ,spatial_replication,num_levels_of_replication,rep_lev1,rep_lev2,rep_lev3,rep_lev4,site_metadata,notes,linked,data_obj_count,api_file
1317,,MS00701_v2.csv,AND,"Snow depth and snow water equivalent measurements along a road course in the Andrews Experimental Forest, 1978 to present",Snow depth and snow water equivalent measurements along road course (Dec 8 1994 - Apr 9 2014),,0,0,0,12/8/1994,4/9/2014,,0,1,0,,other,,env,snow_char,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS007&topnav=135,,,1,
1318,,MS00702_v2.csv,AND,"Snow depth and snow water equivalent measurements along a road course in the Andrews Experimental Forest, 1978 to present",Reference Stand snow depth and snow water equivalent measurements - discontinued in 2003 (Jan 18 1978 - May 14 2003),,0,0,0,1/18/1978,5/14/2003,,0,1,0,,other,,env,snow_char,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS007&topnav=135,,,1,
1319,,Benchmark and Secondary meterological station locations - Zip file with ArcGis shape file,AND,"Meterological station locations, Andrews Experimental Forest, 1994 - 2011",Benchmark and Secondary meterological station locations,,1,0,0,1/11/1995,7/1/2011,,0,1,0,,other,,spatial,coordinates,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS026&topnav=135,,MS001,1,
1320,,"Precipitation sensor locations (rain gauge), Andrews Experimental Forest and Upper Blue River Study Area - Zip file with ArcGis shape file",AND,"Meterological station locations, Andrews Experimental Forest, 1994 - 2012","Precipitation sensor locations (rain gauge), Andrews Experimental Forest and Upper Blue River Study Area",,1,0,0,1/11/1995,7/1/2011,,0,1,0,,other,,spatial,coordinates,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS026&topnav=135,,MS001,1,
1321,,Air/soil and air/water temperature sensor locations - Zip file with ArcGis shape file,AND,"Meterological station locations, Andrews Experimental Forest, 1994 - 2013",Air/soil and air/water temperature sensor locations,,1,0,0,1/11/1995,7/1/2011,,0,1,0,,other,,spatial,coordinates,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS026&topnav=135,,MS001;MS005,1,
1322,,"Meteorological instruments (other than benchmark or secondary meteorological weather stations), Andrews Experimental Forest - GIS ARC/INFO Export File",AND,"Meterological station locations, Andrews Experimental Forest, 1994 - 2014","Meteorological instruments (other than benchmark or secondary meteorological weather stations), Andrews Experimental Forest (Jan 1 1900 - Jan 1 1900)",,1,0,0,1/11/1995,7/1/2011,,0,1,0,,other,,spatial,coordinates,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS026&topnav=135,,MS001;MS005,1,
1323,,Mean January monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean January monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,,,1,
1324,,Mean February monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean February monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,not counting as separate data; just a temporal partition of other data file,,0,
1325,,Mean March monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean March monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,not counting as separate data; just a temporal partition of other data file,,0,
1326,,Mean April monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean April monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,not counting as separate data; just a temporal partition of other data file,,0,
1327,,Mean May monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean May monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,not counting as separate data; just a temporal partition of other data file,,0,
1328,,Mean June monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean June monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,not counting as separate data; just a temporal partition of other data file,,0,
1329,,Mean July monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean July monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,not counting as separate data; just a temporal partition of other data file,,0,
1330,,Mean August monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean August monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,not counting as separate data; just a temporal partition of other data file,,0,
1331,,Mean September monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean September monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,not counting as separate data; just a temporal partition of other data file,,0,
1332,,Mean October monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean October monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,not counting as separate data; just a temporal partition of other data file,,0,
1333,,Mean November monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean November monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,not counting as separate data; just a temporal partition of other data file,,0,
1334,,Mean December monthly precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean December monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,not counting as separate data; just a temporal partition of other data file,,0,
1335,,Mean annual precipitation (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual precipitation spatial grids (1980-1989), Andrews Experimental Forest",Mean annual monthly precipitation (1980-1989),,1,0,0,1/1/1995,6/7/1995,,0,1,0,,other,,env;spatial,precip,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS027&topnav=97,,,1,
1336,,Max annual temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Max annual temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,,,1,
1337,,Min annual temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Min annual temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,,,1,
1338,,Mean annual temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Mean annual temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,,,1,
1339,,Max January monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Max January monthly temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,,,1,
1340,,Min January monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Min January monthly temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,,,1,
1341,,Mean January monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Mean January monthly temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,,,1,
1342,,Max February monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Max February monthly temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1343,,Mean February monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Mean February monthly temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1344,,Max March monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Max March monthly temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1345,,Min March monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Min March monthly temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1346,,Max April monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Max April monthly temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1347,,Min April monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Min April monthly temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1348,,Mean April monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Mean April temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1349,,Max May monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Max May temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1350,,Mean May monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Mean May temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1351,,Max June monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Max June temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1352,,Min June monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Min June temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1353,,Max July monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Max July temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1354,,Min July monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Min July temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1355,,Mean July monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Mean July temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1356,,Max August monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Max August temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1357,,Min August monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Min August temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1358,,Mean August monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Mean August temperature (1980-1989),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1359,,Min September monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Min September temperature (1980-1990),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1360,,Mean September monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Mean September temperature (1980-1990),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1361,,Min October monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Min October temperature (1980-1990),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1362,,Mean October monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Mean October temperature (1980-1990),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1363,,Max Novermber monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Max Novermber temperature (1980-1990),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1364,,Min November monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Min November temperature (1980-1990),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1365,,Mean November monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Mean November temperature (1980-1990),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1366,,Max December monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Max December temperature (1980-1990),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1367,,Min December monthly temperature (1980-1989) - GIS ARC/INFO Export File,AND,"Average monthly and annual temperature spatial grids (1980-1990), Andrews Experimental Forest",Min December temperature (1980-1990),,1,0,0,7/1/1995,6/7/1999,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS028&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1368,,January mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",January mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,,,1,
1369,,February mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",February mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1370,,March mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",March mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1371,,April mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",April mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1372,,May mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",May mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1373,,June mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",June mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1374,,July mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",July mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1375,,August mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",August mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
1376,,September mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors - GIS ARC/INFO Export File,AND,"Mean monthly maximum and minimum air temperature spatial grids (1971-2000), Andrews Experimental Forest",September mean monthly minimum temperature (1971-2000) adjusted for effects of radiation and skyview factors,,1,0,0,1/1/1971,12/31/2000,,0,1,0,,other,,env;spatial,temp,obs,,,,,,,,,,,yes,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=MS029&topnav=135,not counting as separate data; just a temporal partition of other data file,,0,
