YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,QUAD,SIDE,SP_CODE,SIZE,COUNT,AREA,VIS,OBS_CODE,NOTES,SURVEY_TIMING,TAXON_GENUS,TAXON_SPECIES,GROUP,SURVEY,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_FORMER_GENUS,TAXON_FORMER_SPECIES,COMMON_NAME,Substrate_type,Mobility,Growth_morph
2012,9,2012-09-24,MOHK,3,ANNUAL REMOVAL,40,O,OPIC,12,1,20,1.5,31,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,9,2012-09-24,MOHK,3,ANNUAL REMOVAL,-99999,-99999,RTOX,36,8,80,2.2,36,-99999,SEASONAL,Rhacochilus,toxotes,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rubberlip Surfperch,HARD,MOBILE,SOLITARY
2012,9,2012-09-24,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SATR,28,1,80,2.2,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,9,2012-09-24,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SATR,30,1,80,2.2,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,40,I,CLIN,10,1,20,1.5,36,-99999,SEASONAL,Gibbonsia,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Crevice Kelpfish,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,CPUN,15,2,80,3.3,36,-99999,SEASONAL,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,12,5,80,3.3,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,15,1,80,3.3,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,22,1,80,3.3,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,26,1,80,3.3,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,HCAR,12,3,80,3.3,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,HCAR,15,1,80,3.3,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,HCAR,16,1,80,3.3,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,HROS,24,1,80,3.3,36,-99999,SEASONAL,Heterostichus,rostratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Giant Kelpfish,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,HROS,26,1,80,3.3,36,-99999,SEASONAL,Heterostichus,rostratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Giant Kelpfish,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,OCAL,17,5,80,3.3,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,OCAL,18,12,80,3.3,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,OCAL,20,4,80,3.3,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,20,I,OPIC,15,1,20,1.5,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,20,I,OPIC,13,1,20,1.5,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,20,O,OPIC,12,1,20,1.5,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,20,O,OPIC,13,1,20,1.5,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,40,I,OPIC,12,1,20,1.5,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,40,O,OPIC,14,1,20,1.5,36,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SAUR,10,1,80,3.3,36,-99999,SEASONAL,Sebastes,auriculatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Brown Rockfish,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SMYS,11,1,80,3.3,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2012,11,2012-11-15,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SMYS,13,2,80,3.3,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,BFRE,8,3,80,7.5,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,BFRE,10,5,80,7.5,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,BFRE,12,8,80,7.5,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,BFRE,15,3,80,7.5,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,DVAC,25,5,80,7.5,36,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,15,6,80,7.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,18,4,80,7.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,20,4,80,7.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,25,8,80,7.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,OCAL,12,8,80,7.5,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,OCAL,15,10,80,7.5,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,20,I,OPIC,10,1,20,7.5,31,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,20,O,OPIC,14,1,20,7.5,31,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,20,O,OPIC,12,1,20,7.5,31,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,40,I,OPIC,14,1,20,7.5,31,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,40,O,OPIC,14,2,20,7.5,31,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,PCLA,14,1,80,7.5,36,-99999,SEASONAL,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,PCLA,15,1,80,7.5,36,-99999,SEASONAL,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SATR,27,1,80,7.5,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SATR,28,1,80,7.5,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SMYS,12,12,80,7.5,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SSER,8,2,80,7.5,36,-99999,SEASONAL,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SSER,9,1,80,7.5,36,-99999,SEASONAL,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SSER,10,1,80,7.5,36,-99999,SEASONAL,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2013,2,2013-02-11,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SSER,12,1,80,7.5,36,-99999,SEASONAL,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2013,6,2013-06-04,MOHK,3,ANNUAL REMOVAL,20,I,NF,0,0,20,7.5,90,No Fish,SEASONAL,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2013,6,2013-06-04,MOHK,3,ANNUAL REMOVAL,40,I,NF,0,0,20,7.5,90,No Fish,SEASONAL,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2013,6,2013-06-04,MOHK,3,ANNUAL REMOVAL,40,O,NF,0,0,20,7.5,90,No Fish,SEASONAL,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2013,6,2013-06-04,MOHK,3,ANNUAL REMOVAL,-99999,-99999,OCAL,15,1,80,2.8,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2013,6,2013-06-04,MOHK,3,ANNUAL REMOVAL,-99999,-99999,OCAL,16,2,80,2.8,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2013,6,2013-06-04,MOHK,3,ANNUAL REMOVAL,-99999,-99999,OCAL,17,1,80,2.8,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2013,6,2013-06-04,MOHK,3,ANNUAL REMOVAL,20,O,OPIC,15,1,20,7.5,90,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,6,2013-06-04,MOHK,3,ANNUAL REMOVAL,20,O,OPIC,16,1,20,7.5,90,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,6,2013-06-04,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SCAR,18,1,80,2.8,36,-99999,SEASONAL,Sebastes,carnatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Gopher Rockfish,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,-99999,-99999,BFRE,6,3,80,2.4,36,-99999,SEASONAL,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,20,I,CLIN,10,1,20,7.5,98,-99999,SEASONAL,Gibbonsia,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Crevice Kelpfish,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,-99999,-99999,CPUN,16,4,80,2.4,36,-99999,SEASONAL,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,-99999,-99999,OCAL,17,5,80,2.4,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,20,I,OPIC,9,1,20,7.5,98,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,20,I,OPIC,12,1,20,7.5,98,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,20,O,OPIC,16,1,20,7.5,98,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,20,O,OPIC,10,1,20,7.5,98,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,40,I,OPIC,14,1,20,7.5,98,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,40,I,OPIC,15,1,20,7.5,98,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,40,O,OPIC,14,1,20,7.5,98,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,-99999,-99999,PFUR,6,8,80,2.4,36,-99999,SEASONAL,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SMYS,10,1,80,2.4,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SMYS,12,1,80,2.4,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,8,2013-08-19,MOHK,3,ANNUAL REMOVAL,-99999,-99999,SMYS,16,1,80,2.4,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,-99999,-99999,DVAC,14,3,80,2.4,36,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,15,1,80,2.4,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,18,1,80,2.4,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,19,1,80,2.4,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,20,1,80,2.4,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,-99999,-99999,EJAC,22,1,80,2.4,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,-99999,-99999,GNIG,32,1,80,2.4,36,-99999,SEASONAL,Girella,nigricans,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,-99999,-99999,Opaleye,HARD,MOBILE,SOLITARY
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,20,I,NF,0,0,20,7.5,80,No Fish,SEASONAL,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,20,O,NF,0,0,20,7.5,80,No Fish,SEASONAL,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,40,O,NF,0,0,20,7.5,80,No Fish,SEASONAL,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,-99999,-99999,OCAL,15,1,80,2.4,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,-99999,-99999,OCAL,17,6,80,2.4,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2013,11,2013-11-13,MOHK,3,ANNUAL REMOVAL,40,I,OPIC,12,1,20,7.5,80,-99999,SEASONAL,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
