date,location,line,row,species_code,value,comments
19950714,fs,24,3,LITT,15,na
19950714,fs,27,3,ORHY,+,na
19950714,fs,27,3,ERPU8,+,na
19950714,fs,27,3,DIWI2,+,na
19950714,fs,27,3,ZIGR,2,na
19950714,fs,27,3,GUSA2,1,na
19950714,fs,27,3,SPFL2,+,na
19950714,fs,27,3,HIJA,2,na
19950714,fs,27,3,ARLUL2,6,na
19950714,fs,27,3,LITT,20,na
19950714,fs,30,3,HIJA,+,na
19950714,fs,30,3,LITT,2,na
19950714,fs,0,0,HIJA,1,na
19950714,fs,0,0,ERPU8,+,na
19950714,fs,0,0,GACO5,1,na
19950714,fs,0,0,SPCR,+,na
19950714,fs,0,0,LITT,20,na
19950714,fs,3,0,ERPU8,+,na
19950714,fs,3,0,GACO5,1,na
19950714,fs,3,0,LITT,2,na
19950714,fs,6,0,ARLUL2,1,na
19950714,fs,6,0,DIWI2,+,na
19950714,fs,6,0,HIJA,1,na
19950714,fs,6,0,LITT,35,na
19950714,fs,9,0,ORHY,2,na
19950714,fs,9,0,ZIGR,1,na
19950714,fs,9,0,HIJA,+,na
19950714,fs,9,0,SPFL2,+,na
19950714,fs,9,0,LITT,10,na
19950714,fs,12,0,GUSA2,1,na
19950714,fs,12,0,ARPUP6,1,na
19950714,fs,12,0,HIJA,1,na
19950714,fs,12,0,MAPIP,2,na
19950714,fs,12,0,ZIGR,+,na
19950714,fs,12,0,ARLUL2,+,na
19950714,fs,12,0,SPHA,+,na
19950714,fs,12,0,STPA4,1,na
19950714,fs,12,0,LITT,3,na
19950714,fs,15,0,DASC4,3,na
19950714,fs,15,0,MAPIP,2,na
19950714,fs,15,0,ORHY,2,na
19950714,fs,15,0,SPFL2,+,na
19950714,fs,15,0,HIJA,+,na
19950714,fs,15,0,DANAN,+,na
19950714,fs,15,0,PLPA2,+,na
19950714,fs,15,0,LITT,10,na
19950714,fs,15,0,DIWI2,+,na
19950714,fs,18,0,SPFL2,+,na
19950714,fs,18,0,MAPIP,2,na
19950714,fs,18,0,ZIGR,2,na
19950714,fs,18,0,DIWI2,+,na
19950714,fs,18,0,HIJA,1,na
19950714,fs,18,0,LITT,15,na
19950714,fs,21,0,MAPIP,1,na
19950714,fs,21,0,ZIGR,1,na
19950714,fs,21,0,HIJA,1,na
19950714,fs,21,0,HYFIC,+,na
19950714,fs,21,0,ARLUL2,1,na
19950714,fs,21,0,LITT,5,na
19950714,fs,24,0,MELE2,1,na
19950714,fs,24,0,ARPUP6,2,na
19950714,fs,24,0,ERPU8,+,na
19950714,fs,24,0,SPFL2,+,na
19950714,fs,24,0,SPHA,1,na
19950714,fs,24,0,ARLUL2,1,na
19950714,fs,24,0,LITT,8,na
19950714,fs,27,0,ERPU8,+,na
19950714,fs,27,0,MELE2,1,na
19950714,fs,27,0,SPFL2,1,na
19950714,fs,27,0,GUSA2,+,na
19950714,fs,27,0,ARLUL2,+,na
19950714,fs,27,0,LITT,4,na
19950714,fs,30,0,GUSA2,1,na
19950714,fs,30,0,MAPIP,1,na
19950714,fs,30,0,HIJA,1,na
19950714,fs,30,0,LITT,20,na
19950714,fs,0,6,ARPUP6,1,na
19950714,fs,0,6,ATCO,2,na
19950714,fs,0,6,MAPIP,+,na
19950714,fs,0,6,GUSA2,1,na
19950714,fs,0,6,HIJA,1,na
19950714,fs,0,6,DIWI2,+,na
19950714,fs,0,6,SPFL2,+,na
19950714,fs,0,6,THME,+,na
19950714,fs,0,6,LITT,45,na
19950714,fs,3,6,THME,1,na
19950714,fs,3,6,MAPIP,1,na
19950714,fs,3,6,SPFL2,+,na
19950714,fs,3,6,HIJA,+,na
19950714,fs,3,6,DIWI2,+,na
19950714,fs,3,6,CHER2,+,na
19950714,fs,3,6,ERPU8,+,na
19950714,fs,3,6,GACO5,1,na
19950714,fs,3,6,LITT,20,na
19950714,fs,6,6,OPPHP,1,na
19950714,fs,6,6,MAPIP,2,na
19950714,fs,6,6,GAPU,+,na
19950714,fs,6,6,GUSA2,4,na
19950714,fs,6,6,HIJA,1,na
19950714,fs,6,6,DIWI2,+,na
19950714,fs,6,6,LITT,25,na
19950714,fs,9,6,HIJA,3,na
19950714,fs,9,6,SPFL2,+,na
19950714,fs,9,6,DIWI2,+,na
19950714,fs,9,6,LITT,15,na
19950714,fs,12,6,THME,1,na
19950714,fs,12,6,STPA4,1,na
19950714,fs,12,6,DIWI2,1,na
19950714,fs,12,6,SPFL2,+,na
19950714,fs,12,6,ORHY,+,na
19950714,fs,12,6,HIJA,1,na
19950714,fs,12,6,HYFIC,+,na
19950714,fs,12,6,MAPIP,+,na
19950714,fs,12,6,CRCIJ,+,na
19950714,fs,12,6,LITT,20,na
19950714,fs,15,6,SEFLF,1,na
19950714,fs,15,6,ARPUP6,2,na
19950714,fs,15,6,MAPIP,1,na
19950714,fs,15,6,HIJA,2,na
19950714,fs,15,6,LITT,15,na
19950714,fs,18,6,SPFL2,+,na
19950714,fs,18,6,STPA4,1,na
19950714,fs,18,6,ZIGR,1,na
19950714,fs,18,6,HIJA,1,na
19950714,fs,18,6,MAPIP,1,na
19950714,fs,18,6,ORHY,1,na
19950714,fs,18,6,LITT,20,na
19950714,fs,21,6,HIJA,1,na
19950714,fs,21,6,ZIGR,1,na
19950714,fs,21,6,EPTO,3,na
19950714,fs,21,6,DIWI2,+,na
19950714,fs,21,6,STPA4,+,na
19950714,fs,21,6,SPFL2,+,na
19950714,fs,21,6,MAPIP,+,na
19950714,fs,21,6,LITT,10,na
19950714,fs,24,6,ZIGR,1,na
19950714,fs,24,6,HIJA,+,na
19950714,fs,24,6,SPFL2,+,na
19950714,fs,24,6,LITT,5,na
19950714,fs,27,6,PEAMA,3,na
19950714,fs,27,6,SPFL2,+,na
19950714,fs,27,6,HIJA,+,na
19950714,fs,27,6,LITT,3,na
19950714,fs,30,6,PEAMA,10,na
19950714,fs,30,6,SPFL2,+,na
19950714,fs,30,6,HIJA,1,na
19950714,fs,30,6,LITT,7,na
19950714,fs,0,9,YUGL,2,na
19950714,fs,0,9,ERPU8,+,na
19950714,fs,0,9,MAPIP,1,na
19950714,fs,0,9,GACO5,1,na
19950714,fs,0,9,GUSA2,+,na
19950714,fs,0,9,DANAN,+,na
19950714,fs,0,9,LITT,2,na
19950714,fs,3,9,GACO5,1,na
19950714,fs,3,9,MAPIP,+,na
19950714,fs,3,9,ERPU8,+,na
19950714,fs,3,9,ARLUL2,+,na
19950714,fs,3,9,DANAN,+,na
19950714,fs,3,9,LITT,1,na
19950714,fs,6,9,GUSA2,1,na
19950714,fs,6,9,SPFL2,+,na
19950714,fs,6,9,GAPU,1,na
19950714,fs,6,9,MAPIP,1,na
19950714,fs,6,9,HIJA,+,na
19950714,fs,6,9,ARDR4,2,na
19950714,fs,6,9,LITT,10,na
19950714,fs,9,9,CHNA2,30,na
19950714,fs,9,9,LITT,65,na
19950714,fs,9,9,HIJA,+,na
19950714,fs,9,9,ORHY,1,na
19950714,fs,12,9,MAPIP,4,na
19950714,fs,12,9,HIJA,1,na
19950714,fs,12,9,GUSA2,+,na
19950714,fs,12,9,ORHY,+,na
19950714,fs,12,9,LITT,6,na
19950714,fs,15,9,MAPIP,1,na
19950714,fs,15,9,CHNA2,4,na
19950714,fs,15,9,HIJA,1,na
19950714,fs,15,9,SPFL2,+,na
19950714,fs,15,9,THME,1,na
19950714,fs,15,9,LITT,8,na
19950714,fs,18,9,MAPIP,1,na
19950714,fs,18,9,ORHY,1,na
19950714,fs,18,9,SPFL2,+,na
19950714,fs,18,9,HIJA,3,na
19950714,fs,18,9,LITT,20,na
19950714,fs,18,9,DANAN,1,na
19950714,fs,21,9,PRGLT,5,na
19950714,fs,21,9,STPA4,2,na
19950714,fs,21,9,DIWI2,+,na
19950714,fs,21,9,BOER4,1,na
19950714,fs,21,9,SPFL2,+,na
19950714,fs,21,9,HIJA,+,na
19950714,fs,21,9,SPCO4,+,na
19950714,fs,21,9,LITT,25,na
19950714,fs,24,9,PRGLT,80,na
19950714,fs,24,9,HIJA,+,na
19950714,fs,24,9,SPFL2,+,na
19950714,fs,24,9,DIWI2,1,na
19950714,fs,24,9,MAPIP,+,na
19950714,fs,24,9,LITT,25,na
19950714,fs,27,9,ATCO,50,na
19950714,fs,27,9,ORHY,+,na
19950714,fs,27,9,ARLUL2,1,na
19950714,fs,27,9,LITT,10,na
19950714,fs,30,9,SPFL2,+,na
19950714,fs,30,9,ZIGR,10,na
19950714,fs,30,9,HIJA,1,na
19950714,fs,30,9,LITT,15,na
19950714,fs,0,12,SPCO4,+,na
19950714,fs,0,12,ERPU8,1,na
19950714,fs,0,12,DANAN,1,na
19950714,fs,0,12,BOER4,+,na
19950714,fs,0,12,GUSA2,2,na
19950714,fs,0,12,LITT,7,na
19950714,fs,3,12,GUSA2,3,na
19950714,fs,3,12,ERPU8,+,na
19950714,fs,3,12,BOER4,+,na
19950714,fs,3,12,LITT,6,na
19950714,fs,6,12,GUSA2,2,na
19950714,fs,6,12,MAPIP,1,na
19950714,fs,6,12,HIJA,1,na
19950714,fs,6,12,LITT,15,na
19950714,fs,9,12,GUSA2,2,na
19950714,fs,9,12,MAPIP,2,na
19950714,fs,9,12,ERPU8,+,na
19950714,fs,9,12,ORHY,1,na
19950714,fs,9,12,CADR6,+,na
19950714,fs,9,12,DANAN,+,na
19950714,fs,9,12,PSTAT,+,na
19950714,fs,9,12,SEFLF,1,na
19950714,fs,9,12,DIWI2,+,na
19950714,fs,9,12,LITT,15,na
19950714,fs,12,12,MAPIP,2,na
19950714,fs,12,12,GUSA2,1,na
19950714,fs,12,12,HIJA,1,na
19950714,fs,12,12,LITT,20,na
19950714,fs,15,12,ORHY,3,na
19950714,fs,15,12,DASC4,3,na
19950714,fs,15,12,DIWI2,+,na
19950714,fs,15,12,ZIGR,+,na
19950714,fs,15,12,HIJA,+,na
19950714,fs,15,12,LITT,30,na
19950714,fs,18,12,HIJA,+,na
19950714,fs,18,12,ZIGR,1,na
19950714,fs,18,12,LITT,4,na
19950714,fs,18,12,DIWI2,+,na
19950714,fs,18,12,MAPIP,+,na
19950714,fs,21,12,MAPIP,1,na
19950714,fs,21,12,STPA4,1,na
19950714,fs,21,12,ORHY,+,na
19950714,fs,21,12,HIJA,+,na
19950714,fs,21,12,GAPU,1,na
19950714,fs,21,12,LITT,8,na
19950714,fs,24,12,PRGLT,10,na
19950714,fs,24,12,SPFL2,+,na
19950714,fs,24,12,HIJA,+,na
19950714,fs,24,12,DIWI2,+,na
19950714,fs,24,12,LITT,10,na
19950714,fs,27,12,HIJA,+,na
19950714,fs,27,12,SPFL2,+,na
19950714,fs,27,12,GAPU,+,na
19950714,fs,27,12,MAPIP,+,na
19950714,fs,27,12,ARLUL2,+,na
19950714,fs,27,12,LITT,20,na
19950714,fs,30,12,SEFLF,1,na
19950714,fs,30,12,ZIGR,3,na
19950714,fs,30,12,MAPIP,2,na
19950714,fs,30,12,ORHY,+,na
19950714,fs,30,12,HIJA,+,na
19950714,fs,30,12,LITT,40,na
19950714,fs,30,12,DIWI2,+,na
19950714,fs,30,12,ERRO2,+,na
19950714,fs,0,30,DIWI2,2,na
19950714,fs,0,30,ERPU8,+,na
19950714,fs,0,30,DANAN,+,na
19950714,fs,0,30,LITT,6,na
19950714,fs,3,30,EPTO,5,na
19950714,fs,3,30,ARPUP6,+,na
19950714,fs,3,30,ERPU8,+,na
19950714,fs,3,30,DIWI2,2,na
19950714,fs,3,30,GAPU,+,na
19950714,fs,3,30,SPFL2,+,na
19950714,fs,3,30,LITT,8,na
19950714,fs,6,30,CHNA2,30,na
19950714,fs,6,30,ERPU8,+,na
19950714,fs,6,30,GAPU,+,na
19950714,fs,6,30,ORHY,+,na
19950714,fs,6,30,LITT,15,na
19950714,fs,6,30,BAMU,+,na
19950714,fs,9,30,SPFL2,+,na
19950714,fs,9,30,DASC4,5,na
19950714,fs,9,30,LITT,10,na
19950714,fs,12,30,GAPU,+,na
19950714,fs,12,30,GUSA2,+,na
19950714,fs,12,30,ERPU8,+,na
19950714,fs,12,30,BAMU,+,na
19950714,fs,12,30,OEPAR,5,na
19950714,fs,12,30,ARLUL2,+,na
19950714,fs,12,30,LITT,9,na
19950714,fs,15,30,GAPU,1,na
19950714,fs,15,30,ZIGR,+,na
19950714,fs,15,30,STPA4,+,na
19950714,fs,15,30,ERPU8,+,na
19950714,fs,15,30,GUSA2,+,na
19950714,fs,15,30,LITT,7,na
19950714,fs,18,30,DASC4,5,na
19950714,fs,18,30,CHNA2,2,na
19950714,fs,18,30,SPFL2,+,na
19950714,fs,18,30,LITT,10,na
19950714,fs,21,30,ERPU8,+,na
19950714,fs,21,30,BAMU,+,na
19950714,fs,21,30,GAPU,+,na
19950714,fs,21,30,PSSC6,2,na
19950714,fs,21,30,GUSA2,+,na
19950714,fs,21,30,LITT,3,na
19950714,fs,24,30,PSSC6,35,na
19950714,fs,24,30,SPFL2,3,na
19950714,fs,24,30,DIWI2,2,na
19950714,fs,24,30,STPA4,2,na
19950714,fs,24,30,LITT,35,na
19950714,fs,27,30,DIWI2,+,na
19950714,fs,27,30,PSSC6,10,na
19950714,fs,27,30,CHNA2,4,na
19950714,fs,27,30,LITT,15,na
19950714,fs,30,30,DASC4,2,na
19950714,fs,30,30,PEAMA,15,na
19950714,fs,30,30,LITT,10,na
19950714,fs,30,30,SPFL2,+,na
19950714,fs,0,27,ERPU8,+,na
19950714,fs,0,27,GACO5,+,na
19950714,fs,0,27,EPTO,+,na
19950714,fs,0,27,LITT,1,na
19950714,fs,3,27,EPTO,15,na
19950714,fs,3,27,SPFL2,+,na
19950714,fs,3,27,GAPU,+,na
19950714,fs,3,27,ERPU8,+,na
19950714,fs,3,27,DAFO,1,na
19950714,fs,3,27,GACO5,1,na
19950714,fs,3,27,LITT,5,na
19950714,fs,6,27,DASC4,3,na
19950714,fs,6,27,SPFL2,+,na
19950714,fs,6,27,ERPU8,+,na
19950714,fs,6,27,GAPU,+,na
19950714,fs,6,27,DIWI2,+,na
19950714,fs,6,27,LITT,5,na
19950714,fs,9,27,ERPU8,+,na
19950714,fs,9,27,EPTO,7,na
19950714,fs,9,27,DIWI2,+,na
19950714,fs,9,27,DAFO,1,na
19950714,fs,9,27,LITT,10,na
19950714,fs,12,27,ATCA,2 7,na
19950714,fs,12,27,GAPU,1,na
19950714,fs,12,27,HIJA,1,na
19950714,fs,12,27,DIWI2,+,na
19950714,fs,12,27,LITT,35,na
19950714,fs,15,27,OEPAR,+,na
19950714,fs,15,27,PSSC6,3,na
19950714,fs,15,27,DIWI2,+,na
19950714,fs,15,27,LITT,7,na
19950714,fs,18,27,PSSC6,7,na
19950714,fs,18,27,DIWI2,3,na
19950714,fs,18,27,GAPU,+,na
19950714,fs,18,27,SPFL2,+,na
19950714,fs,18,27,ASNU4,+,na
19950714,fs,18,27,LITT,40,na
19950714,fs,21,27,MAPIP,1,na
19950714,fs,21,27,DIWI2,1,na
19950714,fs,21,27,SPFL2,+,na
19950714,fs,21,27,GAPU,+,na
19950714,fs,21,27,PEAMA,2,na
19950714,fs,21,27,LITT,30,na
19950714,fs,21,27,CRCIJ,+,na
19950714,fs,24,27,DASC4,4,na
19950714,fs,24,27,STPA4,1,na
19950714,fs,24,27,CAJA6,1,na
19950714,fs,24,27,SPFL2,+,na
19950714,fs,24,27,THME,1,na
19950714,fs,24,27,DIWI2,+,na
19950714,fs,24,27,LITT,10,na
19950714,fs,27,27,DIWI2,1,na
19950714,fs,27,27,PSSC6,15,na
19950714,fs,27,27,SPFL2,+,na
19950714,fs,27,27,GAPI,+,na
19950714,fs,27,27,LITT,15,na
19950714,fs,30,27,MAPIP,+,na
19950714,fs,30,27,DIWI2,+,na
19950714,fs,30,27,LITT,3,na
19950714,fs,0,24,MAPIP,2,na
19950714,fs,0,24,ARLUL2,1,na
19950714,fs,0,24,BAMU,+,na
19950714,fs,0,24,HIJA,1,na
19950714,fs,0,24,STPA4,1,na
19950714,fs,0,24,LITT,4,na
19950714,fs,3,24,HIJA,1,na
19950714,fs,3,24,PEAMA,5,na
19950714,fs,3,24,GACO5,+,na
19950714,fs,3,24,DIWI2,+,na
19950714,fs,3,24,LITT,6,na
19950714,fs,6,24,STPA4,4,na
19950714,fs,6,24,GACO5,+,na
19950714,fs,6,24,ERPU8,+,na
19950714,fs,6,24,LITT,3,na
19950714,fs,9,24,GUSA2,5,na
19950714,fs,9,24,GAPU,+,na
19950714,fs,9,24,CRCIJ,+,na
19950714,fs,9,24,LITT,6,na
19950714,fs,12,24,GUSA2,3,na
19950714,fs,12,24,ERPU8,1,na
19950714,fs,12,24,PSSC6,1,na
19950714,fs,12,24,BAMU,+,na
19950714,fs,12,24,LITT,5,na
19950714,fs,15,24,MAPIP,+,na
19950714,fs,15,24,EPTO,3,na
19950714,fs,15,24,ORHY,2,na
19950714,fs,15,24,ERPU8,+,na
19950714,fs,15,24,DIWI2,+,na
19950714,fs,15,24,LITT,8,na
19950714,fs,18,24,GUSA2,4,na
19950714,fs,18,24,DIWI2,1,na
19950714,fs,18,24,GAPU,+,na
19950714,fs,18,24,CRCIJ,+,na
19950714,fs,18,24,ERPU8,+,na
19950714,fs,18,24,LITT,5,na
19950714,fs,21,24,ORHY,1,na
19950714,fs,21,24,THME,1,na
19950714,fs,21,24,DIWI2,+,na
19950714,fs,21,24,LITT,5,na
19950714,fs,24,24,CHNA2,7,na
19950714,fs,24,24,DAFO,4,na
19950714,fs,24,24,SPFL2,2,na
19950714,fs,24,24,STPA4,+,na
19950714,fs,24,24,DIWI2,1,na
19950714,fs,24,24,THME,+,na
19950714,fs,24,24,LITT,50,na
19950714,fs,27,24,SPFL2,1,na
19950714,fs,27,24,OEPAR,+,na
19950714,fs,27,24,ERPU8,+,na
19950714,fs,27,24,THME,+,na
19950714,fs,27,24,ARPUP6,2,na
19950714,fs,27,24,MAPIP,+,na
19950714,fs,27,24,LITT,8,na
19950714,fs,30,24,DASC4,25,na
19950714,fs,30,24,DANAN,+,na
19950714,fs,30,24,PEAMA,+,na
19950714,fs,30,24,DIWI2,1,na
19950714,fs,30,24,ORHY,+,na
19950714,fs,30,24,LITT,8,na
19950714,fs,0,15,ERPU8,1,na
19950714,fs,0,15,SPFL2,+,na
19950714,fs,0,15,GUSA2,3,na
19950714,fs,0,15,DANAN,+,na
19950714,fs,0,15,CRCIJ,+,na
19950714,fs,0,15,LITT,7,na
19950714,fs,3,15,HIJA,1,na
19950714,fs,3,15,CHNA2,2,na
19950714,fs,3,15,STPA4,1,na
19950714,fs,3,15,DAFO,1,na
19950714,fs,3,15,GUSA2,1,na
19950714,fs,3,15,LITT,15,na
19950714,fs,6,15,HIJA,1,na
19950714,fs,6,15,GUSA2,1,na
19950714,fs,6,15,MAPIP,1,na
19950714,fs,6,15,GACO5,+,na
19950714,fs,6,15,ERPU8,+,na
19950714,fs,6,15,ARLUL2,+,na
19950714,fs,6,15,LITT,5,na
19950714,fs,9,15,GUSA2,2,na
19950714,fs,9,15,HIJA,+,na
19950714,fs,9,15,HYFIC,+,na
19950714,fs,9,15,PEAMA,+,na
19950714,fs,9,15,LITT,5,na
19950714,fs,12,15,CHNA2,8,na
19950714,fs,12,15,ORHY,2,na
19950714,fs,12,15,HIJA,1,na
19950714,fs,12,15,HYFIC,2,na
19950714,fs,12,15,LITT,15,na
19950714,fs,15,15,STPA4,1,na
19950714,fs,15,15,DIWI2,1,na
19950714,fs,15,15,GUSA2,1,na
19950714,fs,15,15,HIJA,+,na
19950714,fs,15,15,ORHY,1,na
19950714,fs,15,15,GAPU,+,na
19950714,fs,15,15,HYFIC,+,na
19950714,fs,15,15,SPFL2,1,na
19950714,fs,15,15,DANAN,+,na
19950714,fs,15,15,LITT,25,na
19950714,fs,15,15,OEPAR,+,na
19950714,fs,18,15,ATCA2,3,na
19950714,fs,18,15,MAPIP,4,na
19950714,fs,18,15,GUSA2,1,na
19950714,fs,18,15,HIJA,+,na
19950714,fs,18,15,HYFIC,+,na
19950714,fs,18,15,LITT,10,na
19950714,fs,18,15,PEAMA,1,na
19950714,fs,21,15,ATCO,4,na
19950714,fs,21,15,ORHY,2,na
19950714,fs,21,15,HIJA,+,na
19950714,fs,21,15,DANAN,+,na
19950714,fs,21,15,THME,4,na
19950714,fs,21,15,PRGLT,1,na
19950714,fs,21,15,LITT,30,na
19950714,fs,24,15,HIJA,3,na
19950714,fs,24,15,GAPU,+,na
19950714,fs,24,15,LITT,20,na
19950714,fs,27,15,HIJA,2,na
19950714,fs,27,15,ORHY,1,na
19950714,fs,27,15,LITT,15,na
19950714,fs,30,15,GUSA2,8,na
19950714,fs,30,15,MAPIP,2,na
19950714,fs,30,15,ORHY,3,na
19950714,fs,30,15,SPFL2,+,na
19950714,fs,30,15,DIWI2,+,na
19950714,fs,30,15,LITT,15,na
19950714,fs,30,18,THME,2,na
19950714,fs,30,18,MAPIP,2,na
19950714,fs,30,18,GUSA2,2,na
19950714,fs,30,18,SPFL2,+,na
19950714,fs,30,18,ORHY,1,na
19950714,fs,30,18,LITT,10,na
19950714,fs,27,18,GAPU,1,na
19950714,fs,27,18,THME,1,na
19950714,fs,27,18,CRCIJ,1,na
19950714,fs,27,18,ORHY,2,na
19950714,fs,27,18,HIJA,3,na
19950714,fs,27,18,GACO5,+,na
19950714,fs,27,18,MAPIP,+,na
19950714,fs,27,18,LITT,7,na
19950714,fs,24,18,CHNA2,2,na
19950714,fs,24,18,GUSA2,4,na
19950714,fs,24,18,GAPU,+,na
19950714,fs,24,18,LITT,6,na
19950714,fs,21,18,ATCO,2,na
19950714,fs,21,18,GUSA2,3,na
19950714,fs,21,18,ERPU8,+,na
19950714,fs,21,18,HIJA,+,na
19950714,fs,21,18,THME,1,na
19950714,fs,21,18,PSSC6,+,na
19950714,fs,21,18,LITT,10,na
19950714,fs,18,18,SPFL2,+,na
19950714,fs,18,18,HIJA,+,na
19950714,fs,18,18,ERPU8,+,na
19950714,fs,18,18,THME,1,na
19950714,fs,18,18,MAPIP,1,na
19950714,fs,18,18,GAPU,+,na
19950714,fs,18,18,DIWI2,+,na
19950714,fs,18,18,LITT,15,na
19950714,fs,15,18,SPFL2,1,na
19950714,fs,15,18,PEAMA,2,na
19950714,fs,15,18,ATCO,5,na
19950714,fs,15,18,THME,+,na
19950714,fs,15,18,ERPU8,+,na
19950714,fs,15,18,HYFIC,+,na
19950714,fs,15,18,PSSC6,1,na
19950714,fs,15,18,STPA4,1,na
19950714,fs,15,18,LITT,10,na
19950814,fs,0,0,ERPU8,+,na
19950814,fs,0,0,HIJA,3,na
19950814,fs,0,0,LITT,6,na
19950814,fs,0,3,HIJA,2,na
19950814,fs,0,3,GUSA2,1,na
19950814,fs,0,3,ERPU8,+,na
19950814,fs,0,3,THLO,1,na
19950814,fs,0,3,DIWI2,+,na
19950814,fs,0,3,LITT,10,na
19950814,fs,0,6,ATCO,2,na
19950814,fs,0,6,HIJA,+,na
19950814,fs,0,6,MAPIP,+,na
19950814,fs,0,6,DIWI2,+,na
19950814,fs,0,6,ARPUP6,+,na
19950814,fs,0,6,PEAMA,+,na
19950814,fs,0,6,SPFL2,+,na
19950814,fs,0,6,LITT,30,na
19950814,fs,0,9,ERPU8,1,na
19950814,fs,0,9,MAPIP,+,na
19950814,fs,0,9,PEAMA,+,na
19950814,fs,0,9,LITT,5,na
19950814,fs,0,9,ARPUP6,+,na
19950814,fs,0,9,YUGL,1,na
19950814,fs,0,12,ERPU8,1,na
19950814,fs,0,12,GUSA2,1,na
19950814,fs,0,12,SPCO4,+,na
19950814,fs,0,12,LITT,4,na
19950814,fs,0,15,ERPU8,1,na
19950814,fs,0,15,GUSA2,1,na
19950814,fs,0,15,DANAN,+,na
19950814,fs,0,15,SPFL2,+,na
19950814,fs,0,18,HIJA,1,na
19950814,fs,0,18,ERPU8,1,na
19950814,fs,0,18,GUSA2,1,na
19950814,fs,0,18,EPTO,+,na
19950814,fs,0,18,BAABA,+,na
19950814,fs,0,18,LITT,10,na
19950814,fs,0,21,GUSA2,1,na
19950814,fs,0,21,BAABA,+,na
19950814,fs,0,21,ARPUP6,+,na
19950814,fs,0,21,ERPU8,+,na
19950814,fs,0,21,LITT,2,na
19950814,fs,0,24,HIJA,+,na
19950814,fs,0,24,MAPIP,1,na
19950814,fs,0,24,BAMU,+,na
19950814,fs,0,24,BAABA,+,na
19950814,fs,0,24,SPCO4,+,na
19950814,fs,0,24,LITT,2,na
19950814,fs,0,27,SPCO4,+,na
19950814,fs,0,27,ERPU8,+,na
19950814,fs,0,27,LITT,1,na
19950814,fs,3,0,ERPU8,1,na
19950814,fs,3,0,THLO,+,na
19950814,fs,3,0,LITT,2,na
19950814,fs,3,3,ERPU8,1,na
19950814,fs,3,3,CHER2,+,na
19950814,fs,3,3,GUSA2,+,na
19950814,fs,3,3,LITT,2,na
19950814,fs,3,6,THLO,+,na
19950814,fs,3,6,MAPIP,+,na
19950814,fs,3,6,SPFL2,+,na
19950814,fs,3,6,HIJA,+,na
19950814,fs,3,6,ERPU8,+,na
19950814,fs,3,6,GUSA2,+,na
19950814,fs,3,6,LITT,10,na
19950814,fs,3,9,ERPU8,+,na
19950814,fs,3,9,MAPIP,+,na
19950814,fs,3,9,GUSA2,+,na
19950814,fs,3,9,BAABA,+,na
19950814,fs,3,9,LITT,2,na
19950814,fs,3,12,GUSA2,2,na
19950814,fs,3,12,ERPU8,1,na
19950814,fs,3,12,ARPUP6,+,na
19950814,fs,3,12,SPFL2,+,na
19950814,fs,3,12,LITT,7,na
19950814,fs,3,15,HIJA,1,na
19950814,fs,3,15,GUSA2,1,na
19950814,fs,3,15,DANAN,+,na
19950814,fs,3,15,LITT,15,na
19950814,fs,3,18,ERPU8,+,na
19950814,fs,3,18,SPFL2,+,na
19950814,fs,3,18,GUSA2,+,na
19950814,fs,3,18,LITT,4,na
19950814,fs,3,21,HIJA,1,na
19950814,fs,3,21,OPPHP,+,na
19950814,fs,3,21,ERPU8,1,na
19950814,fs,3,21,ASNU4,+,na
19950814,fs,3,21,DIWI2,+,na
19950814,fs,3,21,LITT,15,na
19950814,fs,3,24,HIJA,+,na
19950814,fs,3,24,PEAMA,4,na
19950814,fs,3,24,LITT,5,na
19950814,fs,3,24,ARPUP6,+,na
19950814,fs,3,27,EPTO,20,na
19950814,fs,3,27,SPFL2,+,na
19950814,fs,3,27,ERPU8,+,na
19950814,fs,3,27,ARPUP6,+,na
19950814,fs,3,27,LITT,10,na
19950814,fs,6,0,HIJA,2,na
19950814,fs,6,0,BAABA,+,na
19950814,fs,6,0,DIWI2,+,na
19950814,fs,6,0,SPFL2,+,na
19950814,fs,6,0,LITT,15,na
19950814,fs,6,3,ERPU8,+,na
19950814,fs,6,3,BAABA,+,na
19950814,fs,6,3,GUSA2,1,na
19950814,fs,6,3,SEFLF,+,na
19950814,fs,6,3,LITT,3,na
19950814,fs,6,6,OPPHP,1,na
19950814,fs,6,6,HIJA,1,na
19950814,fs,6,6,MAPIP,+,na
19950814,fs,6,6,SPFL2,+,na
19950814,fs,6,6,SPFL2,+,na
19950814,fs,6,6,DIWI2,+,na
19950814,fs,6,6,GUSA2,2,na
19950814,fs,6,6,LITT,20,na
19950814,fs,6,9,SPFL2,+,na
19950814,fs,6,9,HIJA,+,na
19950814,fs,6,9,MAPIP,1,na
19950814,fs,6,9,GUSA2,1,na
19950814,fs,6,9,MELE2,+,na
19950814,fs,6,9,LITT,7,na
19950814,fs,6,12,HIJA,1,na
19950814,fs,6,12,GUSA2,1,na
19950814,fs,6,12,MAPIP,+,na
19950814,fs,6,12,DIWI2,+,na
19950814,fs,6,12,ERPU8,+,na
19950814,fs,6,12,LITT,15,na
19950814,fs,6,15,HIJA,+,na
19950814,fs,6,15,SPFL2,+,na
