year,season,date,site,plot,transect,quad,treatment,species,obs,cover,height,count,comment
2006,3,10/13/2006,P,2,V,6,C,CHSES,2,0.75,7,1,NA
2006,3,10/13/2006,P,2,V,6,C,CHSES,3,1,11,1,NA
2006,3,10/13/2006,P,2,V,6,C,ERCI6,1,0.05,1,15,NA
2006,3,10/13/2006,P,2,V,6,C,ERCI6,2,0.1,1,6,NA
2006,3,10/13/2006,P,2,V,6,C,ERCI6,3,0.01,1,4,NA
2006,3,10/13/2006,P,2,V,6,C,ERCI6,4,0.25,2,5,NA
2006,3,10/13/2006,P,2,V,6,C,ERCI6,5,0.5,2,2,NA
2006,3,10/13/2006,P,2,V,6,C,ERCI6,6,0.75,2,1,NA
2006,3,10/13/2006,P,2,V,6,C,PLPA2,1,0.05,1,1,NA
2006,3,10/13/2006,P,2,V,6,C,POOL,1,0.5,5,2,NA
2006,3,10/13/2006,P,2,V,6,C,POOL,2,0.25,6,16,NA
2006,3,10/13/2006,P,2,V,6,C,POOL,3,0.1,5,4,NA
2006,3,10/13/2006,P,2,V,6,C,POOL,4,0.05,4,30,NA
2006,3,10/13/2006,P,2,V,6,C,POOL,5,0.01,3,40,NA
2006,3,10/13/2006,P,2,V,6,C,POOL,6,0.05,8,3,NA
2006,3,10/13/2006,P,2,V,6,C,SAAB,1,0.75,30,6,NA
2006,3,10/13/2006,P,2,V,6,C,SAAB,2,0.5,21,2,NA
2006,3,10/13/2006,P,2,V,6,C,SAAB,3,0.25,14,1,NA
2006,3,10/13/2006,P,2,V,6,C,SAAB,4,0.1,9,3,NA
2006,3,10/13/2006,P,2,V,6,C,SASU7,1,0.1,11,1,NA
2006,3,10/13/2006,P,2,V,6,C,SASU7,2,0.05,12,1,NA
2006,3,10/13/2006,P,2,V,6,C,SPCR,1,0.75,19,1,NA
2006,3,10/13/2006,P,2,V,6,C,SPCR,2,0.25,7,1,NA
2006,3,10/13/2006,P,2,V,7,C,ACNE,1,0.5,20,1,NA
2006,3,10/13/2006,P,2,V,7,C,ACNE,2,1.5,27,1,NA
2006,3,10/13/2006,P,2,V,7,C,AMPA,1,4,36,1,NA
2006,3,10/13/2006,P,2,V,7,C,AMPA,2,0.1,15,3,NA
2006,3,10/13/2006,P,2,V,7,C,AMPA,3,1,23,1,NA
2006,3,10/13/2006,P,2,V,7,C,AMPA,4,0.5,19,1,NA
2006,3,10/13/2006,P,2,V,7,C,AMPA,5,1.5,19,1,NA
2006,3,10/13/2006,P,2,V,7,C,ASNU4,1,0.5,3,7,NA
2006,3,10/13/2006,P,2,V,7,C,ASNU4,2,0.25,2,4,NA
2006,3,10/13/2006,P,2,V,7,C,ASNU4,3,0.1,2,1,NA
2006,3,10/13/2006,P,2,V,7,C,BOER4,1,8,28,1,NA
2006,3,10/13/2006,P,2,V,7,C,BOER4,2,2,15,1,NA
2006,3,10/13/2006,P,2,V,7,C,BOER4,3,1.5,16,2,NA
2006,3,10/13/2006,P,2,V,7,C,BOGR2,1,5,29,2,NA
2006,3,10/13/2006,P,2,V,7,C,BOGR2,2,1.5,24,1,NA
2006,3,10/13/2006,P,2,V,7,C,BOGR2,3,0.75,13,1,HO
2006,3,10/13/2006,P,2,V,7,C,BOGR2,4,0.5,15,1,HO
2006,3,10/13/2006,P,2,V,7,C,BOGR2,5,3,27,1,NA
2006,3,10/13/2006,P,2,V,7,C,ERCI6,1,1,2,2,NA
2006,3,10/13/2006,P,2,V,7,C,ERCI6,2,0.25,2,5,NA
2006,3,10/13/2006,P,2,V,7,C,ERCI6,3,0.1,1,2,NA
2006,3,10/13/2006,P,2,V,7,C,ERCI6,4,2.5,2,3,NA
2006,3,10/13/2006,P,2,V,7,C,ERCI6,5,1,5,2,NA
2006,3,10/13/2006,P,2,V,7,C,ERCI6,6,0.05,1,5,NA
2006,3,10/13/2006,P,2,V,7,C,ERCI6,7,0.75,2,1,NA
2006,3,10/13/2006,P,2,V,7,C,GLBI2,1,0.1,2,2,NA
2006,3,10/13/2006,P,2,V,7,C,LYPH,1,0.75,14,1,HO
2006,3,10/13/2006,P,2,V,7,C,POOL,1,1.5,2,1,NA
2006,3,10/13/2006,P,2,V,7,C,POOL,2,0.75,2,2,NA
2006,3,10/13/2006,P,2,V,7,C,SASU7,1,0.1,6,1,NA
2006,3,10/12/2006,P,2,V,8,C,ASNU4,1,0.01,2,4,NA
2006,3,10/12/2006,P,2,V,8,C,ASNU4,2,0.05,4,6,NA
2006,3,10/12/2006,P,2,V,8,C,ASNU4,3,0.25,3,1,NA
2006,3,10/12/2006,P,2,V,8,C,BADI,1,0.05,2,1,NA
2006,3,10/12/2006,P,2,V,8,C,BOER4,1,2.5,10,1,NA
2006,3,10/12/2006,P,2,V,8,C,BOER4,2,2,8,1,NA
2006,3,10/12/2006,P,2,V,8,C,BOER4,3,11,11,1,NA
2006,3,10/12/2006,P,2,V,8,C,BOER4,4,3,10,1,NA
2006,3,10/12/2006,P,2,V,8,C,BOER4,5,0.75,9,2,NA
2006,3,10/12/2006,P,2,V,8,C,BOER4,6,1,15,3,NA
2006,3,10/12/2006,P,2,V,8,C,BOER4,7,4,12,1,NA
2006,3,10/12/2006,P,2,V,8,C,BOGR2,1,4,23,1,NA
2006,3,10/12/2006,P,2,V,8,C,BOGR2,2,2,21,1,NA
2006,3,10/12/2006,P,2,V,8,C,BOGR2,3,1,21,1,NA
2006,3,10/12/2006,P,2,V,8,C,BOGR2,4,1,15,2,NA
2006,3,10/12/2006,P,2,V,8,C,BOGR2,5,0.5,10,2,HO
2006,3,10/12/2006,P,2,V,8,C,BOHI2,1,0.75,10,1,NA
2006,3,10/12/2006,P,2,V,8,C,BOHI2,2,0.5,9,2,NA
2006,3,10/12/2006,P,2,V,8,C,CHGR2,1,0.05,2,1,NA
2006,3,10/12/2006,P,2,V,8,C,DABR,1,0.25,14,1,NA
2006,3,10/12/2006,P,2,V,8,C,GLBI2,1,0.1,5,1,NA
2006,3,10/12/2006,P,2,V,8,C,PEAN,1,0.1,5,2,NA
2006,3,10/12/2006,P,2,V,8,C,PEAN,2,0.1,11,1,NA
2006,3,10/12/2006,P,2,V,8,C,SAAB,1,0.5,18,1,NA
2006,3,10/12/2006,P,2,V,8,C,SAAB,2,0.25,14,1,NA
2006,3,10/12/2006,P,2,V,8,C,SAAB,3,0.5,28,1,NA
2006,3,10/12/2006,P,2,V,8,C,SASU7,1,0.25,23,2,NA
2006,3,10/12/2006,P,2,V,8,C,SASU7,2,0.5,30,1,NA
2006,3,10/12/2006,P,2,V,8,C,SASU7,3,0.1,7,3,NA
2006,3,10/12/2006,P,2,V,9,C,ASNU4,1,0.1,2,4,NA
2006,3,10/12/2006,P,2,V,9,C,ASNU4,2,0.25,3,2,NA
2006,3,10/12/2006,P,2,V,9,C,ASNU4,3,0.05,2,2,NA
2006,3,10/12/2006,P,2,V,9,C,BOER4,1,10,15,1,NA
2006,3,10/12/2006,P,2,V,9,C,BOER4,2,1.5,13,1,NA
2006,3,10/12/2006,P,2,V,9,C,BOER4,3,4,14,1,NA
2006,3,10/12/2006,P,2,V,9,C,BOER4,4,5,15,2,NA
2006,3,10/12/2006,P,2,V,9,C,BOER4,5,6,15,1,NA
2006,3,10/12/2006,P,2,V,9,C,BOER4,6,12,20,1,NA
2006,3,10/12/2006,P,2,V,9,C,BOER4,7,3,14,1,HO
2006,3,10/12/2006,P,2,V,9,C,BOER4,8,0.5,8,3,NA
2006,3,10/12/2006,P,2,V,9,C,BOER4,9,0.25,6,4,NA
2006,3,10/12/2006,P,2,V,9,C,BOGR2,1,0.5,7,1,NA
2006,3,10/12/2006,P,2,V,9,C,BOGR2,2,0.25,6,2,NA
2006,3,10/12/2006,P,2,V,9,C,BOHI2,1,1,11,5,NA
2006,3,10/12/2006,P,2,V,9,C,BOHI2,2,0.75,16,3,NA
2006,3,10/12/2006,P,2,V,9,C,BOHI2,3,0.5,11,4,NA
2006,3,10/12/2006,P,2,V,9,C,CHFE3,1,0.5,6,1,NA
2006,3,10/12/2006,P,2,V,9,C,CHFE3,2,0.1,4,2,NA
2006,3,10/12/2006,P,2,V,9,C,CYIMI,1,6,2,1,NA
2006,3,10/12/2006,P,2,V,9,C,CYIMI,2,8,2,1,NA
2006,3,10/12/2006,P,2,V,9,C,CYIMI,3,7,3,1,NA
2006,3,10/12/2006,P,2,V,9,C,CYIMI,4,3,1,2,NA
2006,3,10/12/2006,P,2,V,9,C,SAAB,1,0.25,8,1,NA
2006,3,10/12/2006,P,2,V,10,C,ASNU4,1,0.25,3,4,NA
2006,3,10/12/2006,P,2,V,10,C,ASNU4,2,0.1,2,3,NA
2006,3,10/12/2006,P,2,V,10,C,BOER4,1,4,19,1,NA
2006,3,10/12/2006,P,2,V,10,C,BOER4,2,3,13,1,NA
2006,3,10/12/2006,P,2,V,10,C,BOER4,3,1,12,2,NA
2006,3,10/12/2006,P,2,V,10,C,BOER4,4,0.75,11,1,NA
2006,3,10/12/2006,P,2,V,10,C,BOER4,5,0.75,14,1,HO
2006,3,10/12/2006,P,2,V,10,C,BOER4,6,1.5,15,1,NA
2006,3,10/12/2006,P,2,V,10,C,BOER4,7,2,14,1,NA
2006,3,10/12/2006,P,2,V,10,C,BOER4,8,0.5,13,5,NA
2006,3,10/12/2006,P,2,V,10,C,BOER4,9,0.25,9,1,NA
2006,3,10/12/2006,P,2,V,10,C,BOER4,10,0.1,4,2,NA
2006,3,10/12/2006,P,2,V,10,C,BOHI2,1,0.5,7,1,NA
2006,3,10/12/2006,P,2,V,10,C,CHRE4,1,2,5,1,NA
2006,3,10/12/2006,P,2,V,10,C,CHRE4,2,0.25,4,3,NA
2006,3,10/12/2006,P,2,V,10,C,CHRE4,3,0.5,7,1,NA
2006,3,10/12/2006,P,2,V,10,C,CHRE4,4,0.05,2,2,NA
2006,3,10/12/2006,P,2,V,10,C,LYPH,1,0.5,13,2,NA
2006,3,10/12/2006,P,2,V,10,C,MUTO2,1,0.25,5,4,NA
2006,3,10/12/2006,P,2,V,10,C,MUTO2,2,0.5,5,1,NA
2006,3,10/12/2006,P,2,V,10,C,MUTO2,3,0.1,4,6,NA
2006,3,10/13/2006,P,3,A,1,C,ASNU4,1,0.5,5,1,NA
2006,3,10/13/2006,P,3,A,1,C,ASNU4,2,0.1,5,2,NA
2006,3,10/13/2006,P,3,A,1,C,ASNU4,3,0.05,3,4,NA
2006,3,10/13/2006,P,3,A,1,C,BOGR2,1,0.75,12,1,NA
2006,3,10/13/2006,P,3,A,1,C,BOGR2,2,0.5,13,3,NA
2006,3,10/13/2006,P,3,A,1,C,BOHI2,1,0.5,6,6,NA
2006,3,10/13/2006,P,3,A,1,C,BOHI2,2,0.25,6,35,NA
2006,3,10/13/2006,P,3,A,1,C,BOHI2,3,0.1,6,20,NA
2006,3,10/13/2006,P,3,A,1,C,BOHI2,4,0.05,5,10,NA
2006,3,10/13/2006,P,3,A,1,C,CHGR2,1,0.05,6,1,NA
2006,3,10/13/2006,P,3,A,1,C,CHSES,1,0.25,6,1,NA
2006,3,10/13/2006,P,3,A,1,C,CHSES,2,0.1,6,1,NA
2006,3,10/13/2006,P,3,A,1,C,CHSES,3,0.01,2,1,NA
2006,3,10/13/2006,P,3,A,1,C,DRGL5,1,0.05,7,3,NA
2006,3,10/13/2006,P,3,A,1,C,DRGL5,2,0.05,12,1,NA
2006,3,10/13/2006,P,3,A,1,C,GUSA2,1,1,11,1,NA
2006,3,10/13/2006,P,3,A,1,C,PEAN,1,0.01,3,5,NA
2006,3,10/13/2006,P,3,A,1,C,SCMU6,1,0.1,17,1,NA
2006,3,10/13/2006,P,3,A,2,C,BOER4,1,1,4,2,NA
2006,3,10/13/2006,P,3,A,2,C,BOGR2,1,0.5,6,2,NA
2006,3,10/13/2006,P,3,A,2,C,BOGR2,2,0.25,5,2,NA
2006,3,10/13/2006,P,3,A,2,C,BOHI2,1,0.25,5,4,NA
2006,3,10/13/2006,P,3,A,2,C,BOHI2,2,0.5,4,1,NA
2006,3,10/13/2006,P,3,A,2,C,BOHI2,3,0.05,3,1,NA
2006,3,10/13/2006,P,3,A,2,C,MUTO2,1,0.1,3,1,NA
2006,3,10/13/2006,P,3,A,2,C,MUTO2,2,0.05,2,2,NA
2006,3,10/13/2006,P,3,A,3,C,ASNU4,1,0.25,6,5,NA
2006,3,10/13/2006,P,3,A,3,C,ASNU4,2,0.1,5,4,NA
2006,3,10/13/2006,P,3,A,3,C,ASNU4,3,0.05,4,7,NA
2006,3,10/13/2006,P,3,A,3,C,ASNU4,4,0.01,1,2,NA
2006,3,10/13/2006,P,3,A,3,C,BOER4,1,0.25,8,1,NA
2006,3,10/13/2006,P,3,A,3,C,BOGR2,1,0.5,12,3,NA
2006,3,10/13/2006,P,3,A,3,C,BOGR2,2,0.25,8,7,NA
2006,3,10/13/2006,P,3,A,3,C,BOGR2,3,0.75,12,1,NA
2006,3,10/13/2006,P,3,A,3,C,BOGR2,4,0.75,14,2,NA
2006,3,10/13/2006,P,3,A,3,C,BOHI2,1,0.5,10,11,NA
2006,3,10/13/2006,P,3,A,3,C,BOHI2,2,0.25,7,15,NA
2006,3,10/13/2006,P,3,A,3,C,BOHI2,3,0.1,6,3,NA
2006,3,10/13/2006,P,3,A,3,C,CHER2,1,0.5,9,3,NA
2006,3,10/13/2006,P,3,A,3,C,CHER2,2,0.25,9,2,NA
2006,3,10/13/2006,P,3,A,3,C,CHGR2,1,0.1,8,2,NA
2006,3,10/13/2006,P,3,A,3,C,CHGR2,2,0.1,12,1,NA
2006,3,10/13/2006,P,3,A,3,C,CHGR2,3,0.25,14,1,NA
2006,3,10/13/2006,P,3,A,3,C,CHSES,1,0.25,7,2,NA
2006,3,10/13/2006,P,3,A,3,C,DRCUC,1,0.01,1,8,NA
2006,3,10/13/2006,P,3,A,3,C,DRCUC,2,0.05,1,4,NA
2006,3,10/13/2006,P,3,A,3,C,LYPH,1,1.5,16,2,NA
2006,3,10/13/2006,P,3,A,3,C,LYPH,2,0.25,11,1,NA
2006,3,10/13/2006,P,3,A,3,C,LYPH,3,0.75,12,2,NA
2006,3,10/13/2006,P,3,A,3,C,MUTO2,1,0.5,10,1,NA
2006,3,10/13/2006,P,3,A,3,C,MUTO2,2,0.75,11,1,NA
2006,3,10/13/2006,P,3,A,3,C,PEAN,1,0.1,8,3,NA
2006,3,10/13/2006,P,3,A,3,C,PEAN,2,0.05,7,2,NA
2006,3,10/13/2006,P,3,A,3,C,POOL,1,1.5,12,1,NA
2006,3,10/13/2006,P,3,A,3,C,POOL,2,0.5,4,1,NA
2006,3,10/13/2006,P,3,A,3,C,POOL,3,0.1,4,3,NA
2006,3,10/13/2006,P,3,A,3,C,POOL,4,0.05,4,4,NA
2006,3,10/13/2006,P,3,A,3,C,POOL,5,0.25,6,1,NA
2006,3,10/13/2006,P,3,A,3,C,SATR12,1,0.05,2,4,NA
2006,3,10/13/2006,P,3,A,3,C,SATR12,2,0.01,1,2,NA
2006,3,10/13/2006,P,3,A,4,C,ASNU4,1,0.1,3,4,NA
2006,3,10/13/2006,P,3,A,4,C,ASNU4,2,0.25,4,4,NA
2006,3,10/13/2006,P,3,A,4,C,ASNU4,3,0.05,2,2,NA
2006,3,10/13/2006,P,3,A,4,C,ASNU4,4,0.05,5,1,NA
2006,3,10/13/2006,P,3,A,4,C,BOER4,1,0.25,11,1,NA
2006,3,10/13/2006,P,3,A,4,C,BOER4,2,1.5,12,1,NA
2006,3,10/13/2006,P,3,A,4,C,BOER4,3,1,11,1,NA
2006,3,10/13/2006,P,3,A,4,C,BOER4,4,0.5,9,1,NA
2006,3,10/13/2006,P,3,A,4,C,BOER4,5,0.1,4,3,NA
2006,3,10/13/2006,P,3,A,4,C,BOER4,6,0.05,2,1,NA
2006,3,10/13/2006,P,3,A,4,C,BOGR2,1,0.5,9,6,NA
2006,3,10/13/2006,P,3,A,4,C,BOGR2,2,0.25,7,4,NA
2006,3,10/13/2006,P,3,A,4,C,BOGR2,3,0.1,5,1,NA
2006,3,10/13/2006,P,3,A,4,C,BOHI2,1,0.25,7,14,NA
2006,3,10/13/2006,P,3,A,4,C,BOHI2,2,0.5,8,6,NA
2006,3,10/13/2006,P,3,A,4,C,BOHI2,3,0.1,4,2,NA
2006,3,10/13/2006,P,3,A,4,C,CHGR2,1,0.05,3,1,NA
2006,3,10/13/2006,P,3,A,4,C,CHRE4,1,0.25,7,1,NA
2006,3,10/13/2006,P,3,A,4,C,OPPH,1,11,10,1,NA
2006,3,10/13/2006,P,3,A,4,C,OPPH,2,9,8,1,NA
2006,3,10/13/2006,P,3,A,4,C,OPPH,3,3,6,1,NA
2006,3,10/13/2006,P,3,A,4,C,PEAN,1,0.1,3,1,NA
2006,3,10/13/2006,P,3,A,4,C,PEAN,2,0.05,4,2,NA
2006,3,10/13/2006,P,3,A,4,C,PLJA,1,0.5,25,1,NA
2006,3,10/13/2006,P,3,A,4,C,PLJA,2,0.25,11,1,NA
2006,3,10/13/2006,P,3,A,5,C,ARFEF,1,0.25,2,1,NA
2006,3,10/13/2006,P,3,A,5,C,BOHI2,1,0.25,6,3,NA
2006,3,10/13/2006,P,3,A,5,C,BOHI2,2,0.1,7,3,NA
2006,3,10/13/2006,P,3,A,5,C,BOHI2,3,0.05,3,1,NA
2006,3,10/13/2006,P,3,A,5,C,BOHI2,4,0.1,5,3,NA
2006,3,10/13/2006,P,3,A,5,C,BOHI2,5,0.05,7,2,NA
2006,3,10/13/2006,P,3,A,5,C,MUTO2,1,0.25,8,2,NA
2006,3,10/13/2006,P,3,A,5,C,MUTO2,2,0.05,4,1,NA
2006,3,10/13/2006,P,3,A,5,C,MUTO2,3,0.1,6,3,NA
2006,3,10/13/2006,P,3,A,5,C,PEAN,1,0.05,4,1,NA
2006,3,10/13/2006,P,3,B,1,C,ARFEF,1,0.01,1,3,NA
2006,3,10/13/2006,P,3,B,1,C,ASNU4,1,0.1,4,1,NA
2006,3,10/13/2006,P,3,B,1,C,BADI,1,0.05,1,1,NA
2006,3,10/13/2006,P,3,B,1,C,BOGR2,1,0.1,3,1,NA
2006,3,10/13/2006,P,3,B,1,C,CHGR2,1,0.5,17,2,NA
2006,3,10/13/2006,P,3,B,1,C,CHGR2,2,0.1,18,8,NA
2006,3,10/13/2006,P,3,B,1,C,CHGR2,3,0.05,8,22,NA
2006,3,10/13/2006,P,3,B,1,C,CHGR2,4,0.1,6,13,NA
2006,3,10/13/2006,P,3,B,1,C,CHGR2,5,0.01,3,5,NA
2006,3,10/13/2006,P,3,B,1,C,CHSE7,1,0.05,4,1,NA
2006,3,10/13/2006,P,3,B,1,C,DEPI,1,0.1,1,8,NA
2006,3,10/13/2006,P,3,B,1,C,DRGL5,1,0.05,6,30,NA
2006,3,10/13/2006,P,3,B,1,C,DRGL5,2,0.01,3,15,NA
2006,3,10/13/2006,P,3,B,1,C,LEPI3,1,0.1,2,4,NA
2006,3,10/13/2006,P,3,B,1,C,MILI3,1,0.01,1,1,NA
2006,3,10/13/2006,P,3,B,1,C,SAAB,1,0.05,4,1,NA
2006,3,10/13/2006,P,3,B,1,C,THWR,1,0.05,1,1,NA
2006,3,10/13/2006,P,3,B,2,C,ASNU4,1,0.1,3,10,NA
2006,3,10/13/2006,P,3,B,2,C,ASNU4,2,0.05,2,4,NA
2006,3,10/13/2006,P,3,B,2,C,BOER4,1,1,6,3,NA
2006,3,10/13/2006,P,3,B,2,C,BOER4,2,0.5,6,1,NA
2006,3,10/13/2006,P,3,B,2,C,BOER4,3,0.25,7,4,NA
2006,3,10/13/2006,P,3,B,2,C,BOER4,4,0.1,5,4,NA
2006,3,10/13/2006,P,3,B,2,C,BOER4,5,0.05,3,2,NA
2006,3,10/13/2006,P,3,B,2,C,BOGR2,1,0.25,8,2,NA
2006,3,10/13/2006,P,3,B,2,C,BOGR2,2,0.5,5,1,NA
2006,3,10/13/2006,P,3,B,2,C,BOHI2,1,0.25,4,10,NA
2006,3,10/13/2006,P,3,B,2,C,BOHI2,2,0.5,5,4,NA
2006,3,10/13/2006,P,3,B,2,C,BOHI2,3,0.1,5,12,NA
2006,3,10/13/2006,P,3,B,2,C,BOHI2,4,0.05,4,5,NA
2006,3,10/13/2006,P,3,B,2,C,CHSES,1,0.1,4,2,NA
2006,3,10/13/2006,P,3,B,2,C,CHSES,2,0.1,2,3,NA
2006,3,10/13/2006,P,3,B,2,C,PEAN,1,0.05,5,8,NA
2006,3,10/13/2006,P,3,B,2,C,PEAN,2,0.1,3,10,NA
2006,3,10/13/2006,P,3,B,3,C,ASNU4,1,0.1,3,11,NA
2006,3,10/13/2006,P,3,B,3,C,ASNU4,2,0.05,2,10,NA
2006,3,10/13/2006,P,3,B,3,C,ASNU4,3,0.25,4,2,NA
2006,3,10/13/2006,P,3,B,3,C,ASNU4,4,0.01,1,5,NA
2006,3,10/13/2006,P,3,B,3,C,BOER4,1,0.25,5,3,NA
2006,3,10/13/2006,P,3,B,3,C,BOER4,2,0.5,7,3,NA
2006,3,10/13/2006,P,3,B,3,C,BOGR2,1,0.5,7,7,NA
2006,3,10/13/2006,P,3,B,3,C,BOGR2,2,0.25,6,11,NA
2006,3,10/13/2006,P,3,B,3,C,BOGR2,3,0.75,11,4,NA
2006,3,10/13/2006,P,3,B,3,C,BOHI2,1,0.75,8,1,NA
2006,3,10/13/2006,P,3,B,3,C,BOHI2,2,0.5,7,2,NA
2006,3,10/13/2006,P,3,B,3,C,BOHI2,3,0.25,5,7,NA
2006,3,10/13/2006,P,3,B,3,C,BOHI2,4,0.1,3,1,NA
2006,3,10/13/2006,P,3,B,3,C,CHRE4,1,0.25,5,3,NA
2006,3,10/13/2006,P,3,B,3,C,CHRE4,2,0.5,5,1,NA
2006,3,10/13/2006,P,3,B,3,C,CHRE4,3,0.1,4,1,NA
2006,3,10/13/2006,P,3,B,3,C,CHSES,1,0.25,4,2,NA
2006,3,10/13/2006,P,3,B,3,C,LOPL2,1,0.1,5,1,NA
2006,3,10/13/2006,P,3,B,3,C,MUTO2,1,0.5,6,1,NA
2006,3,10/13/2006,P,3,B,3,C,MUTO2,2,0.25,5,2,NA
2006,3,10/13/2006,P,3,B,3,C,MUTO2,3,0.1,3,2,NA
2006,3,10/13/2006,P,3,B,3,C,PEAN,1,0.25,8,8,NA
2006,3,10/13/2006,P,3,B,3,C,PEAN,2,0.5,8,1,NA
2006,3,10/13/2006,P,3,B,3,C,PEAN,3,0.1,4,3,NA
2006,3,10/13/2006,P,3,B,3,C,POOL,1,0.1,3,2,NA
2006,3,10/13/2006,P,3,B,3,C,POOL,2,0.05,3,1,NA
2006,3,10/13/2006,P,3,B,3,C,SCMU6,1,0.25,20,1,NA
2006,3,10/13/2006,P,3,B,3,C,SCMU6,2,0.5,22,3,NA
2006,3,10/13/2006,P,3,B,3,C,SCMU6,3,0.1,16,4,NA
2006,3,10/13/2006,P,3,B,3,C,SPCOC,1,0.25,4,1,NA
2006,3,10/13/2006,P,3,B,4,C,ASNU4,1,0.01,2,1,NA
2006,3,10/13/2006,P,3,B,4,C,BOER4,1,1.5,8,1,NA
2006,3,10/13/2006,P,3,B,4,C,BOER4,2,0.25,5,1,NA
2006,3,10/13/2006,P,3,B,4,C,BOER4,3,0.5,5,1,NA
2006,3,10/13/2006,P,3,B,4,C,BOGR2,1,0.75,9,1,NA
2006,3,10/13/2006,P,3,B,4,C,BOGR2,2,1,8,3,NA
2006,3,10/13/2006,P,3,B,4,C,BOGR2,3,0.25,5,9,NA
2006,3,10/13/2006,P,3,B,4,C,BOGR2,4,0.5,6,2,NA
2006,3,10/13/2006,P,3,B,4,C,BOHI2,1,0.5,6,1,NA
2006,3,10/13/2006,P,3,B,4,C,BOHI2,2,0.25,4,4,NA
2006,3,10/13/2006,P,3,B,4,C,BOHI2,3,0.1,3,3,NA
2006,3,10/13/2006,P,3,B,4,C,CHSES,1,0.5,5,5,NA
2006,3,10/13/2006,P,3,B,4,C,CHSES,2,0.75,6,1,NA
2006,3,10/13/2006,P,3,B,4,C,CHSES,3,0.25,3,4,NA
2006,3,10/13/2006,P,3,B,4,C,PEAN,1,0.25,5,4,NA
2006,3,10/13/2006,P,3,B,4,C,PEAN,2,0.5,5,1,NA
2006,3,10/13/2006,P,3,B,4,C,PEAN,3,0.1,2,2,NA
2006,3,10/13/2006,P,3,B,4,C,SAAB,1,0.5,11,1,NA
2006,3,10/13/2006,P,3,B,4,C,SAAB,2,0.5,6,1,NA
2006,3,10/13/2006,P,3,B,4,C,SAAB,3,0.25,4,3,NA
2006,3,10/13/2006,P,3,B,5,C,ASNU4,1,0.05,2,6,NA
2006,3,10/13/2006,P,3,B,5,C,ASNU4,2,0.1,2,3,NA
2006,3,10/13/2006,P,3,B,5,C,ASNU4,3,0.01,1,1,NA
2006,3,10/13/2006,P,3,B,5,C,BOER4,1,1,14,1,NA
2006,3,10/13/2006,P,3,B,5,C,BOER4,2,0.5,13,2,NA
2006,3,10/13/2006,P,3,B,5,C,BOER4,3,0.25,13,2,NA
2006,3,10/13/2006,P,3,B,5,C,BOGR2,1,0.75,8,8,NA
2006,3,10/13/2006,P,3,B,5,C,BOGR2,2,0.5,7,7,NA
2006,3,10/13/2006,P,3,B,5,C,BOGR2,3,0.25,5,5,NA
2006,3,10/13/2006,P,3,B,5,C,BOGR2,4,0.1,4,5,NA
2006,3,10/13/2006,P,3,B,5,C,BOGR2,5,1,18,1,NA
2006,3,10/13/2006,P,3,B,5,C,BOHI2,1,0.25,6,7,NA
2006,3,10/13/2006,P,3,B,5,C,BOHI2,2,0.5,6,5,NA
2006,3,10/13/2006,P,3,B,5,C,CHSES,1,0.25,5,2,NA
2006,3,10/13/2006,P,3,B,5,C,DABR,1,0.25,5,1,NA
2006,3,10/13/2006,P,3,B,5,C,LOPL2,1,0.25,9,1,NA
2006,3,10/13/2006,P,3,B,5,C,PEAN,1,0.05,10,1,NA
2006,3,10/13/2006,P,3,B,5,C,PEAN,2,0.01,1,2,NA
2006,3,10/13/2006,P,3,B,5,C,POOL,1,0.1,6,1,NA
2006,3,10/13/2006,P,3,B,5,C,SCMU6,1,0.25,14,3,NA
2006,3,10/13/2006,P,3,B,5,C,SCMU6,2,0.05,11,3,NA
2006,3,10/13/2006,P,3,B,5,C,SCMU6,3,0.25,24,1,NA
2006,3,10/13/2006,P,3,B,5,C,SCMU6,4,0.1,16,1,NA
2006,3,10/13/2006,P,3,B,5,C,SCMU6,5,0.01,5,2,NA
2006,3,10/13/2006,P,3,C,1,C,BADI,1,0.01,1,1,NA
2006,3,10/13/2006,P,3,C,1,C,BOER4,1,0.25,6,2,NA
2006,3,10/13/2006,P,3,C,1,C,BOER4,2,0.1,4,1,NA
2006,3,10/13/2006,P,3,C,1,C,BOER4,3,0.25,1,1,HO
2006,3,10/13/2006,P,3,C,1,C,BOHI2,1,0.1,3,22,NA
2006,3,10/13/2006,P,3,C,1,C,BOHI2,2,0.05,2,10,NA
2006,3,10/13/2006,P,3,C,1,C,BOHI2,3,0.25,4,13,NA
2006,3,10/13/2006,P,3,C,1,C,BOHI2,4,0.75,3,4,NA
2006,3,10/13/2006,P,3,C,1,C,BOHI2,5,0.75,7,1,NA
2006,3,10/13/2006,P,3,C,1,C,BOHI2,6,0.5,4,1,NA
2006,3,10/13/2006,P,3,C,1,C,CHFE3,1,0.25,3,1,NA
2006,3,10/13/2006,P,3,C,1,C,CHFE3,2,0.1,1,3,NA
2006,3,10/13/2006,P,3,C,1,C,CHRE4,1,0.1,3,7,NA
2006,3,10/13/2006,P,3,C,1,C,CHRE4,2,0.05,2,5,NA
2006,3,10/13/2006,P,3,C,2,C,BADI,1,0.01,1,19,NA
2006,3,10/13/2006,P,3,C,2,C,BADI,2,0.05,2,1,NA
2006,3,10/13/2006,P,3,C,2,C,BOER4,1,0.25,9,3,NA
