YEAR,MONTH,DATE,SITE,TRANSECT,QUAD,SIDE,FRONDS,HLD_DIAM,AREA,OBS_CODE,NOTES
2008,7,7/29/08,AHND,2,40,I,6,23,20,70,-99999
2008,7,7/29/08,AHND,2,40,I,24,-99999,20,70,2 plants sharing common holdfast
2008,7,7/29/08,AHND,2,40,O,29,48,20,70,-99999
2008,7,7/29/08,AHND,2,40,O,6,26,20,70,-99999
2008,7,7/29/08,AHND,2,40,O,5,25,20,70,-99999
2008,7,7/29/08,AHND,2,40,O,6,22,20,70,-99999
2008,7,7/29/08,AHND,2,40,O,14,-99999,20,70,2 plants sharing common holdfast
2008,7,7/29/08,AHND,2,40,O,17,46,20,70,-99999
2008,7,7/29/08,AHND,2,40,O,12,-99999,20,70,2 plants sharing common holdfast
2008,7,7/29/08,AHND,2,40,O,6,22,20,70,-99999
2008,7,7/29/08,AHND,2,40,O,8,28,20,70,-99999
2008,7,7/29/08,AHND,2,40,O,1,-99999,20,70,-99999
2008,7,7/29/08,AHND,2,40,O,3,-99999,20,70,-99999
2008,7,7/29/08,AHND,2,40,O,29,48,20,70,-99999
2008,7,7/23/08,AQUE,1,20,I,9,59,20,68,-99999
2008,7,7/23/08,AQUE,1,20,I,10,66,20,68,-99999
2008,7,7/23/08,AQUE,1,20,I,57,147,20,68,-99999
2008,7,7/23/08,AQUE,1,20,I,3,-99999,20,68,-99999
2008,7,7/23/08,AQUE,1,20,I,4,-99999,20,68,-99999
2008,7,7/23/08,AQUE,1,20,I,19,70,20,68,2 plants sharing common holdfast
2008,7,7/23/08,AQUE,1,20,I,2,-99999,20,68,-99999
2008,7,7/23/08,AQUE,1,20,O,23,81,20,68,-99999
2008,7,7/23/08,AQUE,1,20,O,29,120,20,68,-99999
2008,7,7/23/08,AQUE,1,20,O,44,132,20,68,-99999
2008,7,7/23/08,AQUE,1,40,I,3,-99999,20,68,-99999
2008,7,7/23/08,AQUE,1,40,I,14,65,20,68,-99999
2008,7,7/23/08,AQUE,1,40,I,12,59,20,68,-99999
2008,7,7/23/08,AQUE,1,40,I,47,167,20,68,2 plants sharing common holdfast
2008,7,7/23/08,AQUE,1,40,I,45,116,20,68,-99999
2008,7,7/23/08,AQUE,1,40,I,2,-99999,20,68,-99999
2008,7,7/23/08,AQUE,1,40,I,2,-99999,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,6,30,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,32,105,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,4,27,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,2,-99999,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,2,-99999,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,2,-99999,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,14,112,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,19,64,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,27,104,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,11,56,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,31,71,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,9,54,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,49,148,20,68,-99999
2008,7,7/23/08,AQUE,1,40,O,25,116,20,68,-99999
2008,7,7/23/08,AQUE,2,20,I,14,-99999,20,31,2 plants sharing common holdfast
2008,7,7/23/08,AQUE,2,20,I,3,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,3,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,3,25,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,9,33,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,20,45,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,3,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,4,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,3,21,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,20,40,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,5,26,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,6,24,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,1,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,4,24,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,3,21,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,4,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,2,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,49,110,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,2,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,2,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,I,1,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,4,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,4,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,1,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,2,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,2,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,6,28,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,5,33,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,4,30,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,13,33,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,4,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,4,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,6,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,3,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,8,45,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,2,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,8,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,6,26,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,6,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,4,21,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,4,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,9,-99999,20,31,3 plants sharing common holdfast
2008,7,7/23/08,AQUE,2,20,O,8,-99999,20,31,2 plants sharing common holdfast
2008,7,7/23/08,AQUE,2,20,O,8,24,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,6,22,20,31,-99999
2008,7,7/23/08,AQUE,2,20,O,6,-99999,20,31,3 plants sharing common holdfast
2008,7,7/23/08,AQUE,2,40,I,3,23,20,31,-99999
2008,7,7/23/08,AQUE,2,40,I,2,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,40,I,1,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,40,I,4,21,20,31,-99999
2008,7,7/23/08,AQUE,2,40,I,3,23,20,31,-99999
2008,7,7/23/08,AQUE,2,40,I,4,22,20,31,-99999
2008,7,7/23/08,AQUE,2,40,I,5,30,20,31,-99999
2008,7,7/23/08,AQUE,2,40,I,5,26,20,31,-99999
2008,7,7/23/08,AQUE,2,40,I,2,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,40,O,70,148,20,31,-99999
2008,7,7/23/08,AQUE,2,40,O,6,24,20,31,-99999
2008,7,7/23/08,AQUE,2,40,O,4,23,20,31,-99999
2008,7,7/23/08,AQUE,2,40,O,7,32,20,31,-99999
2008,7,7/23/08,AQUE,2,40,O,7,25,20,31,-99999
2008,7,7/23/08,AQUE,2,40,O,2,-99999,20,31,-99999
2008,7,7/23/08,AQUE,2,40,O,6,35,20,31,-99999
2008,7,7/23/08,AQUE,2,40,O,4,26,20,31,-99999
2008,7,7/23/08,AQUE,3,20,I,4,-99999,20,70,-99999
2008,7,7/23/08,AQUE,3,20,I,7,21,20,70,-99999
2008,7,7/23/08,AQUE,3,20,I,1,-99999,20,70,-99999
2008,7,7/23/08,AQUE,3,20,I,2,-99999,20,70,-99999
2008,7,7/23/08,AQUE,3,20,I,6,44,20,70,-99999
2008,7,7/23/08,AQUE,3,20,I,7,23,20,70,-99999
2008,7,7/23/08,AQUE,3,20,O,48,68,20,70,-99999
2008,7,7/23/08,AQUE,3,20,O,1,-99999,20,70,-99999
2008,7,7/23/08,AQUE,3,20,O,6,-99999,20,70,-99999
2008,7,7/23/08,AQUE,3,20,O,2,-99999,20,70,-99999
2008,7,7/23/08,AQUE,3,20,O,3,-99999,20,70,-99999
2008,7,7/23/08,AQUE,3,20,O,2,-99999,20,70,-99999
2008,7,7/23/08,AQUE,3,20,O,5,30,20,70,-99999
2008,7,7/23/08,AQUE,3,20,O,4,21,20,70,-99999
2008,7,7/23/08,AQUE,3,20,O,50,82,20,70,-99999
2008,7,7/23/08,AQUE,3,40,I,22,63,20,70,-99999
2008,7,7/23/08,AQUE,3,40,I,4,-99999,20,70,-99999
2008,7,7/23/08,AQUE,3,40,I,1,-99999,20,70,-99999
2008,7,7/23/08,AQUE,3,40,I,2,-99999,20,70,-99999
2008,7,7/23/08,AQUE,3,40,O,1,-99999,20,70,-99999
2008,7,7/23/08,AQUE,4,20,I,38,60,20,70,-99999
2008,7,7/23/08,AQUE,4,20,I,2,-99999,20,70,-99999
2008,7,7/23/08,AQUE,4,20,I,1,-99999,20,70,-99999
2008,7,7/23/08,AQUE,4,20,O,84,126,20,70,4 plants sharing common holdfast
2008,7,7/23/08,AQUE,4,40,I,19,40,20,70,-99999
2008,7,7/23/08,AQUE,4,40,I,19,50,20,70,-99999
2008,7,7/23/08,AQUE,4,40,I,4,-99999,20,70,-99999
2008,7,7/23/08,AQUE,4,40,I,14,48,20,70,-99999
2008,7,7/23/08,AQUE,4,40,I,5,28,20,70,-99999
2008,7,7/23/08,AQUE,4,40,O,28,67,20,70,-99999
2008,7,7/23/08,AQUE,4,40,O,18,48,20,70,-99999
2008,7,7/23/08,AQUE,4,40,O,22,53,20,70,-99999
2008,7,7/23/08,AQUE,4,40,O,24,65,20,70,-99999
2008,7,7/23/08,AQUE,4,40,O,10,32,20,70,-99999
2008,7,7/23/08,AQUE,5,20,I,1,-99999,20,70,-99999
2008,7,7/23/08,AQUE,5,20,O,18,60,20,70,-99999
2008,7,7/23/08,AQUE,5,20,O,58,122,20,70,-99999
2008,7,7/23/08,AQUE,5,40,I,40,79,20,70,-99999
2008,7,7/23/08,AQUE,5,40,I,28,45,20,70,-99999
2008,7,7/23/08,AQUE,5,40,I,1,-99999,20,70,-99999
2008,7,7/23/08,AQUE,5,40,O,18,64,20,70,-99999
2008,7,7/23/08,AQUE,5,40,O,39,44,20,70,-99999
2008,7,7/23/08,AQUE,5,40,O,22,46,20,70,-99999
2008,7,7/23/08,AQUE,6,20,I,0,-99999,20,68,-99999
2008,7,7/23/08,AQUE,6,20,O,276,295,20,68,-99999
2008,7,7/23/08,AQUE,6,40,I,0,-99999,20,68,-99999
2008,7,7/23/08,AQUE,6,40,O,105,225,20,68,2 plants sharing common holdfast
2008,7,7/29/08,BULL,1,20,I,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,20,I,4,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,20,I,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,20,I,4,22,20,68,-99999
2008,7,7/29/08,BULL,1,20,I,14,100,20,68,-99999
2008,7,7/29/08,BULL,1,20,I,28,70,20,68,-99999
2008,7,7/29/08,BULL,1,20,I,3,35,20,68,-99999
2008,7,7/29/08,BULL,1,20,I,36,58,20,68,-99999
2008,7,7/29/08,BULL,1,20,I,4,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,20,O,17,95,20,68,2 plants sharing common holdfast
2008,7,7/29/08,BULL,1,20,O,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,20,O,1,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,20,O,13,25,20,68,-99999
2008,7,7/29/08,BULL,1,20,O,3,30,20,68,-99999
2008,7,7/29/08,BULL,1,20,O,7,32,20,68,-99999
2008,7,7/29/08,BULL,1,20,O,50,105,20,68,-99999
2008,7,7/29/08,BULL,1,20,O,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,20,O,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,20,O,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,20,O,1,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,20,O,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,40,I,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,40,I,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,40,I,6,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,40,I,1,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,40,I,3,28,20,68,-99999
2008,7,7/29/08,BULL,1,40,I,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,1,40,O,4,25,20,68,-99999
2008,7,7/29/08,BULL,1,40,O,12,34,20,68,2 plants sharing common holdfast
2008,7,7/29/08,BULL,1,40,O,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,3,20,I,15,45,20,68,-99999
2008,7,7/29/08,BULL,3,20,I,54,153,20,68,-99999
2008,7,7/29/08,BULL,3,20,I,42,172,20,68,-99999
2008,7,7/29/08,BULL,3,20,O,49,102,20,68,-99999
2008,7,7/29/08,BULL,3,20,O,38,125,20,68,-99999
2008,7,7/29/08,BULL,3,20,O,60,176,20,68,2 plants sharing common holdfast
2008,7,7/29/08,BULL,3,40,I,32,147,20,68,-99999
2008,7,7/29/08,BULL,3,40,I,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,3,40,I,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,3,40,O,2,-99999,20,68,-99999
2008,7,7/29/08,BULL,6,20,I,1,-99999,20,70,-99999
2008,7,7/29/08,BULL,6,20,I,2,-99999,20,70,-99999
2008,7,7/29/08,BULL,6,20,I,2,-99999,20,70,-99999
2008,7,7/29/08,BULL,6,20,O,6,-99999,20,70,-99999
2008,7,7/29/08,BULL,6,20,O,2,-99999,20,70,-99999
2008,7,7/29/08,BULL,6,20,O,5,-99999,20,70,-99999
2008,7,7/29/08,BULL,6,20,O,2,-99999,20,70,-99999
2008,7,7/29/08,BULL,6,20,O,128,129,20,70,-99999
2008,7,7/29/08,BULL,6,20,O,2,-99999,20,70,-99999
2008,7,7/29/08,BULL,6,40,I,20,73,20,70,-99999
2008,7,7/29/08,BULL,6,40,O,2,-99999,20,70,-99999
2008,7,7/29/08,BULL,6,40,O,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,10,20,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,32,-99999,20,70,2 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,I,22,-99999,20,70,3 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,8,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,8,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,8,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,5,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,48,-99999,20,70,3 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,I,38,28,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,22,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,8,27,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,42,40,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,68,-99999,20,70,4 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,35,-99999,20,70,3 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,I,10,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,40,-99999,20,70,3 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,I,13,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,18,21,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,9,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,9,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,30,36,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,20,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,20,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,20,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,68,-99999,20,70,3 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,I,12,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,22,24,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,45,-99999,20,70,3 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,I,68,-99999,20,70,5 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,28,29,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,8,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,16,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,I,15,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,29,-99999,20,70,4 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,O,32,-99999,20,70,3 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,O,39,-99999,20,70,2 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,O,40,-99999,20,70,5 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,O,18,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,8,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,8,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,8,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,18,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,18,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,18,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,3,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,5,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,10,-99999,20,70,2 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,O,20,-99999,20,70,3 plants sharing common holdfast
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,8,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,5,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,12,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,8,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,5,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,4,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,8,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,20,O,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,20,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,20,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,5,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,1,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,14,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,2,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,18,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,18,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,20,26,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,30,-99999,20,70,-99999
2008,7,7/25/08,CARP,1,40,I,22,-99999,20,70,3 plants sharing common holdfast
