year,season,date,treatment,site,block,plot,quad,species,obs,cover,height,count,comment
2014,2,5/6/2014,C,EB,6,13,1,BOGR2,3,0.5,4,11,NA
2014,2,5/6/2014,C,EB,6,13,1,BOGR2,4,0.25,4,15,NA
2014,2,5/6/2014,C,EB,6,13,1,BOGR2,5,1,4,1,NA
2014,2,5/6/2014,C,EB,6,13,2,BOER4,1,0.75,8,1,NA
2014,2,5/6/2014,C,EB,6,13,2,BOGR2,1,0.1,3,27,NA
2014,2,5/6/2014,C,EB,6,13,2,BOGR2,2,0.75,4,3,NA
2014,2,5/6/2014,C,EB,6,13,2,BOGR2,3,1,5,5,NA
2014,2,5/6/2014,C,EB,6,13,2,BOGR2,4,0.25,4,18,NA
2014,2,5/6/2014,C,EB,6,13,2,BOGR2,5,0.5,3,11,NA
2014,2,5/6/2014,C,EB,6,13,3,ASTRA,1,1,6,1,NA
2014,2,5/6/2014,C,EB,6,13,3,ASTRA,2,0.25,5,1,NA
2014,2,5/6/2014,C,EB,6,13,3,BOER4,1,1,5,2,NA
2014,2,5/6/2014,C,EB,6,13,3,BOER4,2,1.5,5,1,NA
2014,2,5/6/2014,C,EB,6,13,3,BOER4,3,0.1,4,1,NA
2014,2,5/6/2014,C,EB,6,13,3,BOGR2,1,0.1,4,2,NA
2014,2,5/6/2014,C,EB,6,13,3,BOGR2,2,1,9,2,NA
2014,2,5/6/2014,C,EB,6,13,3,BOGR2,3,0.25,6,8,NA
2014,2,5/6/2014,C,EB,6,13,3,BOGR2,4,0.75,6,1,NA
2014,2,5/6/2014,C,EB,6,13,3,CHAL11,1,0.01,1,6,NA
2014,2,5/6/2014,C,EB,6,13,3,CHAL11,2,0.1,1,3,NA
2014,2,5/6/2014,C,EB,6,13,3,DAPU7,1,0.01,2,3,NA
2014,2,5/6/2014,C,EB,6,13,3,GLBI2,1,0.01,2,1,NA
2014,2,5/6/2014,C,EB,6,13,3,SPORO,1,1,6,4,NA
2014,2,5/6/2014,C,EB,6,13,3,SPORO,2,0.5,8,7,NA
2014,2,5/6/2014,C,EB,6,13,3,SPORO,3,2,9,1,NA
2014,2,5/6/2014,C,EB,6,13,3,SPORO,4,0.25,5,2,NA
2014,2,5/6/2014,C,EB,6,13,4,ASTRA,1,0.25,3,2,NA
2014,2,5/6/2014,C,EB,6,13,4,BOER4,1,1,6,1,NA
2014,2,5/6/2014,C,EB,6,13,4,BOER4,2,0.1,3,1,NA
2014,2,5/6/2014,C,EB,6,13,4,BOGR2,1,0.1,3,10,NA
2014,2,5/6/2014,C,EB,6,13,4,BOGR2,2,1,5,3,NA
2014,2,5/6/2014,C,EB,6,13,4,BOGR2,3,0.25,4,8,NA
2014,2,5/6/2014,C,EB,6,13,4,BOGR2,4,0.75,6,1,NA
2014,2,5/6/2014,C,EB,6,13,4,DAPU7,1,0.1,1,6,NA
2014,2,5/6/2014,C,EB,6,13,4,DAPU7,2,0.25,3,2,NA
2014,2,5/6/2014,C,EB,6,13,4,SPORO,1,0.25,3,2,NA
2014,2,5/6/2014,C,EB,6,13,4,SPORO,2,2.5,9,1,NA
2014,2,5/6/2014,C,EB,6,13,4,SPORO,3,0.25,7,1,NA
2014,2,5/6/2014,C,EB,6,13,4,SPORO,4,0.1,3,1,NA
2014,2,5/6/2014,E,EB,6,14,1,BOER4,1,0.5,6,2,NA
2014,2,5/6/2014,E,EB,6,14,1,BOER4,2,0.25,5,2,NA
2014,2,5/6/2014,E,EB,6,14,1,BOER4,3,1,5,1,NA
2014,2,5/6/2014,E,EB,6,14,1,BOGR2,1,0.1,3,21,NA
2014,2,5/6/2014,E,EB,6,14,1,BOGR2,2,0.25,5,6,NA
2014,2,5/6/2014,E,EB,6,14,1,ECIN2,1,0.1,3,1,RIDGES
2014,2,5/6/2014,E,EB,6,14,2,BOER4,1,0.5,4,1,NA
2014,2,5/6/2014,E,EB,6,14,2,BOER4,2,0.25,4,1,NA
2014,2,5/6/2014,E,EB,6,14,2,BOGR2,1,0.1,3,7,NA
2014,2,5/6/2014,E,EB,6,14,2,BOGR2,2,0.25,3,1,NA
2014,2,5/6/2014,E,EB,6,14,3,BOER4,1,0.1,4,3,NA
2014,2,5/6/2014,E,EB,6,14,3,BOGR2,1,0.1,4,13,NA
2014,2,5/6/2014,E,EB,6,14,4,BOER4,1,0.5,6,1,NA
2014,2,5/6/2014,E,EB,6,14,4,BOER4,2,0.25,4,2,NA
2014,2,5/6/2014,E,EB,6,14,4,BOER4,3,0.75,4,2,NA
2014,2,5/6/2014,E,EB,6,14,4,BOER4,4,1,6,2,NA
2014,2,5/6/2014,E,EB,6,14,4,BOGR2,1,0.1,2,6,NA
2014,2,5/6/2014,D,EB,6,15,1,BOGR2,1,0.1,5,38,NA
2014,2,5/6/2014,D,EB,6,15,1,BOGR2,2,0.5,5,4,NA
2014,2,5/6/2014,D,EB,6,15,1,BOGR2,3,0.25,5,11,NA
2014,2,5/6/2014,D,EB,6,15,1,BOGR2,4,0.75,5,1,NA
2014,2,5/6/2014,D,EB,6,15,1,CRCR3,1,0.1,2,1,NA
2014,2,5/6/2014,D,EB,6,15,1,ECIN2,1,0.1,4,1,RIDGES
2014,2,5/6/2014,D,EB,6,15,1,ERTE13,1,0.25,4,1,ERODIUM
2014,2,5/6/2014,D,EB,6,15,1,GLBI2,1,0.01,1,1,NA
2014,2,5/6/2014,D,EB,6,15,1,PLPA2,1,0.1,3,6,NA
2014,2,5/6/2014,D,EB,6,15,2,BOER4,1,0.25,4,1,NA
2014,2,5/6/2014,D,EB,6,15,2,BOER4,2,1,5,1,NA
2014,2,5/6/2014,D,EB,6,15,2,BOGR2,1,0.1,4,31,NA
2014,2,5/6/2014,D,EB,6,15,2,BOGR2,2,0.25,6,13,NA
2014,2,5/6/2014,D,EB,6,15,2,BOGR2,3,0.5,6,5,NA
2014,2,5/6/2014,D,EB,6,15,2,BOGR2,4,1,6,1,NA
2014,2,5/6/2014,D,EB,6,15,2,BOGR2,5,0.75,5,1,NA
2014,2,5/6/2014,D,EB,6,15,2,ECIN2,1,0.1,5,1,RIDGES
2014,2,5/6/2014,D,EB,6,15,2,PLPA2,1,0.1,4,10,NA
2014,2,5/6/2014,D,EB,6,15,2,SPORO,1,0.1,3,1,NA
2014,2,5/6/2014,D,EB,6,15,3,BOER4,1,0.5,4,2,NA
2014,2,5/6/2014,D,EB,6,15,3,BOER4,2,0.25,5,1,NA
2014,2,5/6/2014,D,EB,6,15,3,BOER4,3,1.5,6,1,NA
2014,2,5/6/2014,D,EB,6,15,3,BOER4,4,0.1,2,3,NA
2014,2,5/6/2014,D,EB,6,15,3,BOGR2,1,0.25,4,22,NA
2014,2,5/6/2014,D,EB,6,15,3,BOGR2,2,0.1,4,21,NA
2014,2,5/6/2014,D,EB,6,15,3,BOGR2,3,0.75,7,3,NA
2014,2,5/6/2014,D,EB,6,15,3,DEPI,1,0.1,6,1,NA
2014,2,5/6/2014,D,EB,6,15,3,ERTE13,1,3,9,1,NA
2014,2,5/6/2014,D,EB,6,15,3,HYFIC,1,0.25,4,3,NA
2014,2,5/6/2014,D,EB,6,15,3,HYFIC,2,0.1,2,2,NA
2014,2,5/6/2014,D,EB,6,15,3,LIPU4,1,0.75,5,1,NA
2014,2,5/6/2014,D,EB,6,15,3,NAHI,1,1,7,1,NA
2014,2,5/6/2014,D,EB,6,15,3,PLPA2,1,0.1,4,11,NA
2014,2,5/6/2014,D,EB,6,15,3,SPORO,1,1,12,1,NA
2014,2,5/6/2014,D,EB,6,15,3,SPORO,2,0.75,8,1,NA
2014,2,5/6/2014,D,EB,6,15,4,ASTRA,1,0.1,4,1,NA
2014,2,5/6/2014,D,EB,6,15,4,ASTRA,2,0.25,4,1,NA
2014,2,5/6/2014,D,EB,6,15,4,BOER4,1,0.75,4,3,NA
2014,2,5/6/2014,D,EB,6,15,4,BOER4,2,0.25,4,3,NA
2014,2,5/6/2014,D,EB,6,15,4,BOER4,3,0.1,3,4,NA
2014,2,5/6/2014,D,EB,6,15,4,BOER4,4,1,5,1,NA
2014,2,5/6/2014,D,EB,6,15,4,BOGR2,1,0.1,4,23,NA
2014,2,5/6/2014,D,EB,6,15,4,BOGR2,2,0.25,5,8,NA
2014,2,5/6/2014,D,EB,6,15,4,BOGR2,3,0.75,6,3,NA
2014,2,5/6/2014,D,EB,6,15,4,BOGR2,4,0.5,5,2,NA
2014,2,5/6/2014,D,EB,6,15,4,GACO5,1,0.1,8,1,NA
2014,2,5/6/2014,D,EB,6,15,4,HYFIC,1,0.01,2,1,NA
2014,2,5/6/2014,D,EB,6,15,4,PLPA2,1,0.1,2,6,NA
2014,2,5/6/2014,D,EB,6,15,4,PLPA2,2,0.1,5,4,NA
2014,2,5/6/2014,D,EB,6,15,4,SPHA,1,0.5,11,1,NA
2014,2,5/6/2014,D,EB,6,15,4,SPORO,1,0.25,4,3,NA
2014,2,5/6/2014,D,EB,6,15,4,SPORO,2,0.1,3,1,NA
2014,2,5/6/2014,C,EB,5,16,1,BOER4,1,0.75,7,7,NA
2014,2,5/6/2014,C,EB,5,16,1,BOER4,2,0.1,5,3,NA
2014,2,5/6/2014,C,EB,5,16,1,BOER4,3,2,8,1,NA
2014,2,5/6/2014,C,EB,5,16,1,BOER4,4,1,6,2,NA
2014,2,5/6/2014,C,EB,5,16,1,BOGR2,1,0.75,5,3,NA
2014,2,5/6/2014,C,EB,5,16,1,BOGR2,2,1,4,2,NA
2014,2,5/6/2014,C,EB,5,16,1,BOGR2,3,0.25,3,6,NA
2014,2,5/6/2014,C,EB,5,16,1,BOGR2,4,0.1,3,16,NA
2014,2,5/6/2014,C,EB,5,16,1,BOGR2,5,0.5,4,6,NA
2014,2,5/6/2014,C,EB,5,16,1,ECIN2,1,0.01,2,1,RIDGES
2014,2,5/6/2014,C,EB,5,16,2,BOER4,1,1,7,1,NA
2014,2,5/6/2014,C,EB,5,16,2,BOER4,2,0.25,4,4,NA
2014,2,5/6/2014,C,EB,5,16,2,BOER4,3,0.5,5,1,NA
2014,2,5/6/2014,C,EB,5,16,2,BOER4,4,0.75,6,3,NA
2014,2,5/6/2014,C,EB,5,16,2,BOGR2,1,1,4,2,NA
2014,2,5/6/2014,C,EB,5,16,2,BOGR2,2,0.1,3,16,NA
2014,2,5/6/2014,C,EB,5,16,2,BOGR2,3,0.25,3,8,NA
2014,2,5/6/2014,C,EB,5,16,2,BOGR2,4,0.5,3,6,NA
2014,2,5/6/2014,C,EB,5,16,2,BOGR2,5,0.75,3,6,NA
2014,2,5/6/2014,C,EB,5,16,2,ECIN2,1,0.25,7,1,RIDGES
2014,2,5/6/2014,C,EB,5,16,2,ECIN2,2,0.1,4,1,NA
2014,2,5/6/2014,C,EB,5,16,3,BOER4,1,1,6,1,NA
2014,2,5/6/2014,C,EB,5,16,3,BOER4,2,0.1,4,2,NA
2014,2,5/6/2014,C,EB,5,16,3,BOER4,3,0.75,6,3,NA
2014,2,5/6/2014,C,EB,5,16,3,BOER4,4,0.5,6,4,NA
2014,2,5/6/2014,C,EB,5,16,3,BOGR2,1,0.5,5,13,NA
2014,2,5/6/2014,C,EB,5,16,3,BOGR2,2,0.1,3,31,NA
2014,2,5/6/2014,C,EB,5,16,3,BOGR2,3,0.25,3,13,NA
2014,2,5/6/2014,C,EB,5,16,3,BOGR2,4,1,3,1,NA
2014,2,5/6/2014,C,EB,5,16,3,BOGR2,5,2,5,1,NA
2014,2,5/6/2014,C,EB,5,16,3,GACO5,1,0.1,5,1,NA
2014,2,5/6/2014,C,EB,5,16,4,BOER4,1,0.75,6,2,NA
2014,2,5/6/2014,C,EB,5,16,4,BOER4,2,0.25,4,2,NA
2014,2,5/6/2014,C,EB,5,16,4,BOER4,3,0.1,4,6,NA
2014,2,5/6/2014,C,EB,5,16,4,BOER4,4,0.5,4,1,NA
2014,2,5/6/2014,C,EB,5,16,4,BOGR2,1,0.5,3,6,NA
2014,2,5/6/2014,C,EB,5,16,4,BOGR2,2,0.1,4,19,NA
2014,2,5/6/2014,C,EB,5,16,4,BOGR2,3,0.25,4,11,NA
2014,2,5/6/2014,C,EB,5,16,4,BOGR2,4,0.75,4,4,NA
2014,2,5/6/2014,C,EB,5,16,4,BOGR2,5,1,4,4,NA
2014,2,5/6/2014,C,EB,5,16,4,SPHA,1,0.01,2,1,NA
2014,2,5/6/2014,E,EB,5,18,1,BOER4,1,3,5,1,NA
2014,2,5/6/2014,E,EB,5,18,1,BOER4,2,0.1,2,5,NA
2014,2,5/6/2014,E,EB,5,18,1,BOGR2,1,0.1,3,21,NA
2014,2,5/6/2014,E,EB,5,18,2,BOER4,1,0.1,2,1,NA
2014,2,5/6/2014,E,EB,5,18,2,BOGR2,1,0.1,2,20,NA
2014,2,5/6/2014,E,EB,5,18,2,ECIN2,1,0.1,2,1,RIDGES
2014,2,5/6/2014,E,EB,5,18,3,BOER4,1,0.25,4,4,NA
2014,2,5/6/2014,E,EB,5,18,3,BOER4,2,0.1,3,5,NA
2014,2,5/6/2014,E,EB,5,18,3,BOGR2,1,0.1,2,9,NA
2014,2,5/6/2014,E,EB,5,18,4,BOER4,1,0.25,4,10,NA
2014,2,5/6/2014,E,EB,5,18,4,BOER4,2,0.1,2,11,NA
2014,2,5/6/2014,E,EB,5,18,4,BOGR2,1,0.1,2,5,NA
2014,2,5/6/2014,E,EB,5,18,4,ECIN2,1,0.1,2,1,RIDGES
2014,2,5/6/2014,C,EB,3,19,1,BOER4,1,0.1,4,2,NA
2014,2,5/6/2014,C,EB,3,19,1,BOER4,2,1,6,1,NA
2014,2,5/6/2014,C,EB,3,19,1,BOGR2,1,0.25,4,10,NA
2014,2,5/6/2014,C,EB,3,19,1,BOGR2,2,0.1,2,18,NA
2014,2,5/6/2014,C,EB,3,19,1,BOGR2,3,0.5,5,7,NA
2014,2,5/6/2014,C,EB,3,19,1,BOGR2,4,0.75,4,5,NA
2014,2,5/6/2014,C,EB,3,19,1,BOGR2,5,1,4,1,NA
2014,2,5/6/2014,C,EB,3,19,1,ECIN2,1,0.1,2,1,RIDGES
2014,2,5/6/2014,C,EB,3,19,2,BOER4,1,0.25,5,2,NA
2014,2,5/6/2014,C,EB,3,19,2,BOGR2,1,1,4,4,NA
2014,2,5/6/2014,C,EB,3,19,2,BOGR2,2,0.5,5,6,NA
2014,2,5/6/2014,C,EB,3,19,2,BOGR2,3,0.75,4,6,NA
2014,2,5/6/2014,C,EB,3,19,2,BOGR2,4,0.1,2,16,NA
2014,2,5/6/2014,C,EB,3,19,2,BOGR2,5,0.25,4,15,NA
2014,2,5/6/2014,C,EB,3,19,2,ECIN2,1,0.1,5,1,RIDGES
2014,2,5/6/2014,C,EB,3,19,2,SPHA,1,0.01,1,1,NA
2014,2,5/6/2014,C,EB,3,19,3,BOGR2,1,0.75,4,11,NA
2014,2,5/6/2014,C,EB,3,19,3,BOGR2,2,0.25,5,17,NA
2014,2,5/6/2014,C,EB,3,19,3,BOGR2,3,0.1,3,13,NA
2014,2,5/6/2014,C,EB,3,19,3,BOGR2,4,0.5,4,7,NA
2014,2,5/6/2014,C,EB,3,19,3,BOGR2,5,1,6,6,NA
2014,2,5/6/2014,C,EB,3,19,3,ECIN2,1,0.25,6,1,RIDGES
2014,2,5/6/2014,C,EB,3,19,4,BOER4,1,0.25,4,3,NA
2014,2,5/6/2014,C,EB,3,19,4,BOER4,2,1,5,2,NA
2014,2,5/6/2014,C,EB,3,19,4,BOGR2,1,0.1,3,24,NA
2014,2,5/6/2014,C,EB,3,19,4,BOGR2,2,0.25,4,8,NA
2014,2,5/6/2014,C,EB,3,19,4,BOGR2,3,0.5,3,6,NA
2014,2,5/6/2014,C,EB,3,19,4,BOGR2,4,0.75,4,6,NA
2014,2,5/6/2014,C,EB,3,19,4,BOGR2,5,1,5,1,NA
2014,2,5/6/2014,C,EB,3,19,4,ECIN2,1,0.1,3,2,RIDGES
2014,2,5/6/2014,E,EB,3,20,1,BOER4,1,0.1,4,1,NA
2014,2,5/6/2014,E,EB,3,20,1,BOER4,2,0.5,5,3,NA
2014,2,5/6/2014,E,EB,3,20,1,BOGR2,1,0.1,2,32,NA
2014,2,5/6/2014,E,EB,3,20,1,BOGR2,2,0.25,2,10,NA
2014,2,5/6/2014,E,EB,3,20,1,ECIN2,1,0.1,5,1,RIDGES
2014,2,5/6/2014,E,EB,3,20,2,BOER4,1,0.1,3,7,NA
2014,2,5/6/2014,E,EB,3,20,2,BOER4,2,1,6,2,NA
2014,2,5/6/2014,E,EB,3,20,2,BOER4,3,0.75,5,1,NA
2014,2,5/6/2014,E,EB,3,20,2,BOGR2,1,0.25,4,8,NA
2014,2,5/6/2014,E,EB,3,20,2,BOGR2,2,0.1,2,17,NA
2014,2,5/6/2014,E,EB,3,20,2,BOGR2,3,0.5,2,3,NA
2014,2,5/6/2014,E,EB,3,20,3,BOER4,1,0.75,4,2,NA
2014,2,5/6/2014,E,EB,3,20,3,BOER4,2,0.25,4,3,NA
2014,2,5/6/2014,E,EB,3,20,3,BOER4,3,0.1,5,5,NA
2014,2,5/6/2014,E,EB,3,20,3,BOGR2,1,0.1,3,10,NA
2014,2,5/6/2014,E,EB,3,20,3,BOGR2,2,0.25,3,10,NA
2014,2,5/6/2014,E,EB,3,20,3,BOGR2,3,0.5,4,1,NA
2014,2,5/6/2014,E,EB,3,20,3,ECIN2,1,0.1,2,2,RIDGES
2014,2,5/6/2014,E,EB,3,20,4,BOER4,1,0.5,5,2,NA
2014,2,5/6/2014,E,EB,3,20,4,BOER4,2,0.1,3,4,NA
2014,2,5/6/2014,E,EB,3,20,4,BOER4,3,0.25,3,8,NA
2014,2,5/6/2014,E,EB,3,20,4,BOER4,4,0.75,4,2,NA
2014,2,5/6/2014,E,EB,3,20,4,BOGR2,1,0.1,2,13,NA
2014,2,5/6/2014,E,EB,3,20,4,BOGR2,2,0.25,1,1,NA
2014,2,5/6/2014,E,EB,3,20,4,ECIN2,1,0.25,10,1,RIDGES
2014,2,5/6/2014,E,EB,3,20,4,ECIN2,2,0.1,6,1,NA
2014,2,5/6/2014,E,EB,3,20,4,ECIN2,3,0.1,3,1,NA
2014,2,5/6/2014,D,EB,3,21,1,BOER4,1,0.25,4,3,NA
2014,2,5/6/2014,D,EB,3,21,1,BOER4,2,0.75,4,4,NA
2014,2,5/6/2014,D,EB,3,21,1,BOER4,3,0.1,3,2,NA
2014,2,5/6/2014,D,EB,3,21,1,BOGR2,1,1,6,1,NA
2014,2,5/6/2014,D,EB,3,21,1,BOGR2,2,0.1,4,13,NA
2014,2,5/6/2014,D,EB,3,21,1,BOGR2,3,0.25,5,6,NA
2014,2,5/6/2014,D,EB,3,21,1,BOGR2,4,0.75,4,5,NA
2014,2,5/6/2014,D,EB,3,21,1,BOGR2,5,0.5,5,3,NA
2014,2,5/6/2014,D,EB,3,21,1,DEPI,1,0.1,6,6,NA
2014,2,5/6/2014,D,EB,3,21,1,ECIN2,1,0.1,4,1,RIDGES
2014,2,5/6/2014,D,EB,3,21,1,GACO5,1,0.1,8,1,NA
2014,2,5/6/2014,D,EB,3,21,1,GLBI2,1,0.1,3,1,NA
2014,2,5/6/2014,D,EB,3,21,1,HYFIC,1,0.1,3,3,NA
2014,2,5/6/2014,D,EB,3,21,1,HYFIC,2,0.01,1,2,NA
2014,2,5/6/2014,D,EB,3,21,1,OECA10,1,0.1,3,3,NA
2014,2,5/6/2014,D,EB,3,21,1,PLPA2,1,0.1,3,19,NA
2014,2,5/6/2014,D,EB,3,21,1,SPHA,1,0.01,1,1,NA
2014,2,5/6/2014,D,EB,3,21,2,BOER4,1,0.1,3,1,NA
2014,2,5/6/2014,D,EB,3,21,2,BOER4,2,0.25,5,2,NA
2014,2,5/6/2014,D,EB,3,21,2,BOER4,3,0.1,3,6,NA
2014,2,5/6/2014,D,EB,3,21,2,BOGR2,1,0.5,4,4,NA
2014,2,5/6/2014,D,EB,3,21,2,BOGR2,2,0.1,4,28,NA
2014,2,5/6/2014,D,EB,3,21,2,BOGR2,3,0.25,5,7,NA
2014,2,5/6/2014,D,EB,3,21,2,BOGR2,4,0.75,5,1,NA
2014,2,5/6/2014,D,EB,3,21,2,DEPI,1,0.01,7,3,NA
2014,2,5/6/2014,D,EB,3,21,2,DEPI,2,0.1,7,5,NA
2014,2,5/6/2014,D,EB,3,21,2,GACO5,1,0.1,4,1,NA
2014,2,5/6/2014,D,EB,3,21,2,HYFIC,1,0.1,3,5,NA
2014,2,5/6/2014,D,EB,3,21,2,OECA10,1,0.1,3,3,NA
2014,2,5/6/2014,D,EB,3,21,2,PLPA2,1,0.1,3,30,NA
2014,2,5/6/2014,D,EB,3,21,2,SPHA,1,0.1,3,3,NA
2014,2,5/6/2014,D,EB,3,21,2,SPHA,2,0.01,2,3,NA
2014,2,5/6/2014,D,EB,3,21,3,BOER4,1,0.1,2,2,NA
2014,2,5/6/2014,D,EB,3,21,3,BOER4,2,1,6,1,NA
2014,2,5/6/2014,D,EB,3,21,3,BOER4,3,0.25,3,2,NA
2014,2,5/6/2014,D,EB,3,21,3,BOGR2,1,0.1,4,33,NA
2014,2,5/6/2014,D,EB,3,21,3,BOGR2,2,0.25,5,11,NA
2014,2,5/6/2014,D,EB,3,21,3,BOGR2,3,0.75,6,3,NA
2014,2,5/6/2014,D,EB,3,21,3,BOGR2,4,0.5,5,7,NA
2014,2,5/6/2014,D,EB,3,21,3,DEPI,1,0.25,9,1,NA
2014,2,5/6/2014,D,EB,3,21,3,DEPI,2,0.01,7,1,NA
2014,2,5/6/2014,D,EB,3,21,3,HYFIC,1,0.1,3,5,NA
2014,2,5/6/2014,D,EB,3,21,3,MUAR2,1,0.1,2,1,NA
2014,2,5/6/2014,D,EB,3,21,3,OECA10,1,0.25,4,1,NA
2014,2,5/6/2014,D,EB,3,21,3,OECA10,2,0.1,3,4,NA
2014,2,5/6/2014,D,EB,3,21,3,OECA10,3,0.5,6,1,NA
2014,2,5/6/2014,D,EB,3,21,3,PLPA2,1,0.1,3,34,NA
2014,2,5/6/2014,D,EB,3,21,3,PLPA2,2,0.25,6,4,NA
2014,2,5/6/2014,D,EB,3,21,4,ARPU9,1,0.75,7,1,NA
2014,2,5/6/2014,D,EB,3,21,4,BOER4,1,0.5,6,2,NA
2014,2,5/6/2014,D,EB,3,21,4,BOER4,2,0.25,4,6,NA
2014,2,5/6/2014,D,EB,3,21,4,BOER4,3,2,6,1,NA
2014,2,5/6/2014,D,EB,3,21,4,BOER4,4,0.75,5,1,NA
2014,2,5/6/2014,D,EB,3,21,4,BOER4,5,0.1,4,3,NA
2014,2,5/6/2014,D,EB,3,21,4,BOER4,6,1,5,1,NA
2014,2,5/6/2014,D,EB,3,21,4,BOGR2,1,0.5,5,3,NA
2014,2,5/6/2014,D,EB,3,21,4,BOGR2,2,0.25,5,6,NA
2014,2,5/6/2014,D,EB,3,21,4,BOGR2,3,0.1,4,4,NA
2014,2,5/6/2014,D,EB,3,21,4,DEPI,1,0.75,12,1,NA
2014,2,5/6/2014,D,EB,3,21,4,DEPI,2,0.1,10,1,NA
2014,2,5/6/2014,D,EB,3,21,4,DEPI,3,0.01,8,1,NA
2014,2,5/6/2014,D,EB,3,21,4,ECIN2,1,0.1,3,1,RIDGES
2014,2,5/6/2014,D,EB,3,21,4,GLBI2,1,0.1,5,3,NA
2014,2,5/6/2014,D,EB,3,21,4,HYFIC,1,0.1,3,2,NA
2014,2,5/6/2014,D,EB,3,21,4,HYFIC,2,0.01,2,1,NA
2014,2,5/6/2014,D,EB,3,21,4,MUAR2,1,0.1,3,2,NA
2014,2,5/6/2014,D,EB,3,21,4,MUAR2,2,0.25,5,1,NA
2014,2,5/6/2014,D,EB,3,21,4,MUAR2,3,0.75,5,1,NA
2014,2,5/6/2014,D,EB,3,21,4,OECA10,1,0.25,4,1,NA
2014,2,5/6/2014,D,EB,3,21,4,OECA10,2,0.1,4,3,NA
2014,2,5/6/2014,D,EB,3,21,4,PLPA2,1,0.1,4,28,NA
2014,2,5/6/2014,D,EB,3,21,4,PLPA2,2,0.1,2,5,NA
2014,2,5/6/2014,D,EB,3,21,4,PLPA2,3,0.25,5,9,NA
2014,2,5/7/2014,C,EB,2,23,1,BOER4,1,0.1,3,1,NA
2014,2,5/7/2014,C,EB,2,23,1,BOER4,2,0.75,6,1,NA
2014,2,5/7/2014,C,EB,2,23,1,BOER4,3,1.5,7,3,NA
2014,2,5/7/2014,C,EB,2,23,1,BOER4,4,0.5,5,1,NA
2014,2,5/7/2014,C,EB,2,23,1,BOER4,5,0.25,5,4,NA
2014,2,5/7/2014,C,EB,2,23,1,BOER4,6,0.1,3,2,NA
2014,2,5/7/2014,C,EB,2,23,1,BOGR2,1,0.1,3,20,NA
2014,2,5/7/2014,C,EB,2,23,1,BOGR2,2,0.5,3,9,NA
2014,2,5/7/2014,C,EB,2,23,1,BOGR2,3,0.25,3,4,NA
2014,2,5/7/2014,C,EB,2,23,2,BOER4,1,0.25,4,4,NA
2014,2,5/7/2014,C,EB,2,23,2,BOER4,2,0.75,5,1,NA
2014,2,5/7/2014,C,EB,2,23,2,BOER4,3,3,7,1,NA
2014,2,5/7/2014,C,EB,2,23,2,BOER4,4,1.5,7,3,NA
2014,2,5/7/2014,C,EB,2,23,2,BOER4,5,0.1,3,2,NA
2014,2,5/7/2014,C,EB,2,23,2,BOER4,6,0.5,4,5,NA
2014,2,5/7/2014,C,EB,2,23,2,BOGR2,1,0.1,2,19,NA
2014,2,5/7/2014,C,EB,2,23,2,BOGR2,2,0.25,3,2,NA
2014,2,5/7/2014,C,EB,2,23,2,BOGR2,3,1,3,1,NA
2014,2,5/7/2014,C,EB,2,23,3,ARPU9,1,0.25,5,2,NA
2014,2,5/7/2014,C,EB,2,23,3,BOER4,1,0.5,6,4,NA
2014,2,5/7/2014,C,EB,2,23,3,BOER4,2,0.1,3,2,NA
2014,2,5/7/2014,C,EB,2,23,3,BOER4,3,0.75,4,3,NA
2014,2,5/7/2014,C,EB,2,23,3,BOER4,4,0.25,5,2,NA
2014,2,5/7/2014,C,EB,2,23,3,BOER4,5,1,7,1,NA
2014,2,5/7/2014,C,EB,2,23,3,BOER4,6,2,5,1,NA
2014,2,5/7/2014,C,EB,2,23,3,BOGR2,1,1.5,6,1,NA
2014,2,5/7/2014,C,EB,2,23,3,BOGR2,2,0.75,5,3,NA
2014,2,5/7/2014,C,EB,2,23,3,BOGR2,3,0.25,4,8,NA
2014,2,5/7/2014,C,EB,2,23,3,BOGR2,4,0.1,3,17,NA
2014,2,5/7/2014,C,EB,2,23,3,BOGR2,5,0.5,4,3,NA
2014,2,5/7/2014,C,EB,2,23,3,ECIN2,1,0.1,5,1,RIDGES
2014,2,5/7/2014,C,EB,2,23,4,BOER4,1,0.75,6,3,NA
2014,2,5/7/2014,C,EB,2,23,4,BOER4,2,0.1,4,3,NA
2014,2,5/7/2014,C,EB,2,23,4,BOER4,3,0.5,5,2,NA
2014,2,5/7/2014,C,EB,2,23,4,BOER4,4,0.25,5,2,NA
2014,2,5/7/2014,C,EB,2,23,4,BOER4,5,1.5,7,1,NA
2014,2,5/7/2014,C,EB,2,23,4,BOGR2,1,0.1,4,16,NA
2014,2,5/7/2014,C,EB,2,23,4,BOGR2,2,0.25,5,9,NA
2014,2,5/7/2014,C,EB,2,23,4,BOGR2,3,0.5,4,2,NA
2014,2,5/7/2014,C,EB,2,23,4,BOGR2,4,0.75,4,3,NA
2014,2,5/7/2014,C,EB,2,23,4,BOGR2,5,1,6,2,NA
2014,2,5/7/2014,E,EB,2,24,1,BOER4,1,0.1,3,4,NA
2014,2,5/7/2014,E,EB,2,24,1,BOER4,2,0.25,3,3,NA
2014,2,5/7/2014,E,EB,2,24,1,BOGR2,1,0.1,3,7,NA
