"YEAR"	"WEB"	"KIND"	"DATE"	"RECORDER"	"TRANS"	"PT"	"SPECIES"	"PCT COVER"	"Comments"
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	2	"LITT"	18	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	2	"BOGR"	70	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	2	"CAHE"	10	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	3	"BARE"	10	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	3	"LITT"	42	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	3	"OPPO"	40	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	3	"SPCO"	5	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	3	"CIJU"	3	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	3	"BARE"	10	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	4	"LITT"	5	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	4	"BOGR"	40	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	4	"BUDA"	45	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	5	"BARE"	5	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	5	"LITT"	30	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	5	"BOGR"	30	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	5	"BUDA"	30	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	5	"CAHE"	5	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	6	"BARE"	18	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	6	"LITT"	2	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	6	"CRJA"	75	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	6	"OPPO"	5	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	7	"BARE "	5	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	7	"LITT"	55	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	7	"OPPO"	5	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	7	"BOGR"	15	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	7	"BUDA"	20	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	8	"BARE"	20	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	8	"LITT"	43	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	8	"SIHY"	10	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	8	"SPCO"	2	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	8	"BUDA"	5	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	8	"LIJU"	20	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	9	"BARE"	45	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	9	"LITT"	3	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	9	"BOGR"	50	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	9	"SPCO"	2	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	10	"BARE"	10	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	10	"LITT"	30	""
2003	"24NE"	"shrub"	"37823"	"S. Ratering, J. Weaver, H. Wolkerstorfer"	1	10	"BOGR"	60	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	1	"C. villosa"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	1	"OPPO"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	1	"AGSM"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	1	"EREF"	15	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	1	"BOGR"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	1	"LITT"	50	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	1	"BARE"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	2	"OPPO"	20	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	2	"AGSM"	15	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	2	"SPCO"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	2	"BOGR"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	2	"LITT"	45	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	2	"BARE"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	3	"BARE"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	3	"LITT"	30	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	3	"OPPO"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	3	"SPCO"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	3	"BOGR"	35	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	3	"AGSM"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	4	"BARE"	0	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	4	"LITT"	60	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	4	"SPCO"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	4	"OPPO"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	4	"BOGR"	25	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	5	"LITT"	20	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	5	"BARE"	80	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	6	"BOGR"	50	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	6	"LYJU"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	6	"STCO"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	6	"LITT"	25	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	6	"BARE"	15	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	7	"LITT"	55	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	7	"OPPO"	15	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	7	"CRJA"	1	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	7	"BOGR"	25	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	7	"STCO"	4	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	8	"BARE"	65	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	8	"LITT"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	8	"OPPO"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	8	"AGSM"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	8	"BOGR"	15	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	9	"OPPO"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	9	"BOGR"	50	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	9	"LYJU"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	9	"LITT"	25	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	9	"BARE"	10	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	10	"BOGR"	60	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	10	"STCO"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	10	"SIHY"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	10	"SPCO"	5	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	10	"LITT"	20	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	10	"BARE"	0	""
2003	"24NE"	"shrub"	"37823"	"B. Grady, L.Jamison, A. Seldon"	2	10	"OPPO"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	1	"CHVE"	20	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	1	"SPCO"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	1	"BOGR"	35	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	1	"BARE"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	1	"LITT"	35	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	2	"EREF"	20	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	2	"BOGR"	30	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	2	"CHLE"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	2	"LITT"	45	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	3	"ASOX"	15	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	3	"EREF"	10	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	3	"OPPO"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	3	"BOGR"	10	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	3	"BARE"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	3	"LITT"	55	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	4	"OPPO"	15	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	4	"BOGR"	30	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	4	"CHLE"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	4	"ASOX"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	4	"BARE"	10	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	4	"LITT"	35	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	5	"BOGR"	55	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	5	"EREF"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	5	"LITT"	40	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	6	"BARE"	60	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	6	"AGSM"	20	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	6	"BOGR"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	6	"LITT"	15	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	7	"EREF"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	7	"BOGR"	10	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	7	"AGSM"	25	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	7	"BARE"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	7	"LITT"	55	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	8	"BOGR"	10	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	8	"AGSM"	15	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	8	"LITT"	30	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	8	"BARE"	45	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	9	"AGSM"	20	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	9	"BOGR"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	9	"BARE"	10	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	9	"LITT"	65	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	10	"OPPO"	10	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	10	"STCO"	5	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	10	"BOGR"	45	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	10	"STCO"	10	""
2003	"24NE"	"shrub"	"37823"	"A. Galord, S. Bleker, B. Vogel"	3	10	"LITT"	30	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	1	"BOGR"	30	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	1	"PLPA"	5	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	1	"SPCO"	5	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	1	"LICH"	10	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	1	"LITT"	40	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	1	"BARE"	20	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	2	"LICH"	10	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	2	"BOGR"	30	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	2	"BARE"	15	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	2	"LITT"	45	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	3	"BUDA"	20	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	3	"BOGR"	20	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	3	"ARLO"	10	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	3	"LICH"	10	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	3	"BARE"	15	""
2003	"25NE"	"grass"	"37819"	"A. Gaylord"	1	3	"LITT"	25	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	4	"BUDA"	25	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	4	"BOGR"	40	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	4	"LICH"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	4	"SPCO"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	4	"LITT"	20	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	5	"SPCO"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	5	"CHLE"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	5	"BOGR"	30	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	5	"BARE"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	5	"LICH"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	5	"LITT"	50	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	6	"SPCO"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	6	"CHLE"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	6	"LEDE"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	6	"BOGR"	25	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	6	"CAHS"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	6	"BUDA"	15	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	6	"LICH"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	1	6	"LITT"	25	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	7	"VUOC"	5	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	7	"BUDA"	15	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	7	"LICH"	5	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	7	"BOGR"	45	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	7	"LITT"	40	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	8	"CHLE"	5	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	8	"LICH"	5	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	8	"BUDA"	15	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	8	"BOGR"	30	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	8	"BARE"	10	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	8	"LITT"	35	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	9	"SPCO"	5	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	9	"BOGR"	45	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	9	"LITT"	10	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	9	"BARE"	40	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	10	"ASOX"	5	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	10	"SPCO"	5	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	10	"VUOC"	5	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	10	"CAHE"	5	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	10	"LICH"	5	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	10	"BOGR"	35	""
2003	"25NE"	"grass"	"37819"	"J. Weaver"	1	10	"LITT"	40	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	1	"BOGR"	15	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	1	"BUDA"	40	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	1	"ASOX"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	1	"BARE"	15	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	1	"LITT"	25	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	2	"BUDA"	40	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	2	"BOGR"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	2	"LITT"	20	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	2	"VUOC"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	2	"SPCO"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	2	"ASOX"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	2	"BARE"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	3	"VUOC"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	3	"BOGR"	20	""
2003	"25NE"	"grass"	"37820"	"S. Ratering"	2	3	"BUDA"	20	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	3	"LITT"	40	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	3	"ASOX"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	3	"BARE"	30	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	4	"VUOC"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	4	"THTR"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	4	"SPCO"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	4	"ARLO"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	4	"BOGR"	15	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	4	"BUDA"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	4	"BARE"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	4	"LITT"	50	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	5	"LICH"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	5	"ARLO"	20	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	5	"BOGR"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	5	"CAHE"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	5	"BARE"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	5	"LITT"	50	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	6	"ARLO"	30	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	6	"PIOP"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	6	"BOGR"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	6	"BARE"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	6	"LITT"	50	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	7	"OPPO"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	7	"VUOC"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	7	"LEDE"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	7	"BOGR"	35	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	7	"BARE"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	7	"LITT"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	8	"ARLO"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	8	"VUOC"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	8	"BOGR"	15	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	8	"BUDA"	30	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	8	"BARE"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	8	"LITT"	40	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	9	"SPCO"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	9	"BOGR"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	9	"BUDA"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	9	"BARE"	20	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	9	"LITT"	60	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	10	"ASOX"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	10	"LICH"	10	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	10	"BOGR"	5	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	10	"BUDA"	15	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	10	"BARE"	20	""
2003	"25NE"	"grass"	"37819"	"S. Ratering"	2	10	"LITT"	45	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	1	"BOGR"	25	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	1	"CAHE"	30	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	1	"VUOC"	5	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	1	"LICH"	10	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	1	"BARE"	20	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	1	"LITT"	10	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	2	"CAHE"	30	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	2	"BOGR"	25	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	2	"LICH"	10	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	2	"LITT"	35	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	3	"VUOC"	5	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	3	"CAHE"	10	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	3	"BOGR"	20	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	3	"LICH"	5	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	3	"LITT"	55	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	3	"BARE"	5	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	4	"ARLO"	20	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	4	"SPCO"	10	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	4	"BOGR"	15	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	4	"CAHE"	5	""
2003	"25NE"	"grass"	"37819"	"B. Grady"	3	4	"BARE"	20	""
