YEAR,MONTH,DATE,SITE,DEPTH,REP,SP_CODE,COUNT,COMMENTS,Common_Name,GROUP,SURVEY,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_GENUS,TAXON_SPECIES
2008,10,10/27/2008,Frys I,10,1,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys I,20,1,Pycno,3,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys I,30,1,Pycno,4,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys II,10,1,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys II,20,1,Pycno,3,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys II,30,1,Pycno,3,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys III,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys III,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys III,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 1,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 1,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 1,30,1,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 0,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 0,20,1,Pycno,4,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 0,30,1,Pycno,11,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC I,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC I,20,1,Pycno,3,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC I,30,1,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC II,10,1,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC II,20,1,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC II,30,1,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC Point,10,1,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC Point,20,1,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC Point,30,1,Pycno,3,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THW,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THW,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THW,30,1,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THE,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THE,20,1,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THE,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Diablo,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Diablo,20,2,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Diablo,30,2,Pycno,3,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys I,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys I,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys I,30,2,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys II,10,2,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys II,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys II,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys III,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys III,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Frys III,30,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 1,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 1,20,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 1,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 0,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 0,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,Fern 0,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC I,10,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC I,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC I,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC II,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC II,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC II,30,2,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC Point,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC Point,20,2,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,BC Point,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THW,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THW,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THW,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THE,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THE,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2008,10,10/27/2008,THE,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Diablo,10,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Diablo,20,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Diablo,30,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys I,10,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys I,20,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys I,30,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys II,10,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys II,20,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys II,30,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys III,10,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys III,20,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys III,30,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 1,10,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 1,20,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 1,30,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 0,10,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 0,20,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 0,30,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC I,10,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC I,20,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC I,30,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC II,10,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC II,20,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC II,30,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC Point,10,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC Point,20,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC Point,30,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THW,10,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THW,20,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THW,30,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THE,10,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THE,20,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THE,30,1,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Diablo,10,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Diablo,20,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Diablo,30,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys I,10,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys I,20,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys I,30,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys II,10,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys II,20,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys II,30,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys III,10,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys III,20,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,Frys III,30,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 1,10,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 1,20,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 1,30,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 0,10,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 0,20,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/17/2010,Fern 0,30,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC I,10,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC I,20,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC I,30,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC II,10,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC II,20,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC II,30,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC Point,10,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC Point,20,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,BC Point,30,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THW,10,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THW,20,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THW,30,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THE,10,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THE,20,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2009,3,03/16/2010,THE,30,2,Pycno,0,2009 surveys conducted in early 2010,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Diablo,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Diablo,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Diablo,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Frys I,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Frys I,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Frys I,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Frys II,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Frys II,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Frys II,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Frys III,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Frys III,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Frys III,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Fern 1,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2010,11,11/30/2010,Fern 1,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
