DATE,YEAR,SEASON,PLOT,QUAD,SPECIES_CODE,COVER,HEIGHT,COMMENTS
9/11/2014,2014,F,C,67,BOBA2,1,10,NA
9/11/2014,2014,F,C,67,SPCR,4,18,NA
9/11/2014,2014,F,C,67,DIST,0,-888,NA
9/11/2014,2014,F,C,67,FECES,0,-888,NA
9/11/2014,2014,F,C,68,BOER4,50,18,NA
9/11/2014,2014,F,C,68,BOBA2,2,9,NA
9/11/2014,2014,F,C,68,DIST,0,-888,NA
9/11/2014,2014,F,C,68,FECES,0,-888,NA
9/11/2014,2014,F,C,69,BOER4,10,18,NA
9/11/2014,2014,F,C,69,BOBA2,30,14,NA
9/11/2014,2014,F,C,69,EUEX4,2,7,NA
9/11/2014,2014,F,C,69,CHSES,0.1,2,NA
9/11/2014,2014,F,C,69,DIST,0,-888,NA
9/11/2014,2014,F,C,69,RBFEC,1,-888,NA
9/11/2014,2014,F,C,70,BOER4,25,15,NA
9/11/2014,2014,F,C,70,SPCR,4,20,NA
9/11/2014,2014,F,C,70,BOBA2,10,14,NA
9/11/2014,2014,F,C,70,EUEX4,0.1,8,NA
9/11/2014,2014,F,C,70,DIST,0,-888,NA
9/11/2014,2014,F,C,70,FECES,0,-888,NA
9/11/2014,2014,F,C,70,CHSES,0.1,6,NA
9/11/2014,2014,F,C,71,BOGR2,15,21,NA
9/11/2014,2014,F,C,71,BOER4,35,23,NA
9/11/2014,2014,F,C,71,BOBA2,20,13,NA
9/11/2014,2014,F,C,71,CHSES,2,6,NA
9/11/2014,2014,F,C,71,SATR12,0.1,2,NA
9/11/2014,2014,F,C,71,DIST,0,-888,NA
9/11/2014,2014,F,C,71,FECES,0,-888,NA
9/11/2014,2014,F,D,11,ARAD,1,15,NA
9/11/2014,2014,F,D,11,BOGR2,3,13,NA
9/11/2014,2014,F,D,11,POOL,1,4,NA
9/11/2014,2014,F,D,11,BOBA2,35,12,NA
9/11/2014,2014,F,D,11,BOER4,6,12,NA
9/11/2014,2014,F,D,11,CHSES,0.1,2,NA
9/11/2014,2014,F,D,11,MILI3,0.1,3,NA
9/11/2014,2014,F,D,11,DIST,0,-888,NA
9/11/2014,2014,F,D,11,FECES,0,-888,NA
9/11/2014,2014,F,D,12,BOER4,50,12,NA
9/11/2014,2014,F,D,12,CHSES,0.1,4,NA
9/11/2014,2014,F,D,12,BOBA2,1,11,NA
9/11/2014,2014,F,D,12,UDIST,1,-888,NA
9/11/2014,2014,F,D,12,FECES,0,-888,NA
9/11/2014,2014,F,D,13,BOGR2,20,24,NA
9/11/2014,2014,F,D,13,POOL,0.1,4,NA
9/11/2014,2014,F,D,13,BOER4,4,14,NA
9/11/2014,2014,F,D,13,CHSES,0.1,4,NA
9/11/2014,2014,F,D,13,BOBA2,2,9,NA
9/11/2014,2014,F,D,13,ROD,1,-888,NA
9/11/2014,2014,F,D,13,FECES,0,-888,NA
9/11/2014,2014,F,D,14,MUAR2,4,12,NA
9/11/2014,2014,F,D,14,BOER4,25,17,NA
9/11/2014,2014,F,D,14,BOGR2,2,17,NA
9/11/2014,2014,F,D,14,BOBA2,4,11,NA
9/11/2014,2014,F,D,14,ROD,1,-888,NA
9/11/2014,2014,F,D,14,FECES,0,-888,NA
9/11/2014,2014,F,D,15,SCBR2,6,11,NA
9/11/2014,2014,F,D,15,KAPA,6,8,NA
9/11/2014,2014,F,D,15,BOBA2,15,11,NA
9/11/2014,2014,F,D,15,POOL,1,1,NA
9/11/2014,2014,F,D,15,ARAD,2,11,NA
9/11/2014,2014,F,D,15,CHSES,0.1,2,NA
9/11/2014,2014,F,D,15,DIST,0,-888,NA
9/11/2014,2014,F,D,15,FECES,0,-888,NA
9/11/2014,2014,F,D,16,BOER4,45,14,NA
9/11/2014,2014,F,D,16,BOBA2,20,10,NA
9/11/2014,2014,F,D,16,CHSES,0.1,2,NA
9/11/2014,2014,F,D,16,ROD,1,-888,NA
9/11/2014,2014,F,D,16,FECES,0,-888,NA
9/11/2014,2014,F,D,17,BOGR2,4,13,NA
9/11/2014,2014,F,D,17,DIST,0,-888,NA
9/11/2014,2014,F,D,17,PDFEC,2,-888,NA
9/11/2014,2014,F,D,20,MUAR2,15,12,NA
9/11/2014,2014,F,D,20,BOGR2,4,12,NA
9/11/2014,2014,F,D,20,BOER4,4,14,NA
9/11/2014,2014,F,D,20,DIST,0,-888,NA
9/11/2014,2014,F,D,20,FECES,0,-888,NA
9/11/2014,2014,F,D,21,KAPA,8,3,NA
9/11/2014,2014,F,D,21,CHSES,2,3,NA
9/11/2014,2014,F,D,21,DAPU7,0.1,4,NA
9/11/2014,2014,F,D,21,ARAD,1,12,NA
9/11/2014,2014,F,D,21,DIST,0,-888,NA
9/11/2014,2014,F,D,21,PDFEC,4,-888,NA
9/11/2014,2014,F,D,22,BOBA2,4,8,NA
9/11/2014,2014,F,D,22,SCBR2,8,13,NA
9/11/2014,2014,F,D,22,KAHI,1,2,NA
9/11/2014,2014,F,D,22,CHSES,0.1,3,NA
9/11/2014,2014,F,D,22,DIST,0,-888,NA
9/11/2014,2014,F,D,22,PDFEC,1,-888,NA
9/11/2014,2014,F,D,23,BOGR2,15,16,NA
9/11/2014,2014,F,D,23,ZIGR,8,13,NA
9/11/2014,2014,F,D,23,GLBI2,0.1,17,NA
9/11/2014,2014,F,D,23,BOER4,4,10,NA
9/11/2014,2014,F,D,23,CHSES,0.1,3,NA
9/11/2014,2014,F,D,23,DIST,0,-888,NA
9/11/2014,2014,F,D,23,FECES,0,-888,NA
9/11/2014,2014,F,D,24,BOGR2,20,15,NA
9/11/2014,2014,F,D,24,BOER4,10,11,NA
9/11/2014,2014,F,D,24,CHSES,4,4,NA
9/11/2014,2014,F,D,24,BOBA2,1,8,NA
9/11/2014,2014,F,D,24,DIST,0,-888,NA
9/11/2014,2014,F,D,24,FECES,0,-888,NA
9/11/2014,2014,F,D,25,BOER4,60,14,NA
9/11/2014,2014,F,D,25,CHSES,0.1,2,NA
9/11/2014,2014,F,D,25,BOBA2,1,8,NA
9/11/2014,2014,F,D,25,DIST,0,-888,NA
9/11/2014,2014,F,D,25,RBFEC,2,-888,NA
9/11/2014,2014,F,D,26,BOER4,50,15,NA
9/11/2014,2014,F,D,26,SAAB,4,12,NA
9/11/2014,2014,F,D,26,IPCO2,1,16,NA
9/11/2014,2014,F,D,26,CHSES,0.1,5,NA
9/11/2014,2014,F,D,26,LOPL2,1,7,NA
9/11/2014,2014,F,D,26,BOBA2,4,8,NA
9/11/2014,2014,F,D,26,DIST,0,-888,NA
9/11/2014,2014,F,D,26,FECES,0,-888,NA
9/11/2014,2014,F,D,29,BOER4,50,13,NA
9/11/2014,2014,F,D,29,BOGR2,8,15,NA
9/11/2014,2014,F,D,29,DIST,0,-888,NA
9/11/2014,2014,F,D,29,FECES,0,-888,NA
9/11/2014,2014,F,D,30,MUAR2,8,7,NA
9/11/2014,2014,F,D,30,BOER4,15,16,NA
9/11/2014,2014,F,D,30,DIST,0,-888,NA
9/11/2014,2014,F,D,30,FECES,0,-888,NA
9/11/2014,2014,F,D,31,BOER4,70,20,NA
9/11/2014,2014,F,D,31,BOBA2,1,7,NA
9/11/2014,2014,F,D,31,DIST,0,-888,NA
9/11/2014,2014,F,D,31,FECES,0,-888,NA
9/11/2014,2014,F,D,32,BOGR2,8,14,NA
9/11/2014,2014,F,D,32,SPCR,8,18,NA
9/11/2014,2014,F,D,32,ENDE,2,10,NA
9/11/2014,2014,F,D,32,BOBA2,4,8,NA
9/11/2014,2014,F,D,32,DIST,0,-888,NA
9/11/2014,2014,F,D,32,FECES,0,-888,NA
9/11/2014,2014,F,D,33,BOGR2,6,9,NA
9/11/2014,2014,F,D,33,ARAD,0.1,14,NA
9/11/2014,2014,F,D,33,DIST,0,-888,NA
9/11/2014,2014,F,D,33,PDFEC,2,-888,NA
9/11/2014,2014,F,D,33,BOBA2,0.1,5,NA
9/11/2014,2014,F,D,33,ENDE,0.1,6,NA
9/11/2014,2014,F,D,33,DAPU7,0.1,3,NA
9/11/2014,2014,F,D,34,BOER4,8,13,NA
9/11/2014,2014,F,D,34,BOGR2,4,11,NA
9/11/2014,2014,F,D,34,CHSES,0.1,-999,NA
9/11/2014,2014,F,D,34,DIST,0,-888,NA
9/11/2014,2014,F,D,34,PDFEC,1,-888,NA
9/11/2014,2014,F,D,35,BOER4,35,15,NA
9/11/2014,2014,F,D,35,BOGR2,6,11,NA
9/11/2014,2014,F,D,35,DIST,0,-888,NA
9/11/2014,2014,F,D,35,FECES,0,-888,NA
9/11/2014,2014,F,D,38,BOGR2,40,15,NA
9/11/2014,2014,F,D,38,BOBA2,0.1,9,NA
9/11/2014,2014,F,D,38,DIST,0,-888,NA
9/11/2014,2014,F,D,38,FECES,0,-888,NA
9/11/2014,2014,F,D,39,BOER4,8,13,NA
9/11/2014,2014,F,D,39,ARAD,15,16,NA
9/11/2014,2014,F,D,39,ZIGR,1,6,NA
9/11/2014,2014,F,D,39,CHSE7,6,3,NA
9/11/2014,2014,F,D,39,CHSES,4,3,NA
9/11/2014,2014,F,D,39,DIST,0,-888,NA
9/11/2014,2014,F,D,39,FECES,0,-888,NA
9/11/2014,2014,F,D,40,BOGR2,15,16,NA
9/11/2014,2014,F,D,40,BOBA2,1,8,NA
9/11/2014,2014,F,D,40,PDFEC,1,-888,NA
9/11/2014,2014,F,D,40,DIST,0,-888,NA
9/11/2014,2014,F,D,41,BOER4,25,16,NA
9/11/2014,2014,F,D,41,KAPA,4,2,NA
9/11/2014,2014,F,D,41,ENDE,2,8,NA
9/11/2014,2014,F,D,41,BOBA2,1,9,NA
9/11/2014,2014,F,D,41,MUSQ3,1,5,NA
9/11/2014,2014,F,D,41,ERCI,0.1,5,NA
9/11/2014,2014,F,D,41,DIST,0,-888,NA
9/11/2014,2014,F,D,41,FECES,0,-888,NA
9/11/2014,2014,F,D,42,KAHA,1,3,NA
9/11/2014,2014,F,D,42,SCBR2,9,8,NA
9/11/2014,2014,F,D,42,ENDE,6,9,NA
9/11/2014,2014,F,D,42,MUSQ3,1,3,NA
9/11/2014,2014,F,D,42,BOGR2,1,12,NA
9/11/2014,2014,F,D,42,BOBA2,4,10,NA
9/11/2014,2014,F,D,42,CHSES,2,3,NA
9/11/2014,2014,F,D,42,PDFEC,2,-888,NA
9/11/2014,2014,F,D,42,DIST,0,-888,NA
9/11/2014,2014,F,D,42,POOL,0.1,1,NA
9/11/2014,2014,F,D,43,BOER4,15,16,NA
9/11/2014,2014,F,D,43,BOGR2,10,9,NA
9/11/2014,2014,F,D,43,DIST,0,-888,NA
9/11/2014,2014,F,D,43,FECES,0,-888,NA
9/11/2014,2014,F,D,44,BOER4,15,13,NA
9/11/2014,2014,F,D,44,ALIN,4,3,NA
9/11/2014,2014,F,D,44,BOGR2,1,8,NA
9/11/2014,2014,F,D,44,STPA4,4,15,NA
9/11/2014,2014,F,D,44,CHSES,0.1,2,NA
9/11/2014,2014,F,D,44,DIST,0,-888,NA
9/11/2014,2014,F,D,44,FECES,0,-888,NA
9/11/2014,2014,F,D,47,BOGR2,15,21,NA
9/11/2014,2014,F,D,47,DAPU7,1,5,NA
9/11/2014,2014,F,D,47,SPHA,4,10,NA
9/11/2014,2014,F,D,47,BOER4,8,17,NA
9/11/2014,2014,F,D,47,DIST,0,-888,NA
9/11/2014,2014,F,D,47,FECES,0,-888,NA
9/11/2014,2014,F,D,48,BOGR2,1,7,NA
9/11/2014,2014,F,D,48,MUSQ3,0.1,3,NA
9/11/2014,2014,F,D,48,CHSES,3,3,NA
9/11/2014,2014,F,D,48,SATR12,4,8,NA
9/11/2014,2014,F,D,48,DIST,0,-888,NA
9/11/2014,2014,F,D,48,PDFEC,1,-888,NA
9/11/2014,2014,F,D,49,BOER4,95,21,NA
9/11/2014,2014,F,D,49,ARAD,1,19,NA
9/11/2014,2014,F,D,49,DIST,0,-888,NA
9/11/2014,2014,F,D,49,FECES,0,-888,NA
9/11/2014,2014,F,D,50,BOER4,35,18,NA
9/11/2014,2014,F,D,50,CHSE7,0.1,1,NA
9/11/2014,2014,F,D,50,ROD,4,-888,NA
9/11/2014,2014,F,D,50,FECES,0,-888,NA
9/11/2014,2014,F,D,51,SCBR2,10,8,NA
9/11/2014,2014,F,D,51,TILA2,0.1,2,NA
9/11/2014,2014,F,D,51,BOER4,8,11,NA
9/11/2014,2014,F,D,51,BOBA2,0.1,6,NA
9/11/2014,2014,F,D,51,DIST,0,-888,NA
9/11/2014,2014,F,D,51,RBFEC,1,-888,NA
9/11/2014,2014,F,D,52,BOGR2,8,9,NA
9/11/2014,2014,F,D,52,DIST,0,-888,NA
9/11/2014,2014,F,D,52,FECES,0,-888,NA
9/11/2014,2014,F,D,53,BOGR2,15,14,NA
9/11/2014,2014,F,D,53,CHSES,0.1,2,NA
9/11/2014,2014,F,D,53,ROD,1,-888,NA
9/11/2014,2014,F,D,53,FECES,0,-888,NA
9/11/2014,2014,F,D,56,BOER4,50,14,NA
9/11/2014,2014,F,D,56,EVNU,1,6,NA
9/11/2014,2014,F,D,56,DIST,0,-888,NA
9/11/2014,2014,F,D,56,FECES,0,-888,NA
9/11/2014,2014,F,D,57,BOGR2,30,15,NA
9/11/2014,2014,F,D,57,BOER4,10,9,NA
9/11/2014,2014,F,D,57,DIST,0,-888,NA
9/11/2014,2014,F,D,57,FECES,0,-888,NA
9/11/2014,2014,F,D,58,BOGR2,10,14,NA
9/11/2014,2014,F,D,58,BOER4,35,14,NA
9/11/2014,2014,F,D,58,CHSES,1,2,NA
9/11/2014,2014,F,D,58,UDIST,4,-888,NA
9/11/2014,2014,F,D,58,FECES,0,-888,NA
9/11/2014,2014,F,D,59,BOGR2,8,9,NA
9/11/2014,2014,F,D,59,DIST,0,-888,NA
9/11/2014,2014,F,D,59,FECES,0,-888,NA
9/11/2014,2014,F,D,60,BOER4,30,14,NA
9/11/2014,2014,F,D,60,ALIN,4,5,NA
9/11/2014,2014,F,D,60,CHSES,4,3,NA
9/11/2014,2014,F,D,60,PDOG,40,-888,NA
9/11/2014,2014,F,D,60,PDFEC,1,-888,NA
9/11/2014,2014,F,D,61,BOGR2,30,12,NA
9/11/2014,2014,F,D,61,DIST,0,-888,NA
9/11/2014,2014,F,D,61,FECES,0,-888,NA
9/11/2014,2014,F,D,62,MUAR2,8,12,NA
9/11/2014,2014,F,D,62,BOGR2,8,15,NA
9/11/2014,2014,F,D,62,BOER4,10,13,NA
9/11/2014,2014,F,D,62,GLBI2,15,14,NA
9/11/2014,2014,F,D,62,SPCR,10,20,NA
9/11/2014,2014,F,D,62,EPTO,4,26,NA
9/11/2014,2014,F,D,62,BREUC2,15,36,NA
9/11/2014,2014,F,D,62,DIST,0,-888,NA
9/11/2014,2014,F,D,62,FECES,0,-888,NA
9/11/2014,2014,F,D,65,BOGR2,30,12,NA
9/11/2014,2014,F,D,65,DIST,0,-888,NA
9/11/2014,2014,F,D,65,FECES,0,-888,NA
9/11/2014,2014,F,D,66,BOGR2,25,14,NA
9/11/2014,2014,F,D,66,SCBR2,4,9,NA
9/11/2014,2014,F,D,66,DIST,0,-888,NA
9/11/2014,2014,F,D,66,FECES,0,-888,NA
9/11/2014,2014,F,D,67,BOER4,30,14,NA
9/11/2014,2014,F,D,67,ALIN,6,7,NA
9/11/2014,2014,F,D,67,BOGR2,4,10,NA
9/11/2014,2014,F,D,67,SPCR,6,16,NA
9/11/2014,2014,F,D,67,DAPU7,1,2,NA
9/11/2014,2014,F,D,67,EUEX4,1,11,NA
9/11/2014,2014,F,D,67,DIST,0,-888,NA
9/11/2014,2014,F,D,67,FECES,0,-888,NA
9/11/2014,2014,F,D,68,BOER4,30,15,NA
9/11/2014,2014,F,D,68,DAPU7,0.1,3,NA
9/11/2014,2014,F,D,68,MUAR2,6,9,NA
9/11/2014,2014,F,D,68,CHSES,0.1,2,NA
9/11/2014,2014,F,D,68,EUEX4,0.1,7,NA
9/11/2014,2014,F,D,68,DIST,0,-888,NA
9/11/2014,2014,F,D,68,RBFEC,1,-888,NA
9/11/2014,2014,F,D,69,BOGR2,15,16,NA
9/11/2014,2014,F,D,69,BOER4,10,12,NA
9/11/2014,2014,F,D,69,DIST,0,-888,NA
9/11/2014,2014,F,D,69,FECES,0,-888,NA
9/11/2014,2014,F,D,70,SCBR2,4,8,NA
9/11/2014,2014,F,D,70,DIST,0,-888,NA
9/11/2014,2014,F,D,70,FECES,0,-888,NA
9/11/2014,2014,F,D,71,BOGR2,8,15,NA
9/11/2014,2014,F,D,71,BOER4,80,20,NA
9/11/2014,2014,F,D,71,DIST,0,-888,NA
9/11/2014,2014,F,D,71,FECES,0,-888,NA
4/13/2015,2015,S,A,11,BOGR2,15,15,NA
4/13/2015,2015,S,A,11,BOER4,15,14,NA
4/13/2015,2015,S,A,11,LOPL2,8,6,NA
4/13/2015,2015,S,A,11,GLBI2,0.1,3,NA
4/13/2015,2015,S,A,11,SPORO,0.1,2,NA
4/13/2015,2015,S,A,11,DIST,0,-888,NA
4/13/2015,2015,S,A,11,FECES,0,-888,NA
4/13/2015,2015,S,A,12,BOGR2,20,15,NA
4/13/2015,2015,S,A,12,BOER4,15,16,NA
4/13/2015,2015,S,A,12,CHAL11,0.1,2,NA
4/13/2015,2015,S,A,12,OECA10,0.1,3,NA
4/13/2015,2015,S,A,12,GLBI2,0.1,3,NA
4/13/2015,2015,S,A,12,SPORO,1,1,NA
4/13/2015,2015,S,A,12,DEPI,0.1,10,NA
4/13/2015,2015,S,A,12,ERDI2,0.1,3,NA
4/13/2015,2015,S,A,12,ROD,0.1,-888,NA
4/13/2015,2015,S,A,12,FECES,0,-888,NA
4/13/2015,2015,S,A,13,BOER4,25,15,NA
4/13/2015,2015,S,A,13,CYIMI,4,27,NA
4/13/2015,2015,S,A,13,LOPL2,1,5,NA
4/13/2015,2015,S,A,13,SPORO,2,10,NA
4/13/2015,2015,S,A,13,PLPA2,0.1,5,NA
4/13/2015,2015,S,A,13,ROD,1,-888,NA
4/13/2015,2015,S,A,13,FECES,0,-888,NA
4/13/2015,2015,S,A,14,LOPL2,15,7,NA
4/13/2015,2015,S,A,14,CHAL11,0.1,1,NA
4/13/2015,2015,S,A,14,PLPA2,0.1,5,NA
4/13/2015,2015,S,A,14,ASNU4,0.1,3,NA
4/13/2015,2015,S,A,14,SPORO,6,11,NA
4/13/2015,2015,S,A,14,OECA10,0.1,3,NA
4/13/2015,2015,S,A,14,BOGR2,1,6,NA
4/13/2015,2015,S,A,14,DIST,0,-888,NA
4/13/2015,2015,S,A,14,FECES,0,-888,NA
4/13/2015,2015,S,A,15,BOER4,75,16,NA
4/13/2015,2015,S,A,15,LOPL2,1,6,NA
4/13/2015,2015,S,A,15,SPORO,1,2,NA
4/13/2015,2015,S,A,15,BOGR2,10,9,NA
4/13/2015,2015,S,A,15,ROD,1,-888,NA
4/13/2015,2015,S,A,15,FECES,0,-888,NA
4/13/2015,2015,S,A,16,BOGR2,6,11,NA
4/13/2015,2015,S,A,16,BOER4,20,15,NA
4/13/2015,2015,S,A,16,SPORO,1,5,NA
4/13/2015,2015,S,A,16,LOPL2,10,11,NA
4/13/2015,2015,S,A,16,PLPA2,0.1,4,NA
4/13/2015,2015,S,A,16,ROD,1,-888,NA
4/13/2015,2015,S,A,16,FECES,0,-888,NA
4/13/2015,2015,S,A,17,BOGR2,10,12,NA
4/13/2015,2015,S,A,17,LOPL2,4,5,NA
4/13/2015,2015,S,A,17,CHER2,0.1,4,NA
4/13/2015,2015,S,A,17,OECA10,0.1,3,NA
4/13/2015,2015,S,A,17,SPORO,4,7,NA
4/13/2015,2015,S,A,17,BOER4,8,17,NA
4/13/2015,2015,S,A,17,LEDED,0.1,3,NA
4/13/2015,2015,S,A,17,DIST,0,-888,NA
4/13/2015,2015,S,A,17,RBFEC,2,-888,NA
4/13/2015,2015,S,A,20,BOGR2,10,8,NA
4/13/2015,2015,S,A,20,OECA10,0.1,4,NA
4/13/2015,2015,S,A,20,SPORO,1,3,NA
4/13/2015,2015,S,A,20,DIST,0,-888,NA
4/13/2015,2015,S,A,20,FECES,0,-888,NA
4/13/2015,2015,S,A,21,BOGR2,25,7,NA
4/13/2015,2015,S,A,21,LOPL2,8,6,NA
4/13/2015,2015,S,A,21,DIST,0,-888,NA
4/13/2015,2015,S,A,21,FECES,0,-888,NA
4/13/2015,2015,S,A,22,BOER4,40,9,NA
4/13/2015,2015,S,A,22,BOGR2,1,6,NA
4/13/2015,2015,S,A,22,LOPL2,8,7,NA
4/13/2015,2015,S,A,22,CHAL11,0.1,2,NA
4/13/2015,2015,S,A,22,SPORO,0.1,3,NA
4/13/2015,2015,S,A,22,DIST,0,-888,NA
4/13/2015,2015,S,A,22,FECES,0,-888,NA
4/13/2015,2015,S,A,23,BOER4,8,8,NA
4/13/2015,2015,S,A,23,BOGR2,10,7,NA
4/13/2015,2015,S,A,23,SPORO,0.1,3,NA
4/13/2015,2015,S,A,23,PLPA2,0.1,5,NA
4/13/2015,2015,S,A,23,DIST,0,-888,NA
4/13/2015,2015,S,A,23,FECES,0,-888,NA
4/13/2015,2015,S,A,24,BOER4,4,7,NA
4/13/2015,2015,S,A,24,SPORO,4,3,NA
4/13/2015,2015,S,A,24,LOPL2,10,7,NA
4/13/2015,2015,S,A,24,SPHA,2,14,NA
4/13/2015,2015,S,A,24,UDIST,4,-888,NA
4/13/2015,2015,S,A,24,RBFEC,10,-888,NA
4/13/2015,2015,S,A,25,BOGR2,20,13,NA
4/13/2015,2015,S,A,25,SPCR,8,11,NA
4/13/2015,2015,S,A,25,LAOCO,0.1,7,NA
4/13/2015,2015,S,A,25,LOPL2,20,13,NA
4/13/2015,2015,S,A,25,UDIST,4,-888,NA
4/13/2015,2015,S,A,25,FECES,0,-888,NA
4/13/2015,2015,S,A,26,BOGR2,2,7,NA
4/13/2015,2015,S,A,26,SPORO,1,3,NA
4/13/2015,2015,S,A,26,OECA10,4,6,NA
4/13/2015,2015,S,A,26,LOPL2,10,6,NA
4/13/2015,2015,S,A,26,SPHA,4,9,NA
4/13/2015,2015,S,A,26,CHCO2,0.1,3,NA
4/13/2015,2015,S,A,26,DIST,0,-888,NA
4/13/2015,2015,S,A,26,FECES,0,-888,NA
4/13/2015,2015,S,A,29,BOER4,20,15,NA
4/13/2015,2015,S,A,29,BOGR2,15,15,NA
4/13/2015,2015,S,A,29,SPORO,1,12,NA
4/13/2015,2015,S,A,29,CHCO2,0.1,4,NA
4/13/2015,2015,S,A,29,OECA10,1,3,NA
4/13/2015,2015,S,A,29,LOPL2,1,9,NA
4/13/2015,2015,S,A,29,CHAL11,1,1,NA
4/13/2015,2015,S,A,29,DIST,0,-888,NA
4/13/2015,2015,S,A,29,FECES,0,-888,NA
4/13/2015,2015,S,A,30,BOGR2,8,9,NA
4/13/2015,2015,S,A,30,LOPL2,8,7,NA
4/13/2015,2015,S,A,30,GLBI2,2,8,NA
4/13/2015,2015,S,A,30,SPORO,2,3,NA
4/13/2015,2015,S,A,30,DEPI,1,11,NA
4/13/2015,2015,S,A,30,ROD,2,-888,NA
4/13/2015,2015,S,A,30,FECES,0,-888,NA
4/13/2015,2015,S,A,31,LOPL2,10,7,NA
4/13/2015,2015,S,A,31,BOER4,15,8,NA
4/13/2015,2015,S,A,31,SPORO,4,15,NA
4/13/2015,2015,S,A,31,OECA10,0.1,6,NA
4/13/2015,2015,S,A,31,SOEL,0.1,3,NA
4/13/2015,2015,S,A,31,MAGR10,0.1,2,NA
4/13/2015,2015,S,A,31,FECES,0,-888,NA
4/13/2015,2015,S,A,31,DIST,0,-888,NA
4/13/2015,2015,S,A,32,BOGR2,20,12,NA
4/13/2015,2015,S,A,32,BOER4,10,9,NA
4/13/2015,2015,S,A,32,LOPL2,2,6,NA
4/13/2015,2015,S,A,32,PLPA2,0.1,5,NA
4/13/2015,2015,S,A,32,DIST,0,-888,NA
4/13/2015,2015,S,A,32,FECES,0,-888,NA
4/13/2015,2015,S,A,33,BOER4,30,11,NA
4/13/2015,2015,S,A,33,LOPL2,15,9,NA
4/13/2015,2015,S,A,33,GACO5,0.1,3,NA
4/13/2015,2015,S,A,33,CRCR3,0.1,2,NA
4/13/2015,2015,S,A,33,PLPA2,0.1,4,NA
4/13/2015,2015,S,A,33,DIST,0,-888,NA
4/13/2015,2015,S,A,33,FECES,0,-888,NA
4/13/2015,2015,S,A,34,LOPL2,8,9,NA
4/13/2015,2015,S,A,34,BOER4,10,10,NA
4/13/2015,2015,S,A,34,SPORO,2,7,NA
4/13/2015,2015,S,A,34,ASNU4,0.1,2,NA
4/13/2015,2015,S,A,34,RBFEC,1,-888,NA
4/13/2015,2015,S,A,34,UDIST,4,-888,NA
4/13/2015,2015,S,A,35,LOPL2,8,7,NA
4/13/2015,2015,S,A,35,BOGR2,8,9,NA
4/13/2015,2015,S,A,35,OECA10,0.1,5,NA
4/13/2015,2015,S,A,35,MILI3,1,5,NA
4/13/2015,2015,S,A,35,PLPA2,0.1,4,NA
4/13/2015,2015,S,A,35,SPORO,2,6,NA
4/13/2015,2015,S,A,35,BOER4,8,7,NA
4/13/2015,2015,S,A,35,RBFEC,2,-888,NA
4/13/2015,2015,S,A,35,DIST,0,-888,NA
4/13/2015,2015,S,A,38,BOER4,20,14,NA
4/13/2015,2015,S,A,38,LOPL2,10,6,NA
4/13/2015,2015,S,A,38,BOGR2,4,10,NA
4/13/2015,2015,S,A,38,DIST,0,-888,NA
4/13/2015,2015,S,A,38,FECES,0,-888,NA
4/13/2015,2015,S,A,39,BOER4,6,10,NA
4/13/2015,2015,S,A,39,BOGR2,8,8,NA
4/13/2015,2015,S,A,39,LOPL2,6,7,NA
4/13/2015,2015,S,A,39,ORFEC,9,-888,NA
4/13/2015,2015,S,A,39,DIST,0,-888,NA
4/13/2015,2015,S,A,40,BOGR2,10,11,NA
4/13/2015,2015,S,A,40,LOPL2,10,8,NA
4/13/2015,2015,S,A,40,OECA10,0.1,5,NA
4/13/2015,2015,S,A,40,PLPA2,0.1,5,NA
4/13/2015,2015,S,A,40,CRCR3,0.1,2,NA
4/13/2015,2015,S,A,40,SPORO,0.1,2,NA
4/13/2015,2015,S,A,40,ROD,4,-888,NA
4/13/2015,2015,S,A,40,FECES,0,-888,NA
4/13/2015,2015,S,A,41,BOER4,40,12,NA
4/13/2015,2015,S,A,41,LEDED,0.1,9,NA
4/13/2015,2015,S,A,41,LOPL2,15,9,NA
4/13/2015,2015,S,A,41,UNGU,4,-888,NA
4/13/2015,2015,S,A,41,FECES,0,-888,NA
4/13/2015,2015,S,A,42,BOER4,10,9,NA
4/13/2015,2015,S,A,42,CRCR3,0.1,2,NA
4/13/2015,2015,S,A,42,LOPL2,10,8,NA
4/13/2015,2015,S,A,42,SPORO,1,3,NA
4/13/2015,2015,S,A,42,BOGR2,4,9,NA
4/13/2015,2015,S,A,42,PLPA2,0.1,4,NA
4/13/2015,2015,S,A,42,DAPU7,0.1,3,NA
4/13/2015,2015,S,A,42,DIST,0,-888,NA
4/13/2015,2015,S,A,42,FECES,0,-888,NA
4/13/2015,2015,S,A,43,BOGR2,20,7,NA
4/13/2015,2015,S,A,43,BOER4,25,15,NA
4/13/2015,2015,S,A,43,LOPL2,8,14,NA
4/13/2015,2015,S,A,43,DIST,0,-888,NA
4/13/2015,2015,S,A,43,FECES,0,-888,NA
4/13/2015,2015,S,A,44,BOER4,25,13,NA
4/13/2015,2015,S,A,44,LOPL2,10,9,NA
4/13/2015,2015,S,A,44,BOGR2,4,8,NA
4/13/2015,2015,S,A,44,PLPA2,0.1,4,NA
4/13/2015,2015,S,A,44,SPORO,0.1,2,NA
4/13/2015,2015,S,A,44,DIST,0,-888,NA
4/13/2015,2015,S,A,44,FECES,0,-888,NA
4/13/2015,2015,S,A,47,BOGR2,10,12,NA
