global_id,portal_id,file_id,lter,title,alt_id,owner,metadata_date,year_only,no_temporal_info,start_date,end_date,duration,current,conv_access,pop_data,temp_int,quality,taxa,data_type,descriptor,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coor_sys,projection,lat,long,summarized,num_sites,num_treatment_levels,treatment_type,exp_maintainence,spatial_replication,num_levels_of_replication,rep_lev1,rep_lev2,rep_lev3,rep_lev4,site_metadata,notes,linked,data_obj_count,api_file
577,knb-lter-sgs.701.1,SGS_LTR_anpp_FncGrp.txt,SGS," SGS-LTER Standard Production Data : 1983-2008 Annual Aboveground Net Primary Production on the Central Plains Experimental Range, Nunn, Colorado, USA 1983-2008, ARS Study Number 6",,,0,0,0,8/15/2009,8/15/2012,,0,1,1,,other,plant,density,,exp,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/10217/81141,"density= gram/quarter meter squared; site(6 sites, 2 ungrazed and 4 grazed), transect (3 plots per site),  point (10 per transect); species grouped into functional groups",,1,
592,not available,SGS_LTER_OpenTopChamber_seedbank.txt,SGS,"Open Top Chamber Experiment Carbon Dioxide (CO2) Elevation Experiment at the Central Plains Experimental Range, Nunn, Colorado, USA",,,1,0,1,1/1/1997,1/1/2007,,0,1,1,,other,plant,demo,germ,exp,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/10217/82454,data contain demographic information but not corresponding to the complete life  cycle of the organism ,,1,
594,not available,SGS_LTER_OpenTopChamber_cover.txt,SGS,"Open Top Chamber Experiment Carbon Dioxide (CO2) Elevation Experiment at the Central Plains Experimental Range, Nunn, Colorado, USA",,,0,0,0,4/28/1997,10/28/2001,,0,1,1,,low,plant,per_cover,,exp,81,yes,no,,,,,,,,,-999,3,co2,see site_metadata,yes,1,3,0,0,0,http://hdl.handle.net/10217/82454,blocks (3 ),,1,
609,not available,BOGRRmvlDnsty.txt,SGS,"SGS-LTER Bouteloua gracilis removal experiment vegetation data (ARS #155) on the Central Plains Experimental Range, Nunn, Colorado, USA",,,0,0,0,6/15/1997,6/15/2006,,0,1,1,yr,low,plant,density,,exp,73,yes,yes,,,,,,,,,5,2,consumer;removal,see site_metadata,yes,1,2,0,0,0,http://hdl.handle.net/10217/77676,"sites (5), treatments (4 levels, grazing and disturbance), subplot (2 per grazing/disturbance treatment)",,1,
610,,BOGRRmvlPntIntrcpt-2.txt,SGS,"SGS-LTER Bouteloua gracilis removal experiment vegetation data (ARS #155) on the Central Plains Experimental Range, Nunn, Colorado, USA",,,0,0,0,6/15/1997,6/15/2005,,0,1,1,yr,low,plant,basal_cover,,exp,41,yes,yes,,,,,,,,,5,2,consumer;removal,see site_metadata,yes,1,2,0,0,0,http://hdl.handle.net/10217/77676,"sites (5), treatments (4 levels, grazing and disturbance), subplot (2 per grazing/disturbance treatment)",,1,
616,knb-lter-sgs.130.18,SGS_LTER_GrubKill_grubr.txt,SGS,"SGS-LTER Disturbance intensity and above- and belowground herbivory effects on long-term recovery of shortgrass steppe on the Central Plains Experimental Range, Nunn, Colorado, USA 1977-1990",,,0,1,0,1/1/1977,1/1/1990,,0,1,1,yr,low,plant,desnity;basal_cover,,exp,86,yes,yes,,,,,,,,,-999,-999,consumer;disturbance,see site_metadata,yes,-999,-999,-999,-999,-999,http://hdl.handle.net/10217/83444,,,1,
622,not available,SGS_LTER_EcosystemStressArea_ESA_density.txt,SGS,"SGS-LTER Ecosystem Stress Area : Long-term dataset following nutrient enrichment stress on the Central Plains Experimental Range in Nunn, Colorado, USA, ARS Study Number 3",,,0,1,0,1/1/1975,1/1/2011,,0,1,1,irregular,low,plant,density,,exp,123,yes,yes,,,,,,,,,-999,5,precip;resource,see site_metdata,yes,-999,-999,-999,-999,-999,http://hdl.handle.net/10217/83317,one area has a herbivor treatment,,1,
625,not available,SGS_LTER_EcosystemStressArea_Eabgbio.txt,SGS,"SGS-LTER Ecosystem Stress Area : Long-term dataset following nutrient enrichment stress on the Central Plains Experimental Range in Nunn, Colorado, USA, ARS Study Number 3",,,1,0,1,1/1/1974,1/1/2011,,0,1,1,,other,plant,density;basal_cover;above_biomass,,exp,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/10217/83317,no temporal information,,1,
626,not available,SGS_LTER_EcosystemStressArea_ESA_PtFrame.txt,SGS,"SGS-LTER Ecosystem Stress Area : Long-term dataset following nutrient enrichment stress on the Central Plains Experimental Range in Nunn, Colorado, USA, ARS Study Number 3",,,0,1,0,1/1/1982,1/1/2007,,0,1,1,,low,plant,basal_cover,,exp,53,yes,yes,,,,,,,,,-999,5,precip;resource,see site_metadata,yes,-999,-999,-999,-999,-999,http://hdl.handle.net/10217/83317,,,1,
629,knb-lter-sgs.527.1,SGS_LTER_GZTX_aboveground_BasalCover.txt,SGS,"SGS-LTER Effects of grazing on ecosystem structure and function (GZTX): Vegetation measurements on the Central Plains Experimental Range, Nunn, Colorado, USA 1992-2008, ARS Study Number 32",,,0,1,0,1/1/1992,1/1/2008,,0,1,1,yr,low,plant,basal_cover,,exp,80,yes,yes,,,,,,,,,6,5,grazing;removal,see site_metadata,yes,1,20,0,0,0,http://hdl.handle.net/10217/85596,"site (6), treatment (up to 5 treatments per site), plot (twenty plots per treatment level)",,1,
639,knb-lter-sgs.529.1,SGS_LTER_GZTX_aboveground_Density.txt,SGS,"SGS-LTER Effects of grazing on ecosystem structure and function (GZTX): Vegetation measurements on the Central Plains Experimental Range, Nunn, Colorado, USA 1992-2008, ARS Study Number 32",,,0,1,0,1/1/1992,1/1/2008,,0,1,1,yr,low,plant,density,,exp,76,yes,yes,,,,,,,,,5,5,grazing;removal,see site_metadata,yes,1,45,0,0,0,http://hdl.handle.net/10217/85596,"denisty= see site_metadata; site (5), treatment (up to 5 treatments per site), plot (up to 45 plots per treatment)",,1,
640,knb-lter-sgs.542.1,SGS_LTER_X-site_AG_Biomass.txt,SGS,"SGS-LTER Effects of water and nitrogen additions on plants in shortgrass ecosystems on the Central Plains Experimental Range, Nunn, Colorado, USA 1997-2011, ARS Study Number 143",,William Lauenroth,0,1,0,1/1/1997,1/1/2011,,0,1,1,biennial ,low,plant,above_biomass,,exp,94,yes,no,,,,,,,,,-999,4,precip;resource,see site_metadata,yes,2,2,10,0,0,http://hdl.handle.net/10217/85629,"blocks(2), treatment (4 per block), plot (10 per treatment)",,1,
642,knb-lter-sgs.544.1  ,SGS_LTER_X-site_DensityCover.txt,SGS,"SGS-LTER Effects of water and nitrogen additions on plants in shortgrass ecosystems on the Central Plains Experimental Range, Nunn, Colorado, USA 1997-2011, ARS Study Number 143",,William Lauenroth,0,1,0,1/1/1998,1/1/2010,,0,1,1,biennial ,low,plant,density;basal_cover,,exp ,117,yes,no,,,,,,,,,-999,4,precip;resources,see site_metadata,yes,2,2,10,0,0,http://hdl.handle.net/10217/85629,,,1,
669,knb-lter-sgs.541.1,SGS_LTER_Humus_Density.txt,SGS,"SGS-LTER Impact of Labile and Recalcitrant Carbon Treatments on Plant Communities in a Semiarid Ecosystem on the Central Plains Experimental Range, Nunn, Colorado, USA 1997-2012, ARS Study Number 3",,,0,1,0,1/1/1997,1/1/2012,,0,1,1,yr,low,plant,density,,exp,119,yes,no,,,,,,,,,-999,10,precip;resource,see site_metadata,yes,1,2,0,0,0,http://hdl.handle.net/10217/85547,"density= number of species rooted within the square meter plot; blocks (2), treatment1 (4 historical treatments per block), treatment2 (6 subplot treatments per treatment1)",,1,
671,knb-lter-sgs.539.1,SGS_LTER_Humus_canopyCover.txt,SGS,"SGS-LTER Impact of Labile and Recalcitrant Carbon Treatments on Plant Communities in a Semiarid Ecosystem on the Central Plains Experimental Range, Nunn, Colorado, USA 1997-2012, ARS Study Number 3",,,0,1,0,1/1/2006,1/1/2012,,0,1,1,yr,low,plant,canopy_cover,,exp,68,yes,no,,,,,,,,,-999,10,precip;resosurce,see site_metadata,yes,2,2,4,0,0,http://hdl.handle.net/10217/85547," blocks (2), treatment1 (4 historical treatments per block), treatment2 (6 subplot treatments per treatment1), quadrat (4 per subplot)",,1,
672,knb-lter-sgs.540.1,SGS_LTER_Humus_basalCover.txt,SGS,"SGS-LTER Impact of Labile and Recalcitrant Carbon Treatments on Plant Communities in a Semiarid Ecosystem on the Central Plains Experimental Range, Nunn, Colorado, USA 1997-2012, ARS Study Number 3",,,0,1,0,1/1/1997,1/1/2012,,0,1,1,yr,low,plant,basal_cover,,exp,68,yes,no,,,,,,,,,-999,10,precip;resource,see site_metadata,yes,1,2,0,0,0,http://hdl.handle.net/10217/85547,"blocks (2), treatment1 (4 historical treatments per block), treatment2 (6 subplot treatments per treatment1)",,1,
674,knb-lter-sgs.133.17,SGS_LTER_LongTermCatenaArthropods_LT_arth_catena.txt,SGS,"SGS-LTER Live arthropod pitfall trapping across a double catena on the Central Plains Experimental Range, Nunn, Colorado, USA 1995-1998",,,0,0,0,5/11/1995,9/10/1998,,0,1,1,month:yr,low,arthropod,count,,obs,18,yes,no,,,,,,,,,4,0,habitat,none,yes,1,90,0,0,0,http://hdl.handle.net/10217/83402,"more organisms than 18 species, just ID'ed at a higher taxonomic level; site (4 areas of different habitat type), trap (90 per site)",,1,
678,knb-lter-sgs.135.17,SGS_LTER_LongTermCanids_LTMntrCarnScatCnt.txt,SGS,"SGS-LTER Long-term Monitoring Project : Carnivore Scat Count on the Central Plains Experimental Range, Nunn, Colorado, USA 1997 -2006, ARS Study Number 98",,,0,0,0,7/1/1994,10/1/2006,,0,1,1,season:yr,low,mammal,count,,obs,4,yes,no,,,,,,,,,-999,-999,see site_metadata,see site_metadata,see site_metadata,-999,-999,-999,-999,-999,http://hdl.handle.net/10217/83392,scat count,,1,
682,knb-lter-sgs.137.17,SGS_LTER_LongTermWebRodents_LTMntrSmlMamWebs.txt,SGS,"SGS-LTER Long-Term Monitoring Project : Small Mammals on Trapping Webs on the Central Plains Experimental Range, Nunn, Colorado, USA 1994 -2006, ARS Study Number 118",,,0,0,0,9/1/1994,9/1/2006,,0,1,1,season:yr,low,mammal,count,,obs,12,yes,no,,,,,,,,,2,0,habitat,none,yes,2,3,124,0,0,http://hdl.handle.net/10217/83452,"site (2, different habitat types), webs (3 per site), traps (124 per web)",,1,
683,knb-lter-sgs.139.17,SGS_LTER_LongTermWebSquirrels_LTMntrSPTRWebs.txt,SGS,"SGS-LTER Long-Term Monitoring Project : Spermophilus tridecemlineatus on Small Mammal Trapping Webs on the Central Plains Experimental Range, Nunn, Colorado, USA 1999 -2006, ARS Study Number 118",,,0,0,0,6/1/1999,7/27/2006,,0,1,1,season:yr,low,mammal,count,,obs,1,no,no,,,,,,,,,2,0,habitat,none,yes,2,3,62,0,0,http://hdl.handle.net/10217/83456,"site (2, different habitat types), webs (3 per site), traps (62 per web)",,1,
686,knb-lter-sgs.136.17,SGS_LTER_LongTermRabbit_LTMntrRabbitCount.txt,SGS,"SGS-LTER Long-term Monitoring Project : Spotlight Rabbit Count on the Central Plains Experimental Range, Nunn, Colorado, USA 1994-2006, ARS Study Number 98",,,0,0,0,7/12/1994,10/18/2006,,0,1,1,season:yr,low,mammal,count,,obs,31,yes,no,,,,,,,,,-999,-999,see site_metadata,see site_metadata,see site_metadata,-999,-999,-999,-999,-999,http://hdl.handle.net/10217/83448,,,1,
688,knb-lter-sgs.134.17,SGS_LTER_LongTermWebArthropods_LTMntrArthroWebs.txt,SGS,"SGS-LTER Long-Term Montitoring Project : Arthropod Pitfall Trapping on Small Mammal Trapping Webs on the Central Plains Experimental Range, Nunn, Colorado, USA 1998-2006, ARS Study Number 118",,,0,0,0,5/4/1998,10/3/2006,,0,1,1,month:yr,low,arthropod,count,,obs,-999,yes,no,,,,,,,,,2,0,habitat,none,yes,2,3,20,0,0,http://hdl.handle.net/10217/83450,"site (2, different habitat types), webs (3 per site), traps (20 per web); all records are not at species level",,1,
695,knb-lter-sgs.109.17,SGS_LTER_BogrSeed.txt,SGS,"SGS-LTER Spatial variability in seed production of the perennial bunchgrass Bouteloua gracilis on the Central Plains Experimental Range, Nunn, Colorado, USA 1992-2005, ARS Study Number 20",,,0,1,0,1/1/1992,1/1/2005,,0,1,1,,other,plant,demo,repro_cnt,obs,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/10217/82281,data contain demographic information but not corresponding to the complete life  cycle of the organism ,,1,
727,knb-lter-vcr.10.16,RAB9001A_1,VCR,Nesting seabird census of Hog Island and Cobb Island of the Virginia Coast Reserve 1990,RAB9001A,Beck,0,0,0,5/8/1990,8/14/1990,,0,1,1,,other,bird,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.10,temporal snapshot,,1,
729,knb-lter-vcr.18.18,RAB9001B_1,VCR,Nesting seabird census of Hog Island and Cobb Island of the Virginia Coast Reserve 1991,RAB9001B,Beck,0,0,0,5/14/1991,8/8/1991,,0,1,1,,other,bird,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.18,temporal snapshot,,1,
731,knb-lter-vcr.1.18,RDD6B7501A_1,VCR,Survey of small mammals using trapping data on all Virginia Coast Reserve barrier islands south of Paramore Island (inclusive) 1975-1978,RDD6B7501A,Dueser; McCuskey;Hogue;Porter,0,0,0,6/10/1975,6/11/1977,,0,1,1,,other,mammal,mark-recapture,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.1,temporal snapshot,,1,
764,knb-lter-vcr.120.14,VCR03096_1,VCR,Annual Myrica cerifera shoot growth on Hog Island of the Virginia Coast Reserve 1990-2002,VCR03096,Young,0,1,0,1/1/1990,12/1/2002,,0,1,1,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.120,demogrpahic measure is stem growht,,1,
768,knb-lter-vcr.121.17,VCR04107_1,VCR,"Small Mammal Trapping Data for Assateague Island, MD 1978",VCR04107,Rucker;Porter;Dueser,0,0,0,6/13/1978,7/8/1978,,0,1,1,,other,mammal,mark-recapture,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.121,,,1,
772,knb-lter-vcr.102.14,VCR05113_1,VCR,Parramore Island of the Virginia Coast Reserve Permanent Plot Resurvey: Tree data 1997,VCR05113,Richardson,0,1,0,1/1/1993,1/1/1996,,0,1,1,,other,plant,demo,dbh;crown,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.102,supplants VCR97011,VCR97011; temporal snapshot,1,
774,knb-lter-vcr.99.14,VCR05115_1,VCR,Parramore Island of the Virginia Coast Reserve Permanent Plot Resurvey: Shrub data 1996,VCR05115,Richardson,0,1,0,1/1/1993,1/1/1996,,0,1,1,,other,plant,demo,height;stem_cnt;see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.99,supplants VCR97012,VCR97012,1,
777,knb-lter-vcr.94.14,VCR05118_1,VCR,Parramore Island of the Virginia Coast Reserve Permanent Plot Resurvey: Subplot data 1996,VCR05118,Richardson,1,0,1,6/1/1996,10/20/1996,,0,1,1,,other,plants,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.94,percent cover data were not broken down by species,,1,
786,knb-lter-vcr.141.18,VCR05129_1,VCR,"Thicket Shoot Growth on Hog Island, VA 1990-2007",VCR05129,Young,0,1,0,1/1/1990,1/1/2007,,0,1,1,,other,plants,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.141,demogrpahic measure is mean annual shoot growth of Morella,,1,
808,knb-lter-vcr.150.17,final_vcr_airshed_07_23.xls,VCR,EcoTrends-Socioeconomic Catalog data for the VCR/LTER Airshed 1820-2000,VCR07138,Gragson;Rosamilia,0,1,0,01/01/1790,1/1/2000,,0,1,1,,low,human,count,,obs,1,no,no,,,,,,,,,-999,0,none,none,see site_metadata,-999,-999,-999,-999,-999,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.150,human census data in addition to other socio-economic measures; states (12),,1,
838,knb-lter-vcr.166.14,VCR09158_1,VCR,"Annual heron counts on Chincoteague Island, Virginia 1992-2011",VCR09158,Erwin,0,1,0,1/1/1992,1/1/2011,,0,1,1,yr,low,bird,count,,obs,8,yes,no,,,,,,,,,-999,0,habitat,none,yes,-999,-999,-999,-999,-999,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.166,"breeding pair counts; island (1), colony (4)",,1,
854,not available,VCR09166_1,VCR,Biomass of benthic macroalgae in Virginia Coastal Bays 1998-2007,VCR09166,McGlathery;Hardison,1,0,1,6/3/1998,9/24/2007,,0,1,1,month:yr,low,algae,biomass,,obs,1,yes,no,,,,,,,,,-999,0,habitat,none,yes,-999,-999,-999,-999,-999,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.174,replication is variable across sites and through time; 1 organism identified to species,,1,
862,knb-lter-vcr.181.11,VCR11173_1,VCR,"Density of Seagrass in Hog Island Bay, VA 2007-2010",VCR11173,McGlathery,0,1,0,1/1/2007,1/1/2013,,0,1,1,,low,plant,density,,exp,1,no,no,,,,,,,,,-999,2,density,pulse,yes,1,38,0,0,0,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.181,"denisty= grass shoot per m2; site (see site_metadata), treatment (density, 3 levels of different seeded densities), plot (up to 38 plots per treatment)",,1,
864,knb-lter-vcr.182.12,VCR11175_1,VCR,"Benthic Chlorophyll of Seagrass in Hog Island Bay, VA 2008-2010",VCR11175,McGlathery,0,1,0,1/1/2008,1/1/2013,,0,1,1,,other,,density,chlA,exp,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.182,density=mg/m2,,1,
925,knb-lter-vcr.216.1,VCR13210_1,VCR,"Microhabitat at small mammal trapping stations on Hog Island, VA  in 1991",VCR13210,Porter;Dooley,1,0,1,5/9/1991,5/12/1991,,0,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.216,temporal snapshot,,1,
978,knb-lter-vcr.236.6 ,VCR14232_1,VCR,"Fish Counts and Lengths in South Bay and Hog Island Bay, Virginia 2012-2015",VCR14232,McGlathery,0,0,0,6/18/2012,6/11/2015,,0,1,1,season:yr,low,fish,count,,obs,25,yes,yes,,,,,,,,,-999,0,habitat,none,see site_metadata,-999,-999,-999,-999,-999,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.236,,,1,
988,knb-lter-vcr.21.17,VCR97009_1,VCR,"1992-93 Parramore Island, VA Permanent Plot Baseline Data : Subplot Data",VCR97009,Richardson;Porter;Knutsen;D.;Faust,1,0,1,10/28/1992,4/30/1993,,0,0,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.21,data not broken down by species; no temporal information,,1,
989,knb-lter-vcr.22.17,VCR97011_1,VCR,"1992-93 Parramore Island, VA Permanent Plot Baseline Data : Tree Data",VCR97011,Richardson;Porter;Knutsen;D.;Faust,1,0,1,10/28/1992,4/30/1993,,0,0,1,,other,plant,demo,height;dbh,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.22,trees are tagged- could be demography or traits no good metadata,,1,
990,knb-lter-vcr.23.17,VCR97012_1,VCR,"1992-93 Parramore Island, VA Permanent Plot Baseline Data : Shrub Data",VCR97012,Richardson;Porter;Knutsen;D.;Faust,1,0,1,10/28/1992,4/30/1993,,0,0,1,,other,plant,demo,height;stem_cnt;see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.23,shrubs are tagged- could be demographic or trait data,,1,
1006,knb-lter-vcr.34.14,VCR97025_1,VCR,Bacterial dynamics in tidal marsh creeks of the Eastern Shore of Virginia 1992-1993,VCR97025,MacMillin;MacMillin,0,0,0,6/1/1991,1/1/1992,,0,1,1,,other,bacteria,density,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.34,density=cells/ml; temporal snapshot,,1,
1017,knb-lter-vcr.122.21,VCR97035_1,VCR,"Vegetation and Ground Cover of Permanent Plots for Upper Phillips Creek Marsh, Nassawadox, VA 1990-2014",VCR97035,Brinson;Christian,0,1,0,1/1/1990,1/1/2014,,0,1,1,yr,low,plant,per_cover,,obs,-999,yes,no,,,,,,,,,-999,0,habitat,none,see site_metadata,-999,-999,-999,-999,-999,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.122,not well documented metadata,,1,
1024,knb-lter-vcr.49.28,VCR97038_extras.zip,VCR,Hog Island VA Small-Mammal Trapping 1989-2011,VCR97038,Porter;Dueser,0,0,0,6/13/1988,10/2/2011,,0,1,1,irregular,low,mammal,mark-recapture,,obs,9,yes,no,,,,,,,,,-999,0,habitat,none,see site_metadata,-999,-999,-999,-999,-999,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.49,,,1,
1036,knb-lter-vcr.62.17,VCR98054_1,VCR,"Birdwood Mammal Trapping Data, Charlottesville, VA, 1974-1978",VCR98054,Dueser;Rose;Porter,1,0,0,1/1/1974,12/31/1978,,0,0,1,irregular,low,mammal,mark-recapture,,obs,-999,see site_metadata,no,,,,,,,,,-999,-999,see site_metadata,none,see site_metadata,-999,-999,-999,-999,-999,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.62,,,1,
1044,knb-lter-vcr.67.17,VCR99062_1,VCR,Long Term Mammal Data from Powdermill Biological Station 1979-1999,VCR99062,Merritt,0,0,0,9/13/1979,10/16/1999,,0,1,1,bimonthly,low,mammal,mark-recapture,,obs,18,yes,no,,,,,,,,,-999,-999,see site_metadata,none,see site_metadata,-999,-999,-999,-999,-999,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.67,,,1,
1046,knb-lter-vcr.70.20,VCR99064_1,VCR,"Dune Biomass on Hog Island, Virginia Coastal Barrier Islands, 1993-2012",VCR99064,Day,0,0,0,8/11/1993,7/29/2012,,0,1,1,3yr;irregular,low,plant,above_biomass,,obs,41,yes,no,,,,,,,,,4,0,see site_metadata,none,see site_metadata,-999,-999,-999,-999,-999,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.70,,,1,
1048,knb-lter-vcr.106.25 ,VCR99065_1,VCR,"Long-term N-fertilized vegetation plots on Hog Island, Virginia Coastal Barrier Islands, 1992-2014",VCR99065,Day,0,1,0,1/1/1992,1/1/2014,,0,1,1,yr,low,plant,per_cover;density,,exp,51,yes,no,,,,,,,,,4,2,resource,see site_metadata,yes,2,4,5,0,0,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.106,"density= num_stems per 0.25 m2; site(4), plot(up to 4 per site), subplot (5 per plot)",,1,
1056,knb-lter-vcr.3.15,WO8802A_1,VCR,Spartina alterniflora leaf measurements at Site 1 in the Virginia Coast   Reserve 1988-1989,WO8802A,Odum;Frye,0,0,0,7/12/1988,3/29/1989,,0,0,1,,other,plant,demo,height;leaf_cnt,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.3,,,1,
1057,knb-lter-vcr.4.15,WO8802B_1,VCR,Spartina alterniflora leaf measurements at Site 2 in the Virginia Coast   Reserve 1988-1989,WO8802B,Odum;Frye,0,0,0,7/12/1988,3/29/1989,,0,0,1,,other,plant,demo,height;leaf_cnt,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.4,,,1,
1072,,AS00601_v4.csv,AND,"Aquatic Vertebrate Population Study in Mack Creek, Andrews Experimental Forest, 1987 to present",Vertebrate numbers and size ,,1,1,0,10/6/1987,9/6/2013,,0,1,1,,other,see site_metadata,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=AS006&topnav=135,data could be made into counts over time but there is no species information,,1,
1207,,GS00205_v2.csv,AND,Stream cross-section profiles in the Andrews Experimental Forest and Hagan Block RNA 1978 to present,Vegetation transect data (1984 only) - percent cover by species (Jun 27 1984 - Aug 2 1984),,0,0,0,6/27/1984,8/2/1984,,1,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=GS002&topnav=135,temporal snapshot,,1,
1209,,Not online,AND,Stream cross-section profiles in the Andrews Experimental Forest and Hagan Block RNA 1978 to present,Vegetation transect data (1984 only) - raw biomass measurements (Jun 27 1984 - Aug 3 1984),,1,0,0,4/14/1978,9/6/2011,,1,1,1,,other,plant,biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=GS002&topnav=135,raw biomass of plants on transects; no information on how the biomass data were derived,,1,
1214,,GV00202_v1.csv,AND,"Landslide chronosequence: Tree, site and vegetation factors in the Andrews Experimental Forest, 1981",Landslide vegetation cover data - 1981,,1,0,1,1/6/1981,1/10/1981,,0,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=GV002&topnav=135,temporal snapshot,,1,
1217,,GV00304_v1.csv,AND,Vegetation and microsite erosion relationships in the Mount St. Helens volcanic area,Vegetation cover by microsite,,1,0,0,1/7/1981,1/8/1982,,0,1,1,,other,plant ,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=GV003&topnav=135,,,1,
1490,,SA01201_v2.csv,AND,"Macroinvertebrate species list of the Andrews Experimental Forest, 1992",Macroinvertebrate Species of the Andrews Forest,,1,0,1,9/21/1992,9/30/1992,,0,1,1,,other,arthropod; annelid; mollusc; see site_metadata,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA012&topnav=97,temporal snapshot,,1,
1494,,SA01501_v2.csv,AND,"Spatial and temporal distribution and abundance of moths in the Andrews Experimental Forest, 1994 to 2008",Moth distribution and abundance (Apr 26 1994 - Oct 5 2004),,0,0,0,4/26/1994,10/5/2004,,0,1,1,season:yr;irregular,low,arthropod,count,,obs,579,yes,no,,,,,,,,,see site_metadata,,,,yes,see site_metadata,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=SA015&topnav=97,"data do not have information regarding the stratified sampling desing (no site, elevation, or vegetation type indicators)",,1,
