"date","location","line","row","species_code","value","comments","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species","updated_cover","date_updated"
19970716,"fs",9,"18","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"fs",9,"18","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",9,"18","ERPU8","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",9,"18","BAABA","+","na","Plantae","Asteraceae","Bahia","absinthifolia",0.5,1997-07-16
19970716,"fs",9,"18","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1997-07-16
19970716,"fs",9,"18","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",9,"18","SEBA3","+","na","Plantae","Fabaceae","Senna","bauhinioides",0.5,1997-07-16
19970716,"fs",9,"18","LITT","4","na",NA,NA,NA,NA,4,1997-07-16
19970716,"fs",9,"27","EPTO","4","na","Plantae","Ephedraceae","Ephedra","torreyana",4,1997-07-16
19970716,"fs",9,"27","ERPU8","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",9,"27","GAPU","+","na","Plantae","Asteraceae","Gaillardia","pulchella",0.5,1997-07-16
19970716,"fs",9,"27","DAFO","+","na","Plantae","Fabaceae","Dalea","formosa",0.5,1997-07-16
19970716,"fs",9,"27","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1997-07-16
19970716,"fs",9,"27","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",9,"27","GRASS","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",9,"27","LITT","5","na",NA,NA,NA,NA,5,1997-07-16
19970716,"fs",12,"27","ATCA2","2","na","Plantae","Chenopodiaceae","Atriplex","canescens",2,1997-07-16
19970716,"fs",12,"27","GAPU","+","na","Plantae","Asteraceae","Gaillardia","pulchella",0.5,1997-07-16
19970716,"fs",12,"27","HIJA","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",12,"27","ERPU8","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",12,"27","LITT","45","na",NA,NA,NA,NA,45,1997-07-16
19970716,"fs",12,"15","CHNA2","14","na",NA,NA,NA,NA,14,1997-07-16
19970716,"fs",12,"15","HIJA","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",12,"15","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1997-07-16
19970716,"fs",12,"15","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",12,"15","SEBA3","+","na","Plantae","Fabaceae","Senna","bauhinioides",0.5,1997-07-16
19970716,"fs",12,"15","PSTAT","+","na","Plantae","Asteraceae","Psilostrophe","tagetina",0.5,1997-07-16
19970716,"fs",12,"15","ERPU8","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",12,"15","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"fs",12,"15","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",12,"15","GAPU","+","na","Plantae","Asteraceae","Gaillardia","pulchella",0.5,1997-07-16
19970716,"fs",12,"15","LITT","7","na",NA,NA,NA,NA,7,1997-07-16
19970716,"fs",12,"9","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1997-07-16
19970716,"fs",12,"9","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1997-07-16
19970716,"fs",12,"9","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",12,"9","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"fs",12,"9","HIJA","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",12,"9","ERPU8","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",12,"9","GRASS","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",12,"9","THME","+","na","Plantae","Asteraceae","Thelesperma","megapotamicum",0.5,1997-07-16
19970716,"fs",12,"9","LITT","3","na",NA,NA,NA,NA,3,1997-07-16
19970716,"fs",12,"0","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1997-07-16
19970716,"fs",12,"0","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1997-07-16
19970716,"fs",12,"0","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",12,"0","BAABA","1","na","Plantae","Asteraceae","Bahia","absinthifolia",1,1997-07-16
19970716,"fs",12,"0","Linum","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",12,"0","HIJA","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",12,"0","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",12,"0","ERPU8","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",12,"0","ZIGR","+","na","Plantae","Asteraceae","Zinnia","grandiflora",0.5,1997-07-16
19970716,"fs",12,"0","LITT","2","na",NA,NA,NA,NA,2,1997-07-16
19970716,"fs",21,"15","DIWI2","1","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",1,1997-07-16
19970716,"fs",21,"15","PRGLT","1","na","Plantae","Fabaceae","Prosopis","glandulosa",1,1997-07-16
19970716,"fs",21,"15","ATCO","3","na","Plantae","Chenopodiaceae","Atriplex","confertifolia",3,1997-07-16
19970716,"fs",21,"15","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",21,"15","MEPU3","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",21,"15","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"fs",21,"15","BAABA","+","na","Plantae","Asteraceae","Bahia","absinthifolia",0.5,1997-07-16
19970716,"fs",21,"15","ERPU8","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",21,"15","HIJA","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",21,"15","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1997-07-16
19970716,"fs",21,"15","LITT","25","na",NA,NA,NA,NA,25,1997-07-16
19970716,"fs",21,"18","ERPU8","2","na",NA,NA,NA,NA,2,1997-07-16
19970716,"fs",21,"18","HIJA","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",21,"18","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",21,"18","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",21,"18","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"fs",21,"18","EPTO","+","na","Plantae","Ephedraceae","Ephedra","torreyana",0.5,1997-07-16
19970716,"fs",21,"18","LITT","7","na",NA,NA,NA,NA,7,1997-07-16
19970716,"fs",21,"24","GAPU","+","na","Plantae","Asteraceae","Gaillardia","pulchella",0.5,1997-07-16
19970716,"fs",21,"24","MEPU3","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",21,"24","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",21,"24","ERPU8","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",21,"24","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",21,"24","MELE2","+","na","Plantae","Asteraceae","Melampodium","leucanthum",0.5,1997-07-16
19970716,"fs",21,"24","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1997-07-16
19970716,"fs",21,"24","LITT","3","na",NA,NA,NA,NA,3,1997-07-16
19970716,"fs",24,"27","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",24,"27","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",24,"27","HEPEP","+","na","Plantae","Asteraceae","Helianthus","petiolaris",0.5,1997-07-16
19970716,"fs",24,"27","DASC4","+","na","Plantae","Fabaceae","Dalea","scariosa",0.5,1997-07-16
19970716,"fs",24,"27","GAPU","1","na","Plantae","Asteraceae","Gaillardia","pulchella",1,1997-07-16
19970716,"fs",24,"27","NAHI","+","na","Plantae","Hydrophyllaceae","Nama","hispidum",0.5,1997-07-16
19970716,"fs",24,"27","CAJA6","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",24,"27","ERPU8","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",24,"27","LITT","30","na",NA,NA,NA,NA,30,1997-07-16
19970716,"fs",24,"21","PRGLT","+","na","Plantae","Fabaceae","Prosopis","glandulosa",0.5,1997-07-16
19970716,"fs",24,"21","GAPU","+","na","Plantae","Asteraceae","Gaillardia","pulchella",0.5,1997-07-16
19970716,"fs",24,"21","HEPEP","+","na","Plantae","Asteraceae","Helianthus","petiolaris",0.5,1997-07-16
19970716,"fs",24,"21","BAMU","+","na","Plantae","Asteraceae","Baileya","multiradiata",0.5,1997-07-16
19970716,"fs",24,"21","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",24,"21","PEAMA","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",24,"21","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"fs",24,"21","GRASS","+","seedling",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",24,"21","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",24,"21","ERPU8","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",24,"21","LITT","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",24,"12","PRGLT","12","na","Plantae","Fabaceae","Prosopis","glandulosa",12,1997-07-16
19970716,"fs",24,"12","HIJA","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",24,"12","DIWI2","1","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",1,1997-07-16
19970716,"fs",24,"12","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1997-07-16
19970716,"fs",24,"12","LITT","15","na",NA,NA,NA,NA,15,1997-07-16
19970716,"fs",24,"9","DIWI2","1","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",1,1997-07-16
19970716,"fs",24,"9","ZIGR","3","na","Plantae","Asteraceae","Zinnia","grandiflora",3,1997-07-16
19970716,"fs",24,"9","BAABA","2","na","Plantae","Asteraceae","Bahia","absinthifolia",2,1997-07-16
19970716,"fs",24,"9","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1997-07-16
19970716,"fs",24,"9","DANAN","1","na","Plantae","Fabaceae","Dalea","nana",1,1997-07-16
19970716,"fs",24,"9","HIJA","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",24,"9","ERPU8","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",24,"9","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",24,"9","GRASS","+","seedling",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",24,"9","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1997-07-16
19970716,"fs",24,"9","LITT","4","na",NA,NA,NA,NA,4,1997-07-16
19970716,"fs",24,"6","MELE2","1","na","Plantae","Asteraceae","Melampodium","leucanthum",1,1997-07-16
19970716,"fs",24,"6","HIJA","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",24,"6","BAABA","1","na","Plantae","Asteraceae","Bahia","absinthifolia",1,1997-07-16
19970716,"fs",24,"6","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",24,"6","STPA4","+","na","Plantae","Asteraceae","Stephanomeria","pauciflora",0.5,1997-07-16
19970716,"fs",24,"6","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",24,"6","ZIGR","+","na","Plantae","Asteraceae","Zinnia","grandiflora",0.5,1997-07-16
19970716,"fs",24,"6","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1997-07-16
19970716,"fs",24,"6","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"fs",24,"6","MEPU3","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",24,"6","LITT","5","na",NA,NA,NA,NA,5,1997-07-16
19970716,"fs",24,"0","BAABA","1","na","Plantae","Asteraceae","Bahia","absinthifolia",1,1997-07-16
19970716,"fs",24,"0","MELE2","+","na","Plantae","Asteraceae","Melampodium","leucanthum",0.5,1997-07-16
19970716,"fs",24,"0","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"fs",24,"0","Sphae","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",24,"0","ERPU8","4","na",NA,NA,NA,NA,4,1997-07-16
19970716,"fs",24,"0","LITT","5","na",NA,NA,NA,NA,5,1997-07-16
19970716,"fs",27,"3","ZIGR","2","na","Plantae","Asteraceae","Zinnia","grandiflora",2,1997-07-16
19970716,"fs",27,"3","BAABA","3","na","Plantae","Asteraceae","Bahia","absinthifolia",3,1997-07-16
19970716,"fs",27,"3","HIJA","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",27,"3","GRASS","+","seedling",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",27,"3","ERPU8","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",27,"3","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",27,"3","LITT","15","na",NA,NA,NA,NA,15,1997-07-16
19970716,"fs",27,"6","DIWI2","1","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",1,1997-07-16
19970716,"fs",27,"6","HEPEP","+","na","Plantae","Asteraceae","Helianthus","petiolaris",0.5,1997-07-16
19970716,"fs",27,"6","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",27,"6","HIJA","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",27,"6","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"fs",27,"6","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1997-07-16
19970716,"fs",27,"6","THME","+","na","Plantae","Asteraceae","Thelesperma","megapotamicum",0.5,1997-07-16
19970716,"fs",27,"6","LITT","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",27,"9","ATCO","38","na","Plantae","Chenopodiaceae","Atriplex","confertifolia",38,1997-07-16
19970716,"fs",27,"9","DIWI2","1","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",1,1997-07-16
19970716,"fs",27,"9","HIJA","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",27,"9","ZIGR","+","na","Plantae","Asteraceae","Zinnia","grandiflora",0.5,1997-07-16
19970716,"fs",27,"9","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",27,"9","GRASS","+","SEEDLING",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",27,"9","BAABA","+","na","Plantae","Asteraceae","Bahia","absinthifolia",0.5,1997-07-16
19970716,"fs",27,"9","GAPU","+","na","Plantae","Asteraceae","Gaillardia","pulchella",0.5,1997-07-16
19970716,"fs",27,"9","ERPU8","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",27,"9","THME","+","na","Plantae","Asteraceae","Thelesperma","megapotamicum",0.5,1997-07-16
19970716,"fs",27,"9","LITT","2","na",NA,NA,NA,NA,2,1997-07-16
19970716,"fs",27,"15","HIJA","2","na",NA,NA,NA,NA,2,1997-07-16
19970716,"fs",27,"15","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1997-07-16
19970716,"fs",27,"15","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",27,"15","BAABA","+","na","Plantae","Asteraceae","Bahia","absinthifolia",0.5,1997-07-16
19970716,"fs",27,"15","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"fs",27,"15","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",27,"15","ERPU8","4","na",NA,NA,NA,NA,4,1997-07-16
19970716,"fs",27,"15","OPPHP","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",27,"15","LITT","18","na",NA,NA,NA,NA,18,1997-07-16
19970716,"fs",27,"21","MEPU3","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",27,"21","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",27,"21","THME","+","na","Plantae","Asteraceae","Thelesperma","megapotamicum",0.5,1997-07-16
19970716,"fs",27,"21","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1997-07-16
19970716,"fs",27,"21","STPA4","1","na","Plantae","Asteraceae","Stephanomeria","pauciflora",1,1997-07-16
19970716,"fs",27,"21","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"fs",27,"21","HEPEP","+","na","Plantae","Asteraceae","Helianthus","petiolaris",0.5,1997-07-16
19970716,"fs",27,"21","ERPU8","2","na",NA,NA,NA,NA,2,1997-07-16
19970716,"fs",27,"21","LITT","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",27,"27","Sphae","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",27,"27","Eupho","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",27,"27","MEPU3","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"fs",27,"27","HEPEP","+","na","Plantae","Asteraceae","Helianthus","petiolaris",0.5,1997-07-16
19970716,"fs",27,"27","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1997-07-16
19970716,"fs",27,"27","PSSC6","4","na","Plantae","Fabaceae","Psorothamnus","scoparius",4,1997-07-16
19970716,"fs",27,"27","ERPU8","2","na",NA,NA,NA,NA,2,1997-07-16
19970716,"fs",27,"27","GRASS","+","seedling",NA,NA,NA,NA,0.5,1997-07-16
19970716,"fs",27,"27","GAPU","+","na","Plantae","Asteraceae","Gaillardia","pulchella",0.5,1997-07-16
19970716,"fs",27,"27","LITT","22","na",NA,NA,NA,NA,22,1997-07-16
19970716,"dw",0,"0","CADR6","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"dw",0,"0","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1997-07-16
19970716,"dw",0,"0","DAJA","2","na","Plantae","Fabaceae","Dalea","jamesii",2,1997-07-16
19970716,"dw",0,"0","PSTAT","+","na","Plantae","Asteraceae","Psilostrophe","tagetina",0.5,1997-07-16
19970716,"dw",0,"0","Sphae","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",0,"0","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
19970716,"dw",0,"0","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1997-07-16
19970716,"dw",0,"0","LITT","15","na",NA,NA,NA,NA,15,1997-07-16
19970716,"dw",0,"3","PSTAT","1","na","Plantae","Asteraceae","Psilostrophe","tagetina",1,1997-07-16
19970716,"dw",0,"3","DANAN","1","na","Plantae","Fabaceae","Dalea","nana",1,1997-07-16
19970716,"dw",0,"3","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"dw",0,"3","CADR6","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"dw",0,"3","DAJA","+","na","Plantae","Fabaceae","Dalea","jamesii",0.5,1997-07-16
19970716,"dw",0,"3","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
19970716,"dw",0,"3","LITT","20","na",NA,NA,NA,NA,20,1997-07-16
19970716,"dw",0,"6","PSTAT","1","na","Plantae","Asteraceae","Psilostrophe","tagetina",1,1997-07-16
19970716,"dw",0,"6","GUSA2","2","na","Plantae","Asteraceae","Gutierrezia","sarothrae",2,1997-07-16
19970716,"dw",0,"6","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1997-07-16
19970716,"dw",0,"6","DAJA","+","na","Plantae","Fabaceae","Dalea","jamesii",0.5,1997-07-16
19970716,"dw",0,"6","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
19970716,"dw",0,"6","LITT","25","na",NA,NA,NA,NA,25,1997-07-16
19970716,"dw",0,"9","DANAN","1","na","Plantae","Fabaceae","Dalea","nana",1,1997-07-16
19970716,"dw",0,"9","HIJA","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",0,"9","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1997-07-16
19970716,"dw",0,"9","CADR6","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",0,"9","LUBR2","+","na","Plantae","Fabaceae","Lupinus","brevicaulis",0.5,1997-07-16
19970716,"dw",0,"9","LITT","12","na",NA,NA,NA,NA,12,1997-07-16
19970716,"dw",0,"12","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
19970716,"dw",0,"12","GUSA2","2","na","Plantae","Asteraceae","Gutierrezia","sarothrae",2,1997-07-16
19970716,"dw",0,"12","CHER2","+","na","Plantae","Asteraceae","Chaetopappa","ericoides",0.5,1997-07-16
19970716,"dw",0,"12","ERPU8","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",0,"12","LITT","10","na",NA,NA,NA,NA,10,1997-07-16
19970716,"dw",0,"12","CADR6","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",0,"15","GUSA2","3","na","Plantae","Asteraceae","Gutierrezia","sarothrae",3,1997-07-16
19970716,"dw",0,"15","DANAN","1","na","Plantae","Fabaceae","Dalea","nana",1,1997-07-16
19970716,"dw",0,"15","ERPU8","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",0,"15","GRASS","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",0,"15","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
19970716,"dw",0,"15","LITT","15","na",NA,NA,NA,NA,15,1997-07-16
19970716,"dw",0,"27","ERPU8","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",0,"27","GUSA2","2","na","Plantae","Asteraceae","Gutierrezia","sarothrae",2,1997-07-16
19970716,"dw",0,"27","CADR6","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",0,"27","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
19970716,"dw",0,"27","LITT","15","na",NA,NA,NA,NA,15,1997-07-16
19970716,"dw",3,"0","DAJA","1","na","Plantae","Fabaceae","Dalea","jamesii",1,1997-07-16
19970716,"dw",3,"0","DANAN","1","na","Plantae","Fabaceae","Dalea","nana",1,1997-07-16
19970716,"dw",3,"0","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"dw",3,"0","GUSA2","5","na","Plantae","Asteraceae","Gutierrezia","sarothrae",5,1997-07-16
19970716,"dw",3,"0","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
19970716,"dw",3,"0","LITT","25","na",NA,NA,NA,NA,25,1997-07-16
19970716,"dw",3,"0","Eupho","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",3,"0","CADR6","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",3,"3","ERPU8","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",3,"3","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1997-07-16
19970716,"dw",3,"3","DANAN","1","na","Plantae","Fabaceae","Dalea","nana",1,1997-07-16
19970716,"dw",3,"3","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
19970716,"dw",3,"3","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1997-07-16
19970716,"dw",3,"3","CADR6","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",3,"3","PSTAT","1","na","Plantae","Asteraceae","Psilostrophe","tagetina",1,1997-07-16
19970716,"dw",3,"3","LITT","35","na",NA,NA,NA,NA,35,1997-07-16
19970716,"dw",3,"3","CADR6","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",3,"6","PSTAT","1","na","Plantae","Asteraceae","Psilostrophe","tagetina",1,1997-07-16
19970716,"dw",3,"6","CADR6","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",3,"6","DANAN","1","na","Plantae","Fabaceae","Dalea","nana",1,1997-07-16
19970716,"dw",3,"6","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
19970716,"dw",3,"6","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1997-07-16
19970716,"dw",3,"6","LITT","40","na",NA,NA,NA,NA,40,1997-07-16
19970716,"dw",3,"12","CADR6","2","na",NA,NA,NA,NA,2,1997-07-16
19970716,"dw",3,"12","LUBR2","+","na","Plantae","Fabaceae","Lupinus","brevicaulis",0.5,1997-07-16
19970716,"dw",3,"12","DAJA","1","na","Plantae","Fabaceae","Dalea","jamesii",1,1997-07-16
19970716,"dw",3,"12","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"dw",3,"12","HIJA","+","na",NA,NA,NA,NA,0.5,1997-07-16
19970716,"dw",3,"12","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
19970716,"dw",3,"12","LITT","9","na",NA,NA,NA,NA,9,1997-07-16
19970716,"dw",3,"15","CADR6","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"dw",3,"15","CHER2","1","na","Plantae","Asteraceae","Chaetopappa","ericoides",1,1997-07-16
19970716,"dw",3,"15","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
19970716,"dw",3,"15","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1997-07-16
19970716,"dw",3,"15","LITT","50","na",NA,NA,NA,NA,50,1997-07-16
19970716,"dw",3,"21","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1997-07-16
19970716,"dw",3,"21","CADR6","1","na",NA,NA,NA,NA,1,1997-07-16
19970716,"dw",3,"21","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1997-07-16
