"Date","Year","Seas","Line","Pre","Quad","Corner","Species","Count","Sta","Comment","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
"9/27/2006",2006,3,3,"C-F",3125,"D","MUAR2",2,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"9/11/2006",2006,3,3,"C-F",3126,"A","BOER4",9,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/11/2006",2006,3,3,"C-F",3126,"B","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/11/2006",2006,3,3,"C-F",3126,"B","ARPUP6",1,"U",NA,NA,NA,NA,NA
"9/11/2006",2006,3,3,"C-F",3126,"C","PLJA",3,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/11/2006",2006,3,3,"C-F",3126,"C","ARPUP6",1,"U",NA,NA,NA,NA,NA
"9/11/2006",2006,3,3,"C-F",3126,"C","MUAR2",2,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"9/11/2006",2006,3,3,"C-F",3126,"D","SPCO4",2,"U",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/11/2006",2006,3,3,"C-F",3126,"D","MUAR2",1,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"9/11/2006",2006,3,3,"C-F",3127,"A","MUAR",6,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/11/2006",2006,3,3,"C-F",3127,"B","SCBR2",4,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/11/2006",2006,3,3,"C-F",3127,"C","SCBR2",3,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/11/2006",2006,3,3,"C-F",3127,"D","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/11/2006",2006,3,3,"C-F",3127,"D","BOBA2",5,"B",NA,"Plantae","Poaceae","Bouteloua","barbata"
"9/11/2006",2006,3,3,"C-F",3131,"A","NONE",0,"na",NA,NA,NA,NA,NA
"9/11/2006",2006,3,3,"C-F",3131,"B","SPCR",6,"na","seedling","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/11/2006",2006,3,3,"C-F",3131,"C","BOBA2",4,"na",NA,"Plantae","Poaceae","Bouteloua","barbata"
"9/11/2006",2006,3,3,"C-F",3131,"D","SPCR",4,"na","seedling","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,3,"C-O",3099,"A","SPCR",1,"B","seedling","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,3,"C-O",3099,"B","NONE",0,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,3,"C-O",3099,"C","SPCR",1,"U","seedling","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,3,"C-O",3099,"D","NONE",0,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,3,"C-O",3100,"A","SPCR",1,"B","seedling","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,3,"C-O",3100,"B","SPCR",2,"B","seedling","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,3,"C-O",3100,"C","BOER4",8,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,3,"C-O",3100,"D","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,3,"C-O",3104,"A","SCBR2",6,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,3,"C-O",3104,"A","MUAR",3,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,3,"C-O",3104,"B","BOGR2",2,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,3,"C-O",3104,"B","MUAR",2,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,3,"C-O",3104,"C","MUAR",6,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,3,"C-O",3104,"C","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,3,"C-O",3104,"D","SCBR2",8,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,3,"C-O",3105,"A","DAPU7",3,"B","SPCR","Plantae","Poaceae","Dasyochloa","pulchella"
"9/13/2006",2006,3,3,"C-O",3105,"A","SPCR",1,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,3,"C-O",3105,"B","MUAR",5,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,3,"C-O",3105,"C","BOGR2",2,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,3,"C-O",3105,"D","BOGR2",4,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,3,"C-O",3105,"D","DAPU7",1,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/13/2006",2006,3,3,"C-O",3106,"A","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,3,"C-O",3106,"B","NONE",0,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,3,"C-O",3106,"C","NONE",0,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,3,"C-O",3106,"D","DAPU7",1,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/13/2006",2006,3,3,"C-O",3107,"A","DAPU7",3,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/13/2006",2006,3,3,"C-O",3107,"A","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,3,"C-O",3107,"B","SPCR",4,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,3,"C-O",3107,"C","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,3,"C-O",3107,"D","SPCR",3,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"B-F",3158,"A","BOGR2",2,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"B-F",3158,"A","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-F",3158,"B","SPCO4",4,"U",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/13/2006",2006,3,4,"B-F",3158,"C","SPCO4",1,"U",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/13/2006",2006,3,4,"B-F",3158,"D","BOGR2",6,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"B-F",3159,"A","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-F",3159,"B","SCBR2",4,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-F",3159,"B","BOGR2",1,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"B-F",3159,"C","BOGR2",7,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"B-F",3159,"D","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-F",3160,"A","PLJA",5,"B",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/13/2006",2006,3,4,"B-F",3160,"A","SCBR2",2,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-F",3160,"B","PLJA",8,"B",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/13/2006",2006,3,4,"B-F",3160,"C","SCBR2",4,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-F",3160,"D","BOGR2",8,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"B-F",3164,"A","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-F",3164,"A","MUAR",7,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-F",3164,"B","SCBR2",8,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-F",3164,"B","MUAR",1,"B","originally na instead of B","Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-F",3164,"C","BOER4",8,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-F",3164,"C","MUAR",3,"U","originally na instead of U","Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-F",3164,"D","MUAR",3,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-F",3166,"A","BOGR2",3,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"B-F",3166,"A","PLJA",1,"B",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/13/2006",2006,3,4,"B-F",3166,"B","NONE",0,"U",NA,NA,NA,NA,NA
"9/13/2006",2006,3,4,"B-F",3166,"C","PLJA",4,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/13/2006",2006,3,4,"B-F",3166,"D","BOER4",4,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-F",3167,"A","SPCR",1,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"B-F",3167,"A","SPCO4",1,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/13/2006",2006,3,4,"B-F",3167,"B","BOER4",3,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-F",3167,"C","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-F",3167,"C","SCBR2",1,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-F",3167,"D","PLJA",2,"B",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"9/13/2006",2006,3,4,"B-F",3167,"D","SCBR2",3,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-O",3169,"A","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-O",3169,"A","SCBR2",3,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-O",3169,"A","MUAR",2,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-O",3169,"B","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-O",3169,"B","SPCR",1,"B","SPCR","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"B-O",3169,"C","DAPU7",1,"U",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/13/2006",2006,3,4,"B-O",3169,"C","SPCO4",1,"U",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/13/2006",2006,3,4,"B-O",3169,"D","SCBR2",8,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-O",3171,"A","MUAR",6,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-O",3171,"B","SPCR",2,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"B-O",3171,"B","MUAR",1,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-O",3171,"B","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,4,"B-O",3171,"C","MUAR",3,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-O",3171,"C","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-O",3171,"D","MUAR",3,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-O",3171,"D","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,4,"B-O",3174,"A","MUAR",5,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-O",3174,"A","SCBR2",2,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-O",3174,"B","MUAR",5,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-O",3174,"C","MUAR",6,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"B-O",3174,"D","SCBR2",2,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-O",3175,"A","SCBR2",1,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-O",3175,"B","SPCR",2,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"B-O",3175,"C","ARPUP6",2,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,4,"B-O",3175,"C","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-O",3175,"D","SPCO4",3,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/13/2006",2006,3,4,"B-O",3175,"D","SCBR2",2,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"B-O",3177,"A","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-O",3177,"B","SPCR",2,"U",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"B-O",3177,"B","DAPU7",2,"U",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/13/2006",2006,3,4,"B-O",3177,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-O",3177,"D","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-O",3180,"A","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-O",3180,"B","BOER4",8,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-O",3180,"C","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"B-O",3180,"D","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-F",3181,"A","SPCO4",1,"B","SPCO","Plantae","Poaceae","Sporobolus","contractus"
"9/13/2006",2006,3,4,"C-F",3181,"B","NONE",0,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,4,"C-F",3181,"C","SPCO4",2,"B","SPCO","Plantae","Poaceae","Sporobolus","contractus"
"9/13/2006",2006,3,4,"C-F",3181,"D","SPCO4",2,"B","all","Plantae","Poaceae","Sporobolus","contractus"
"9/13/2006",2006,3,4,"C-F",3181,"D","SPCR",2,"B","all","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-F",3182,"A","BOGR2",9,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-F",3182,"B","SPCR",2,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-F",3182,"B","BOGR2",1,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-F",3182,"C","BOGR2",1,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-F",3182,"C","SPCR",1,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-F",3182,"D","BOGR2",1,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-F",3184,"A","UKGR",1,"B","unknown grass",NA,NA,NA,NA
"9/13/2006",2006,3,4,"C-F",3184,"B","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-F",3184,"C","NONE",0,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,4,"C-F",3184,"D","SPCR",2,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-F",3187,"A","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-F",3187,"B","BOER4",7,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-F",3187,"C","SPCR",1,"U",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-F",3187,"D","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-F",3188,"A","SPCR",1,"B","seedling","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-F",3188,"B","BOGR2",6,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-F",3188,"C","BOER4",7,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-F",3188,"D","SPCR",1,"B","seedling","Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-F",3191,"A","BOGR2",7,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-F",3191,"B","BOGR2",8,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-F",3191,"C","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-F",3191,"C","MUAR2",1,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"9/13/2006",2006,3,4,"C-F",3191,"D","SPCR",3,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-O",3147,"A","SCBR2",1,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"C-O",3147,"A","DAPU7",3,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/13/2006",2006,3,4,"C-O",3147,"B","ARPUP6",4,"U",NA,NA,NA,NA,NA
"9/13/2006",2006,3,4,"C-O",3147,"C","BOER4",7,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-O",3147,"C","SCBR2",2,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"C-O",3147,"D","BOGR2",3,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-O",3148,"A","MUAR",8,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"C-O",3148,"B","SCBR2",5,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"C-O",3148,"B","MUAR",1,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"C-O",3148,"C","SCBR2",4,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"C-O",3148,"C","MUAR",3,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"C-O",3148,"D","BOGR2",4,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-O",3148,"D","MUAR",1,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"C-O",3152,"A","MUAR",3,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"C-O",3152,"B","SCBR2",7,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"C-O",3152,"B","BOGR2",1,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-O",3152,"B","SPCR",1,"U",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-O",3152,"C","MUAR",3,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"C-O",3152,"C","BOGR2",1,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-O",3152,"C","SPCR",1,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-O",3152,"D","ARPUP6",3,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,4,"C-O",3152,"D","BOGR2",2,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-O",3153,"A","SCBR2",2,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"C-O",3153,"B","SCBR2",5,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"C-O",3153,"B","SPCR",2,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-O",3153,"C","BOER4",2,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-O",3153,"C","SCBR2",5,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"C-O",3153,"C","ARPUP6",1,"B",NA,NA,NA,NA,NA
"9/13/2006",2006,3,4,"C-O",3153,"D","SCBR2",7,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"C-O",3153,"D","MUAR",2,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"C-O",3155,"A","BOGR2",2,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-O",3155,"B","SPCR",3,"B",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"9/13/2006",2006,3,4,"C-O",3155,"B","BOGR2",1,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-O",3155,"B","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-O",3155,"C","SCBR2",5,"B",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"9/13/2006",2006,3,4,"C-O",3155,"D","BOGR2",6,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-O",3156,"A","SPCO4",4,"U",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/13/2006",2006,3,4,"C-O",3156,"A","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-O",3156,"B","BOER4",3,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-O",3156,"B","DAPU7",2,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/13/2006",2006,3,4,"C-O",3156,"C","MUAR",2,"B",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"9/13/2006",2006,3,4,"C-O",3156,"C","SPCO4",2,"B",NA,"Plantae","Poaceae","Sporobolus","contractus"
"9/13/2006",2006,3,4,"C-O",3156,"C","BOER4",1,"B",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"9/13/2006",2006,3,4,"C-O",3156,"C","DAPU7",2,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"9/13/2006",2006,3,4,"C-O",3156,"D","BOGR2",2,"B",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"9/13/2006",2006,3,4,"C-O",3156,"D","DAPU7",2,"B",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"10/19/2007",2007,3,1,"B-F",3018,"A","BOGR2",8,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"10/19/2007",2007,3,1,"B-F",3018,"B","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3018,"C","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"10/19/2007",2007,3,1,"B-F",3018,"D","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3019,"A","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3019,"B","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3019,"C","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3019,"D","MUAR2",4,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"10/19/2007",2007,3,1,"B-F",3020,"A","MUAR2",3,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"10/19/2007",2007,3,1,"B-F",3020,"A","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3020,"B","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3020,"C","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3020,"D","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3021,"A","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3021,"B","MUAR2",6,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"10/19/2007",2007,3,1,"B-F",3021,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3021,"D","SCBR2",5,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"10/19/2007",2007,3,1,"B-F",3021,"D","SPCR",2,"U",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"10/19/2007",2007,3,1,"B-F",3022,"A","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3022,"A","MUAR2",3,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"10/19/2007",2007,3,1,"B-F",3022,"B","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3022,"C","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"10/19/2007",2007,3,1,"B-F",3022,"D","MUAR2",2,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"10/19/2007",2007,3,1,"B-F",3024,"A","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
