"DATE","PER","SITE","WEB","TRN","SPECIES","AGE","SEX","SUB","CNT","BURNED","COMMENTS","Taxa_genus","Taxa_species"
"9/3/1992","1992L","BOER",2,84,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,84,"PAPA","4","F","SPCO4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,108,"ERSI","2","N","BOER4",5,".","","Eritettix","simplex"
"9/3/1992","1992L","BOER",2,108,"ERSI","2","N","BOER4",1,".","","Eritettix","simplex"
"9/3/1992","1992L","BOER",2,108,"MEBO","4","M","GUSA2",1,".","","Melanoplus","bowditchi"
"9/3/1992","1992L","BOER",2,108,"PAPA","4","F","BOER4",3,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,108,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,108,"PAPA","4","M","BOER4",4,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,108,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,108,"SYMO","4","M","BOER4",1,".","","Syrbula","montezuma"
"9/3/1992","1992L","BOER",2,132,"ERSI","2","N","BOER4",2,".","","Eritettix","simplex"
"9/3/1992","1992L","BOER",2,132,"MEAR2","4","F","BOER4",1,".","",NA,NA
"9/3/1992","1992L","BOER",2,132,"PAPA","4","F","BOER4",3,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,132,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,132,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,132,"PAPA","4","M","BOER4",4,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,132,"PAPA","4","M","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,132,"PAPA","4","M","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",2,132,"PAPA","4","F","SPCO4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,12,"AUFE","4","M","SOIL",2,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",3,12,"MEAR2","4","M","BOER4",1,".","",NA,NA
"9/3/1992","1992L","BOER",3,12,"PAPA","4","F","BOER4",4,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,12,"PAPA","4","M","BOER4",6,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,36,"AUFE","4","F","SOIL",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",3,36,"PAPA","4","F","BOER4",5,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,36,"PAPA","4","M","BOER4",3,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,60,"AUFE","4","M","BOER4",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",3,60,"PAPA","4","F","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,60,"PAPA","4","F","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,60,"PAPA","4","M","BOER4",4,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,60,"TRFO","4","M","SPWR",1,".","","Tropidolophus","formosus"
"9/3/1992","1992L","BOER",3,84,"AGDE","4","F","SOIL",1,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",3,84,"AUFE","4","M","SOIL",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",3,84,"PAPA","4","F","BOER4",5,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,84,"PAPA","4","M","BOER4",6,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,84,"SYMO","4","M","SPCO4",1,".","","Syrbula","montezuma"
"9/3/1992","1992L","BOER",3,108,"AUFE","4","F","SOIL",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",3,108,"PAPA","4","F","BOER4",4,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,108,"PAPA","4","M","BOER4",5,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,132,"AGDE","4","M","SOIL",1,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",3,132,"PAPA","4","F","BOER4",5,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,132,"PAPA","4","M","BOER4",4,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,132,"PAPA","4","M","SPCO4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",3,132,"SYMO","4","M","SPCO4",1,".","","Syrbula","montezuma"
"9/3/1992","1992L","BOER",4,12,"AGDE","4","F","SOIL",1,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",4,12,"MEAR2","4","F","MUAR2",1,".","",NA,NA
"9/3/1992","1992L","BOER",4,12,"PAPA","4","F","BOER4",4,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,12,"PAPA","4","M","BOER4",5,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/3/1992","1992L","BOER",4,36,"AGDE","4","F","SOIL",1,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",4,36,"AGDE","4","M","SOIL",1,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",4,36,"AUFE","4","F","SOIL",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",4,36,"AUFE","4","M","SOIL",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",4,36,"MEAR2","4","M","GUSA2",1,".","",NA,NA
"9/3/1992","1992L","BOER",4,36,"MEAR2","4","M","SPFL2",1,".","",NA,NA
"9/3/1992","1992L","BOER",4,36,"PAPA","4","F","BOER4",3,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,36,"PAPA","4","F","BOER4",3,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,36,"PAPA","4","M","BOER4",3,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,36,"PAPA","4","M","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,60,"AUFE","4","M","SOIL",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",4,60,"PAPA","4","F","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,60,"PAPA","4","M","BOER4",6,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,60,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/3/1992","1992L","BOER",4,84,"AGDE","4","F","SOIL",1,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",4,84,"AMCO","4","F","BOER4",1,".","",NA,NA
"9/3/1992","1992L","BOER",4,84,"AMCO","4","M","BOER4",1,".","",NA,NA
"9/3/1992","1992L","BOER",4,84,"ARPS","4","M","SOIL",1,".","","Arphia","pseudonietana"
"9/3/1992","1992L","BOER",4,84,"AUFE","4","F","SOIL",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",4,84,"MEBO","4","M","GUSA2",1,".","","Melanoplus","bowditchi"
"9/3/1992","1992L","BOER",4,84,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,84,"PAPA","4","F","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,84,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,84,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,84,"PAPA","4","M","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,84,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,108,"AUFE","4","F","BOER4",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",4,108,"AUFE","4","M","SOIL",2,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",4,108,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"9/3/1992","1992L","BOER",4,108,"PAPA","4","F","BOER4",4,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,108,"PAPA","4","M","BOER4",3,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,132,"AGDE","4","M","BOER4",2,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",4,132,"AGDE","4","F","SOIL",2,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",4,132,"AUFE","4","F","SOIL",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",4,132,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",4,132,"PAPA","4","M","BOER4",4,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,12,"AUFE","4","F","BOER4",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",5,12,"AUFE","4","M","SOIL",1,".","","Aulocara","femoratum"
"9/3/1992","1992L","BOER",5,12,"ERSI","2","N","BOER4",1,".","","Eritettix","simplex"
"9/3/1992","1992L","BOER",5,12,"PAPA","4","F","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,12,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,12,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,36,"AGDE","4","M","BOER4",1,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",5,36,"ERSI","2","N","BOER4",3,".","","Eritettix","simplex"
"9/3/1992","1992L","BOER",5,36,"PAPA","4","F","BOER4",3,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,36,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,36,"PAPA","4","M","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,36,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,60,"MEBO","4","M","GUSA2",1,".","","Melanoplus","bowditchi"
"9/3/1992","1992L","BOER",5,60,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,60,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,60,"PAPA","4","F","SPCO4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,84,"AGDE","4","F","BOER4",1,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",5,84,"AGDE","4","M","SOIL",1,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",5,84,"AMCO","4","F","BOER4",1,".","",NA,NA
"9/3/1992","1992L","BOER",5,84,"PAPA","4","F","BOER4",3,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,84,"PAPA","4","M","BOER4",3,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,108,"AGDE","4","M","BOER4",1,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",5,108,"AGDE","4","M","BOER4",1,".","","Ageneotettix","deorum"
"9/3/1992","1992L","BOER",5,108,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,108,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,108,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,108,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,108,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,108,"PAPA","4","F","SPCO4",1,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,132,"AMCO","4","F","BOER4",1,".","",NA,NA
"9/3/1992","1992L","BOER",5,132,"PAPA","4","F","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,132,"PAPA","4","M","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,132,"PAPA","4","M","BOER4",2,".","","Paropomala","pallida"
"9/3/1992","1992L","BOER",5,132,"TRPI","4","M","SOIL",1,".","","Trimerotropis","pistrinaria"
"9/2/1992","1992L","LATR",1,12,"NONE",".",".",".",0,".","",NA,NA
"9/2/1992","1992L","LATR",1,36,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/2/1992","1992L","LATR",1,60,"TRCA","4","F","SOIL",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",1,84,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/2/1992","1992L","LATR",1,108,"NONE",".",".",".",0,".","",NA,NA
"9/2/1992","1992L","LATR",1,132,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",2,12,"NONE",".",".",".",0,".","",NA,NA
"9/2/1992","1992L","LATR",2,36,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",2,36,"TRKI","4","F","SOIL",1,".","","Trachyrhachis","kiowa"
"9/2/1992","1992L","LATR",2,36,"TRKI","4","M","SOIL",1,".","","Trachyrhachis","kiowa"
"9/2/1992","1992L","LATR",2,60,"BOAR","4","F","LATR2",1,".","","Bootettix","argentatus"
"9/2/1992","1992L","LATR",2,60,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/2/1992","1992L","LATR",2,84,"CIPA","4","F","SOIL",1,".","","Cibolacris","parviceps"
"9/2/1992","1992L","LATR",2,108,"CIPA","4","M","SOIL",1,".","","Cibolacris","parviceps"
"9/2/1992","1992L","LATR",2,108,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"9/2/1992","1992L","LATR",2,132,"NONE",".",".",".",0,".","",NA,NA
"9/2/1992","1992L","LATR",3,12,"TRKI","4","F","SOIL",1,".","","Trachyrhachis","kiowa"
"9/2/1992","1992L","LATR",3,12,"TRKI","4","M","SOIL",1,".","","Trachyrhachis","kiowa"
"9/2/1992","1992L","LATR",3,36,"HERU","4","F","SOIL",1,".","","Heliaula","rufa"
"9/2/1992","1992L","LATR",3,36,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",3,60,"BOAR","4","M","LATR2",1,".","","Bootettix","argentatus"
"9/2/1992","1992L","LATR",3,84,"NONE",".",".",".",0,".","",NA,NA
"9/2/1992","1992L","LATR",3,108,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",3,108,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/2/1992","1992L","LATR",3,132,"BOAR","4","F","LATR2",1,".","","Bootettix","argentatus"
"9/2/1992","1992L","LATR",3,132,"BOAR","4","M","LATR2",1,".","","Bootettix","argentatus"
"9/2/1992","1992L","LATR",3,132,"TRCA","4","M","LATR2",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",4,12,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/2/1992","1992L","LATR",4,36,"BOAR","4","F","LATR2",1,".","","Bootettix","argentatus"
"9/2/1992","1992L","LATR",4,36,"TRCA","4","F","SOIL",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",4,60,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/2/1992","1992L","LATR",4,60,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/2/1992","1992L","LATR",4,84,"ACPI","4","F","SPCR",1,".","","Acantherus","piperatus"
"9/2/1992","1992L","LATR",4,84,"CIPA","4","F","SOIL",1,".","","Cibolacris","parviceps"
"9/2/1992","1992L","LATR",4,84,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",4,108,"BOAR","4","M","LATR2",1,".","","Bootettix","argentatus"
"9/2/1992","1992L","LATR",4,108,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/2/1992","1992L","LATR",4,132,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/2/1992","1992L","LATR",5,12,"AGDE","4","M","MUAR",1,".","","Ageneotettix","deorum"
"9/2/1992","1992L","LATR",5,12,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/2/1992","1992L","LATR",5,12,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/2/1992","1992L","LATR",5,12,"TRCA","4","F","SOIL",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",5,12,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/2/1992","1992L","LATR",5,36,"BOAR","4","M","LATR2",1,".","","Bootettix","argentatus"
"9/2/1992","1992L","LATR",5,60,"TRCA","4","F","SOIL",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",5,60,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/2/1992","1992L","LATR",5,84,"CIPA","4","F","SOIL",1,".","","Cibolacris","parviceps"
"9/2/1992","1992L","LATR",5,108,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",5,132,"ACPI","4","M","BOER4",1,".","","Acantherus","piperatus"
"9/2/1992","1992L","LATR",5,132,"BOAR","4","F","LATR2",1,".","","Bootettix","argentatus"
"9/2/1992","1992L","LATR",5,132,"TRCA","4","M","SOIL",1,".","","Trimerotropis","californicus"
"9/2/1992","1992L","LATR",5,132,"TRKI","4","M","SOIL",1,".","","Trachyrhachis","kiowa"
"9/9/1992","1992L","PJ",1,12,"PSTE","1","N","BOHI2",1,".","","Psoloessa","texana"
"9/9/1992","1992L","PJ",1,12,"TRFR","4","M","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",1,12,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",1,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",1,36,"LEWH","4","M","SOIL",2,".","","Leprus","wheeleri"
"9/9/1992","1992L","PJ",1,36,"PSTE","1","N","SOIL",5,".","","Psoloessa","texana"
"9/9/1992","1992L","PJ",1,60,"NONE",".",".",".",0,".","",NA,NA
"9/9/1992","1992L","PJ",1,84,"NONE",".",".",".",0,".","",NA,NA
"9/9/1992","1992L","PJ",1,108,"SYMO","4","M","BOCU",1,".","","Syrbula","montezuma"
"9/9/1992","1992L","PJ",1,108,"TRFR","4","M","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",1,132,"PSTE","1","N","SOIL",1,".","","Psoloessa","texana"
"9/9/1992","1992L","PJ",1,132,"TRFR","4","M","SOIL",2,".","",NA,NA
"9/9/1992","1992L","PJ",1,132,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",2,12,"NONE",".",".",".",0,".","",NA,NA
"9/9/1992","1992L","PJ",2,36,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",2,36,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",2,60,"PSTE","1","N","SOIL",2,".","","Psoloessa","texana"
"9/9/1992","1992L","PJ",2,84,"NONE",".",".",".",0,".","",NA,NA
"9/9/1992","1992L","PJ",2,108,"TRFR","4","M","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",2,108,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",2,132,"METE","4","M","BOCU",1,".","","Mermeria","texana"
"9/9/1992","1992L","PJ",2,132,"TRFR","4","M","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",2,132,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",3,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",3,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",3,36,"PSTE","1","N","SOIL",5,".","","Psoloessa","texana"
"9/9/1992","1992L","PJ",3,36,"SYMO","4","F","BOHI2",1,".","","Syrbula","montezuma"
"9/9/1992","1992L","PJ",3,36,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",3,36,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",3,60,"AGDE","4","F","SOIL",1,".","","Ageneotettix","deorum"
"9/9/1992","1992L","PJ",3,60,"PSTE","1","N","BOHI2",2,".","","Psoloessa","texana"
"9/9/1992","1992L","PJ",3,60,"PSTE","1","N","SOIL",3,".","","Psoloessa","texana"
"9/9/1992","1992L","PJ",3,60,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",3,60,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",3,84,"TRFR","4","M","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",3,84,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",3,108,"NONE",".",".",".",0,".","",NA,NA
"9/9/1992","1992L","PJ",3,132,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",4,12,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",4,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",4,36,"PSTE","2","N","BOHI2",2,".","","Psoloessa","texana"
"9/9/1992","1992L","PJ",4,36,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",4,60,"OPOB","4","M","BOER4",1,".","","Opeia","obscura"
"9/9/1992","1992L","PJ",4,60,"TRFR","4","F","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",4,60,"TRFR","4","M","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",4,84,"PSTE","1","N","BOER4",1,".","","Psoloessa","texana"
"9/9/1992","1992L","PJ",4,84,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",4,108,"LEWH","4","F","SOIL",1,".","","Leprus","wheeleri"
"9/9/1992","1992L","PJ",4,108,"TRFR","4","F","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",4,108,"TRFR","4","M","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",4,132,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",5,12,"NONE",".",".",".",0,".","",NA,NA
"9/9/1992","1992L","PJ",5,36,"TRFR","4","M","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",5,36,"TRPA","4","M","SOIL",2,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",5,60,"PSTE","1","N","SOIL",3,".","","Psoloessa","texana"
"9/9/1992","1992L","PJ",5,60,"TRFR","4","F","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",5,60,"TRFR","4","M","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",5,60,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/9/1992","1992L","PJ",5,84,"NONE",".",".",".",0,".","",NA,NA
"9/9/1992","1992L","PJ",5,108,"TRFR","4","F","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",5,108,"TRFR","4","M","SOIL",1,".","",NA,NA
"9/9/1992","1992L","PJ",5,132,"TRFR","4","M","SOIL",1,".","",NA,NA
"5/12/1993","1993E","BOER",1,12,"COOC","3","N","BOER4",2,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",1,12,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",1,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",1,36,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",1,36,"ERSI","3","N","BOER4",2,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",1,36,"PAPA","1","N","BOER4",1,".","","Paropomala","pallida"
"5/12/1993","1993E","BOER",1,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",1,60,"COOC","3","N","BOER4",3,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",1,60,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",1,60,"ERSI","3","N","BOER4",3,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",1,60,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",1,84,"COOC","3","N","BOER4",2,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",1,84,"ERSI","4","M","BOER4",2,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",1,84,"PSDE","4","F","BOGR2",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",1,84,"PSDE","4","M","BOGR2",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",1,84,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",1,108,"AGDE","2","N","BOER4",1,".","","Ageneotettix","deorum"
"5/12/1993","1993E","BOER",1,108,"AGDE","2","N","SOIL",2,".","","Ageneotettix","deorum"
"5/12/1993","1993E","BOER",1,108,"COOC","2","N","BOER4",3,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",1,108,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",1,108,"ERSI","2","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",1,108,"PAPA","2","N","BOER4",3,".","","Paropomala","pallida"
"5/12/1993","1993E","BOER",1,108,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",1,132,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",1,132,"COOC","3","N","BOER4",3,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",1,132,"ERSI","4","F","MUAR",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",1,132,"ERSI","2","N","SCBR2",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",1,132,"ERSI","4","M","SPCO4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",1,132,"PAPA","2","N","BOER4",3,".","","Paropomala","pallida"
"5/12/1993","1993E","BOER",1,132,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",1,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",1,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",1,132,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"5/12/1993","1993E","BOER",2,12,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",2,12,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",2,12,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",2,12,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
