"year","season","date","site","plot","quad","treatment","Species","obs","cover","height","count","comment","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
2010,3,"10/5/2010","W",5,2,"T","ZIGR",1,0.1,8,2,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",5,2,"T","ZIGR",2,0.5,7,3,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",5,2,"T","ZIGR",3,0.25,9,1,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",5,2,"T","ZIGR",4,0.05,6,1,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",6,1,"N","BOER4",1,1,8,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,1,"N","BOER4",2,0.25,9,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,1,"N","BOER4",3,0.5,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,1,"N","BOER4",4,2,11,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,1,"N","BOER4",5,1.5,15,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,1,"N","BOER4",6,0.75,14,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,1,"N","BOER4",7,0.5,10,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,1,"N","BOER4",8,1.5,10,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,1,"N","BOER4",9,1,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,1,"N","BOGR2",1,5,21,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",6,1,"N","BOGR2",2,2,16,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",6,1,"N","HODR",1,0.75,6,1,NA,"Plantae","Fabaceae","Hoffmannseggia","drepanocarpa"
2010,3,"10/5/2010","W",6,1,"N","HODR",2,0.1,3,1,"ho","Plantae","Fabaceae","Hoffmannseggia","drepanocarpa"
2010,3,"10/5/2010","W",6,1,"N","MAGR10",1,4,26,1,NA,"Plantae","Asteraceae","Machaeranthera","gracilis"
2010,3,"10/5/2010","W",6,1,"N","PLJA",1,2,33,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",6,1,"N","PLJA",2,1,21,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",6,2,"N","BOER4",1,1,11,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,2,"N","BOER4",2,0.25,7,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,2,"N","BOER4",3,2,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",6,2,"N","BOGR2",1,1,8,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",6,2,"N","BOGR2",2,2,16,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",6,2,"N","BOGR2",3,2,18,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",6,2,"N","BOGR2",4,0.5,8,3,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",6,2,"N","BOGR2",5,4,16,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",6,2,"N","MAGR10",1,0.5,14,1,NA,"Plantae","Asteraceae","Machaeranthera","gracilis"
2010,3,"10/5/2010","W",6,2,"N","MAGR10",2,1.5,16,1,NA,"Plantae","Asteraceae","Machaeranthera","gracilis"
2010,3,"10/5/2010","W",6,2,"N","MAGR10",3,1,9,1,NA,"Plantae","Asteraceae","Machaeranthera","gracilis"
2010,3,"10/5/2010","W",6,2,"N","PSTAT",1,1.5,18,1,NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2010,3,"10/5/2010","W",6,2,"N","SOEL",1,1,25,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",6,2,"N","SOEL",1,2,27,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",6,2,"N","SOEL",2,1.5,23,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",6,2,"N","SOEL",2,2,21,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",6,2,"N","SOEL",3,1,16,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",6,2,"N","SOEL",4,1,24,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",6,2,"N","SOEL",5,1.5,27,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",6,2,"N","SOEL",6,3,26,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",6,2,"N","SOEL",7,0.5,22,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",6,2,"N","SOEL",8,0.25,16,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",6,2,"N","SOEL",9,1,23,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",6,2,"N","SPHA",1,0.75,11,1,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2010,3,"10/5/2010","W",7,1,"P","BOER4",1,1,15,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,1,"P","BOER4",2,0.25,9,11,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,1,"P","BOER4",3,0.1,8,14,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,1,"P","BOER4",4,0.05,8,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,1,"P","BOER4",5,0.75,10,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,1,"P","BOER4",6,0.05,7,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,1,"P","BOER4",7,1,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,1,"P","BOER4",8,0.5,10,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,1,"P","HYFIC",1,1,6,1,NA,"Plantae","Asteraceae","Hymenopappus","filifolius"
2010,3,"10/5/2010","W",7,1,"P","HYFIC",2,1,33,1,NA,"Plantae","Asteraceae","Hymenopappus","filifolius"
2010,3,"10/5/2010","W",7,1,"P","MAPIP",1,1,18,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2010,3,"10/5/2010","W",7,1,"P","SOEL",1,0.5,14,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",7,1,"P","SOEL",2,0.25,11,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",7,1,"P","SPCR",1,1.5,18,1,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2010,3,"10/5/2010","W",7,1,"P","SPCR",2,0.25,8,1,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2010,3,"10/5/2010","W",7,2,"P","BOER4",1,0.5,14,1,"ho","Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,2,"P","BOER4",2,0.05,6,5,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,2,"P","BOER4",3,1,14,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,2,"P","BOER4",4,0.5,10,6,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,2,"P","BOER4",5,1.5,16,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,2,"P","BOER4",6,1.5,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,2,"P","BOER4",7,0.75,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,2,"P","BOER4",8,0.25,8,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",7,2,"P","DANAN",1,0.5,10,1,NA,"Plantae","Fabaceae","Dalea","nana"
2010,3,"10/5/2010","W",7,2,"P","HYFIC",1,0.25,7,1,NA,"Plantae","Asteraceae","Hymenopappus","filifolius"
2010,3,"10/5/2010","W",7,2,"P","PLJA",1,0.5,24,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",7,2,"P","PLJA",2,0.25,13,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",7,2,"P","PSTAT",1,10,30,1,NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2010,3,"10/5/2010","W",7,2,"P","PSTAT",2,2.5,21,1,"ho","Plantae","Asteraceae","Psilostrophe","tagetina"
2010,3,"10/5/2010","W",7,2,"P","SPCR",1,0.1,10,1,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2010,3,"10/5/2010","W",8,1,"C","BOER4",1,2.5,17,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,1,"C","BOER4",2,0.1,6,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,1,"C","BOER4",3,0.5,8,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,1,"C","BOER4",4,1,12,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,1,"C","BOER4",5,0.1,9,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,1,"C","BOER4",6,1,10,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,1,"C","BOER4",7,0.25,10,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,1,"C","BOER4",8,0.5,10,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,1,"C","BOER4",9,0.75,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,1,"C","BOER4",10,2.5,14,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,1,"C","BOER4",11,4,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,1,"C","CHER2",1,0.25,7,2,NA,"Plantae","Asteraceae","Chaetopappa","ericoides"
2010,3,"10/5/2010","W",8,1,"C","CHER2",2,0.5,7,1,NA,"Plantae","Asteraceae","Chaetopappa","ericoides"
2010,3,"10/5/2010","W",8,1,"C","CHER2",3,0.1,10,1,NA,"Plantae","Asteraceae","Chaetopappa","ericoides"
2010,3,"10/5/2010","W",8,1,"C","SOEL",1,0.25,11,2,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",8,1,"C","SPHA",1,4,20,1,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2010,3,"10/5/2010","W",8,2,"C","BOER4",1,1.5,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,2,"C","BOER4",2,0.5,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,2,"C","BOER4",3,0.25,12,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,2,"C","BOER4",4,0.1,10,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,2,"C","BOER4",5,0.75,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,2,"C","BOER4",6,0.05,7,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,2,"C","BOER4",7,0.1,7,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,2,"C","BOER4",8,0.75,9,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,2,"C","BOER4",9,0.5,10,5,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,2,"C","BOER4",10,0.25,10,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,2,"C","BOER4",11,1.5,11,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",8,2,"C","CHER2",1,0.75,7,3,NA,"Plantae","Asteraceae","Chaetopappa","ericoides"
2010,3,"10/5/2010","W",8,2,"C","CHER2",2,0.05,8,3,NA,"Plantae","Asteraceae","Chaetopappa","ericoides"
2010,3,"10/5/2010","W",8,2,"C","CHER2",3,0.1,7,4,NA,"Plantae","Asteraceae","Chaetopappa","ericoides"
2010,3,"10/5/2010","W",8,2,"C","CHER2",4,0.25,9,1,NA,"Plantae","Asteraceae","Chaetopappa","ericoides"
2010,3,"10/5/2010","W",8,2,"C","HODR",1,0.5,6,1,NA,"Plantae","Fabaceae","Hoffmannseggia","drepanocarpa"
2010,3,"10/5/2010","W",8,2,"C","MAPIP",1,0.75,17,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2010,3,"10/5/2010","W",8,2,"C","PLJA",1,0.05,7,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",8,2,"C","PLJA",2,2,23,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",8,2,"C","PLJA",3,1,18,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",8,2,"C","PLJA",4,0.5,8,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",9,1,"TP","BOER4",1,0.5,19,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,1,"TP","BOER4",2,0.5,14,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,1,"TP","BOER4",3,0.75,15,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,1,"TP","BOER4",4,0.1,7,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,1,"TP","BOER4",5,0.05,2,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,1,"TP","BOER4",6,0.25,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,1,"TP","CHSE7",1,0.1,1,1,NA,"Plantae","Euphorbiaceae","Chamaesyce","serrula"
2010,3,"10/5/2010","W",9,1,"TP","GAPI",1,1,12,1,NA,"Plantae","Asteraceae","Gaillardia","pinnatifida"
2010,3,"10/5/2010","W",9,1,"TP","GAPI",2,0.5,14,1,NA,"Plantae","Asteraceae","Gaillardia","pinnatifida"
2010,3,"10/5/2010","W",9,1,"TP","GAPI",3,0.25,12,1,NA,"Plantae","Asteraceae","Gaillardia","pinnatifida"
2010,3,"10/5/2010","W",9,1,"TP","GAPI",4,0.5,10,1,NA,"Plantae","Asteraceae","Gaillardia","pinnatifida"
2010,3,"10/5/2010","W",9,1,"TP","GAPI",5,0.75,10,1,NA,"Plantae","Asteraceae","Gaillardia","pinnatifida"
2010,3,"10/5/2010","W",9,1,"TP","HYFIC",1,5,29,1,NA,"Plantae","Asteraceae","Hymenopappus","filifolius"
2010,3,"10/5/2010","W",9,1,"TP","PSTAT",1,2,25,1,NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2010,3,"10/5/2010","W",9,1,"TP","SOEL",1,3,25,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",9,1,"TP","SOEL",2,2,24,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",9,1,"TP","SOEL",3,1.5,24,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",9,1,"TP","SOEL",4,3,20,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",9,2,"TP","BOER4",1,0.5,10,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,2,"TP","BOER4",2,1,16,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,2,"TP","BOER4",3,1,11,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,2,"TP","BOER4",4,2,16,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,2,"TP","BOER4",5,0.25,11,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,2,"TP","BOER4",6,1.5,17,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",9,2,"TP","BOGR2",1,0.5,10,2,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",9,2,"TP","BOGR2",2,0.25,10,3,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",9,2,"TP","BOGR2",3,0.25,13,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",9,2,"TP","BOGR2",4,0.25,6,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",9,2,"TP","BOGR2",5,0.05,7,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",9,2,"TP","EUEX4",1,0.1,5,1,NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2010,3,"10/5/2010","W",9,2,"TP","MAPIP",1,2,21,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2010,3,"10/5/2010","W",9,2,"TP","MAPIP",2,0.5,12,2,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2010,3,"10/5/2010","W",9,2,"TP","MAPIP",3,0.25,7,1,"ho","Plantae","Asteraceae","Machaeranthera","pinnatifida"
2010,3,"10/5/2010","W",9,2,"TP","PSTAT",1,5.5,23,1,NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2010,3,"10/5/2010","W",9,2,"TP","PSTAT",2,1,10,1,NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2010,3,"10/5/2010","W",9,2,"TP","PSTAT",3,4,19,1,NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2010,3,"10/5/2010","W",9,2,"TP","PSTAT",4,0.75,14,1,NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2010,3,"10/5/2010","W",9,2,"TP","SOEL",1,2,24,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",9,2,"TP","SOEL",2,3.5,31,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",9,2,"TP","SOEL",3,1.5,27,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",9,2,"TP","SOEL",4,1.5,23,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",9,2,"TP","SOEL",5,0.1,5,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",10,1,"TN","BOER4",1,0.75,9,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",10,1,"TN","BOER4",2,2,11,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",10,1,"TN","BOER4",3,0.25,14,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",10,1,"TN","BOER4",4,7,22,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",10,1,"TN","BOER4",5,1.5,18,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",10,1,"TN","BOGR2",1,1.5,12,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",10,1,"TN","PLJA",1,2,25,1,"ho","Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,1,"TN","PLJA",2,2.5,26,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,1,"TN","PLJA",3,1.5,17,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,1,"TN","PLJA",4,1,18,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,1,"TN","PLJA",5,0.25,22,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,1,"TN","PLJA",6,4,26,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,1,"TN","PLJA",7,0.75,19,2,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,1,"TN","PLJA",8,1,21,2,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,1,"TN","SATR12",1,0.75,15,1,NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2010,3,"10/5/2010","W",10,1,"TN","SPCR",1,3,29,1,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2010,3,"10/5/2010","W",10,1,"TN","SPCR",2,5.5,19,1,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2010,3,"10/5/2010","W",10,1,"TN","SPCR",3,7,29,1,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2010,3,"10/5/2010","W",10,1,"TN","SPPO6",1,1.5,48,1,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2010,3,"10/5/2010","W",10,1,"TN","ZIGR",1,0.5,8,3,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",10,1,"TN","ZIGR",2,1,9,2,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",10,1,"TN","ZIGR",3,0.25,7,1,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",10,1,"TN","ZIGR",4,2,12,1,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",10,1,"TN","ZIGR",5,0.25,15,1,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",10,1,"TN","ZIGR",6,4,12,1,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",10,2,"TN","ARPU9",1,1,12,1,NA,"Plantae","Poaceae","Aristida","purpurea"
2010,3,"10/5/2010","W",10,2,"TN","BOER4",1,2,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",10,2,"TN","BOGR2",1,0.5,9,6,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",10,2,"TN","BOGR2",2,0.25,7,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",10,2,"TN","BOGR2",3,0.5,13,2,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",10,2,"TN","BOGR2",4,1.5,14,2,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",10,2,"TN","BOGR2",5,1,9,2,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",10,2,"TN","BOGR2",6,3,13,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",10,2,"TN","BOGR2",7,1.5,9,3,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",10,2,"TN","BOGR2",8,2,12,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2010,3,"10/5/2010","W",10,2,"TN","PLJA",1,2,21,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,2,"TN","PLJA",2,2,19,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,2,"TN","PLJA",3,4,28,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,2,"TN","PLJA",4,1.5,23,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,2,"TN","PLJA",5,4,21,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,2,"TN","PLJA",6,0.5,17,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2010,3,"10/5/2010","W",10,2,"TN","SATR12",1,3.5,27,1,NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2010,3,"10/5/2010","W",10,2,"TN","SOEL",1,0.75,16,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2010,3,"10/5/2010","W",10,2,"TN","SPCR",1,0.5,9,1,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2010,3,"10/5/2010","W",10,2,"TN","SPCR",1,0.75,14,1,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2010,3,"10/5/2010","W",10,2,"TN","ZIGR",1,1.5,12,1,"ho","Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",10,2,"TN","ZIGR",2,0.25,7,1,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2010,3,"10/5/2010","W",11,1,"P","BOER4",1,0.75,13,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",11,1,"P","BOER4",2,1.5,8,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",11,1,"P","BOER4",3,0.25,7,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",11,1,"P","BOER4",4,0.5,11,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",11,1,"P","BOER4",5,2.5,10,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",11,1,"P","BOER4",6,0.75,6,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",11,1,"P","BOER4",7,0.1,5,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",11,1,"P","BOER4",8,0.25,9,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2010,3,"10/5/2010","W",11,1,"P","BOGR2",1,0.75,7,1,"ho","Plantae","Poaceae","Bouteloua","gracilis"
