"Date","Location","Lure","North","West","Notes","species_code","count","Taxa_genus","Taxa_species","Taxa_family"
"2012-07-02","5","Alpha Pinene and Ethanol","64.801769","-147.80209","2 Thanasium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-07-02","5","Spruce Beetle","64.801769","-147.80209","14 Thanasium, 1 Neospondylis","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","1","Ethanol","64.72714","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","1","Alpha Pinene and Ethanol","64.72714","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","1","Ips","64.72714","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","1","Woodborer","64.72714","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","1","Spruce Beetle","64.72714","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","2","Ethanol","64.72714","-148.31544","Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","2","Woodborer","64.72714","-148.31544","Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","2","Alpha Pinene and Ethanol","64.72714","-148.31544","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","2","Spruce Beetle","64.72714","-148.31544","Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","2","Ips","64.72714","-148.31544","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","3","Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Alniphagus.spp","N/A","Alniphagus","spp","NA"
"2012-08-09","3","Alpha Pinene and Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Alniphagus.spp","N/A","Alniphagus","spp","NA"
"2012-08-09","3","Ips","64.72714","-148.31812","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","3","Woodborer","64.72714","-148.31812","Not counted samples damaged prior to collection","Alniphagus.spp","N/A","Alniphagus","spp","NA"
"2012-08-09","3","Spruce Beetle","64.72714","-148.31812","Not counted samples damaged prior to collection","Alniphagus.spp","N/A","Alniphagus","spp","NA"
"2012-08-09","4","Spruce Beetle","64.72714","-148.2997","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","4","Ips","64.72714","-148.2997","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","4","Ethanol","64.72714","-148.2997","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","4","Woodborer","64.72714","-148.2997","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","4","Alpha Pinene and Ethanol","64.72714","-148.2997","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","5","Ips","64.801769","-147.80209","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","5","Ethanol","64.801769","-147.80209","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","5","Spruce Beetle","64.801769","-147.80209","Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","5","Woodborer","64.801769","-147.80209","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2012-08-09","5","Alpha Pinene and Ethanol","64.801769","-147.80209","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","1","Ethanol","64.69594","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","1","Woodborer","64.69594","-148.28554","5 Neoclytus","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","1","Alpha Pinene and Ethanol","64.69594","-148.28554","2 Tetropium, 1 Gonotropis dorsalis","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","1","Ips","64.69594","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","1","Spruce Beetle","64.69594","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","1","Ethanol","64.69594","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","1","Alpha Pinene and Ethanol","64.69594","-148.28554","1 Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","1","Woodborer","64.69594","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","1","Ips","64.69594","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","1","Spruce Beetle","64.69594","-148.28554","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","2","Spruce Beetle","64.70825","-148.31544","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","2","ips","64.70825","-148.31544","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","2","Ethanol","64.70825","-148.31544","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","2","Woodborer","64.70825","-148.31544","7 Tetropium, 1 Phymatodes","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","2","Alpha Pinene and Ethanol","64.70825","-148.31544","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","2","Ethanol","64.70825","-148.31544","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","2","Alpha Pinene and Ethanol","64.70825","-148.31544","1 Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","2","Ips","64.70825","-148.31544","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","2","Woodborer","64.70825","-148.31544","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","2","Spruce Beetle","64.70825","-148.31544","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","3","Alpha Pinene and Ethanol","64.72714","-148.31812","2 Phymatodes spp.","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","3","Ethanol","64.72714","-148.31812","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","3","Ips","64.72714","-148.31812","1 Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","3","Woodborer","64.72714","-148.31812","40 Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","3","Spruce Beetle","64.72714","-148.31812","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","3","Alpha Pinene and Ethanol","64.72714","-148.31812","1 Pityogenes, 4 Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","3","Ethanol","64.72714","-148.31812","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","3","Ips","64.72714","-148.31812","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","3","Woodborer","64.72714","-148.31812","3 Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","3","Spruce Beetle","64.72714","-148.31812","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","4","Alpha Pinene and Ethanol","64.75367","-148.2997","12 Tetropium, 1 Gonotropis dorsalis","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","4","Ips","64.75367","-148.2997","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","4","Woodborer","64.75367","-148.2997","3 Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","4","Spruce Beetle","64.75367","-148.2997","1 Neocyltus, 2 Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","4","Ethanol","64.75367","-148.2997","7 Gonotropis dorsalis","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","4","Alpha Pinene and Ethanol","64.75367","-148.2997","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","4","Spruce Beetle","64.75367","-148.2997","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","4","Ips","64.75367","-148.2997","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","4","Ethanol","64.75367","-148.2997","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","4","Woodborer","64.75367","-148.2997","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","5","Ips","64.76624","-148.29547","1Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","5","Woodborer","64.76624","-148.29547","16 Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","5","Spruce Beetle","64.76624","-148.29547","2 Tetropium ","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","5","Ethanol","64.76624","-148.29547","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-06-25","5","Alpha Pinene and Ethanol","64.76624","-148.29547","30 Tetropium, 10 Phymatodes","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","5","Woodborer","64.76624","-148.29547","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","5","Ips","64.76624","-148.29547","1Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","5","Ethanol","64.76624","-148.29547","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","5","Alpha Pinene and Ethanol","64.76624","-148.29547","4 Tetropium","Alniphagus.spp","0","Alniphagus","spp","NA"
"2013-08-13","5","Spruce Beetle","64.76624","-148.29547","","Alniphagus.spp","0","Alniphagus","spp","NA"
"2010-09-09","1","","64.69594","-148.28554","","Sirex.spp","1","Sirex","spp","NA"
"2010-09-09","2","","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2010-09-09","3","","64.72714","-148.31812","","Sirex.spp","1","Sirex","spp","NA"
"2010-09-09","4","","64.75367","-148.2997","","Sirex.spp","1","Sirex","spp","NA"
"2010-09-09","5","","64.76624","-148.29547","","Sirex.spp","3","Sirex","spp","NA"
"2011-08-16","1","Woodborer","64.69594","-148.28554","","Sirex.spp","1","Sirex","spp","NA"
"2011-08-16","1","Ethanol","64.69594","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","1","Spruce Beetle","64.69594","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","1","Ips","64.69594","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","1","Alpha Pinene and Ethanol","64.69594","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","2","Spruce Beetle","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","2","Ips","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","2","Ethanol","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","2","Alpha Pinene and Ethanol","64.70825","-148.31544","","Sirex.spp","1","Sirex","spp","NA"
"2011-08-16","2","Woodborer","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","3","Ips","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","3","Woodborer","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","3","Spruce Beetle","64.72714","-148.31812","","Sirex.spp","1","Sirex","spp","NA"
"2011-08-16","3","Ethanol","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","3","Alpha Pinene and Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Sirex.spp","N/A","Sirex","spp","NA"
"2011-08-16","4","Ips","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","4","Woodborer","64.72714","-148.2997","","Sirex.spp","1","Sirex","spp","NA"
"2011-08-16","4","Alpha Pinene and Ethanol","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","4","Spruce Beetle","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","4","Ethanol","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","5","Alpha Pinene and Ethanol","64.72714","-148.29547","","Sirex.spp","1","Sirex","spp","NA"
"2011-08-16","5","Woodborer","64.72714","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","5","Ips","64.72714","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","5","Ethanol","64.72714","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2011-08-16","5","Spruce Beetle","64.72714","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","1","Woodborer","64.72714","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","1","Spruce Beetle","64.72714","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","1","Ethanol","64.72714","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","1","Ips","64.72714","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","1","Alpha Pinene and Ethanol","64.72714","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","2","Ips","64.72714","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","2","Spruce Beetle","64.72714","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","2","Ethanol","64.72714","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","2","Alpha Pinene and Ethanol","64.72714","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","2","Woodborer","64.72714","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","5","Alpha Pinene and Ethanol","64.72714","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","5","Ethanol","64.72714","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","5","Woodborer","64.72714","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","5","Spruce Beetle","64.72714","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","4","Alpha Pinene and Ethanol","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","5","Ips","64.72714","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","4","Woodborer","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","4","Spruce Beetle","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","4","Ethanol","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","3","Ips","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","3","Spruce Beetle","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","3","Woodborer","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","4","Ips","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2011-06-21","3","Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Sirex.spp","N/A","Sirex","spp","NA"
"2011-06-21","3","Alpha Pinene and Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Sirex.spp","N/A","Sirex","spp","NA"
"2012-07-02","1","Woodborer","64.72714","-148.28554","1 Pissoides","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","1","Ips","64.72714","-148.28554","1 Thanasium","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","1","Spruce Beetle","64.72714","-148.28554","1 Thanasium","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","1","Alpha Pinene and Ethanol","64.72714","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","1","Ethanol","64.72714","-148.28554","1 Dicerca","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","2","Spruce Beetle","64.72714","-148.31544","2 Thanasium","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","2","Alpha Pinene and Ethanol","64.72714","-148.31544","1 Pissoides","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","2","Ips","64.72714","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","2","Ethanol","64.72714","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","2","Woodborer","64.72714","-148.31544","9 Thanasium","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","3","Ethanol","64.72714","-148.31812","1 Judolia","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","3","Ips","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","4","Spruce Beetle","64.75367","-148.2997","22 Thanasium","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","4","Alpha Pinene and Ethanol","64.75367","-148.2997","19 Pissoides, 1 Thanasium","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","4","Ethanol","64.75367","-148.2997","1 Thanasium","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","4","Ips","64.75367","-148.2997","1 Thanasium","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","4","Woodborer","64.75367","-148.2997","2 Pissoides","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","5","Ethanol","64.801769","-147.80209","","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","5","Ips","64.801769","-147.80209","2 Thanasium, 1 Dicerca, ","Sirex.spp","","Sirex","spp","NA"
"2012-07-02","5","Woodborer","64.801769","-147.80209","12 Thanasium, 2 Pissoides","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","5","Alpha Pinene and Ethanol","64.801769","-147.80209","2 Thanasium","Sirex.spp","0","Sirex","spp","NA"
"2012-07-02","5","Spruce Beetle","64.801769","-147.80209","14 Thanasium, 1 Neospondylis","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","1","Ethanol","64.72714","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","1","Alpha Pinene and Ethanol","64.72714","-148.28554","","Sirex.spp","3","Sirex","spp","NA"
"2012-08-09","1","Ips","64.72714","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","1","Woodborer","64.72714","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","1","Spruce Beetle","64.72714","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","2","Ethanol","64.72714","-148.31544","Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","2","Woodborer","64.72714","-148.31544","Tetropium","Sirex.spp","1","Sirex","spp","NA"
"2012-08-09","2","Alpha Pinene and Ethanol","64.72714","-148.31544","","Sirex.spp","1","Sirex","spp","NA"
"2012-08-09","2","Spruce Beetle","64.72714","-148.31544","Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","2","Ips","64.72714","-148.31544","","Sirex.spp","1","Sirex","spp","NA"
"2012-08-09","3","Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Sirex.spp","N/A","Sirex","spp","NA"
"2012-08-09","3","Alpha Pinene and Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Sirex.spp","N/A","Sirex","spp","NA"
"2012-08-09","3","Ips","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","3","Woodborer","64.72714","-148.31812","Not counted samples damaged prior to collection","Sirex.spp","N/A","Sirex","spp","NA"
"2012-08-09","3","Spruce Beetle","64.72714","-148.31812","Not counted samples damaged prior to collection","Sirex.spp","N/A","Sirex","spp","NA"
"2012-08-09","4","Spruce Beetle","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","4","Ips","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","4","Ethanol","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","4","Woodborer","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","4","Alpha Pinene and Ethanol","64.72714","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","5","Ips","64.801769","-147.80209","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","5","Ethanol","64.801769","-147.80209","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","5","Spruce Beetle","64.801769","-147.80209","Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","5","Woodborer","64.801769","-147.80209","","Sirex.spp","0","Sirex","spp","NA"
"2012-08-09","5","Alpha Pinene and Ethanol","64.801769","-147.80209","","Sirex.spp","1","Sirex","spp","NA"
"2013-06-25","1","Ethanol","64.69594","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","1","Woodborer","64.69594","-148.28554","5 Neoclytus","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","1","Alpha Pinene and Ethanol","64.69594","-148.28554","2 Tetropium, 1 Gonotropis dorsalis","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","1","Ips","64.69594","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","1","Spruce Beetle","64.69594","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","1","Ethanol","64.69594","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","1","Alpha Pinene and Ethanol","64.69594","-148.28554","1 Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","1","Woodborer","64.69594","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","1","Ips","64.69594","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","1","Spruce Beetle","64.69594","-148.28554","","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","2","Spruce Beetle","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","2","ips","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","2","Ethanol","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","2","Woodborer","64.70825","-148.31544","7 Tetropium, 1 Phymatodes","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","2","Alpha Pinene and Ethanol","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","2","Ethanol","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","2","Alpha Pinene and Ethanol","64.70825","-148.31544","1 Tetropium","Sirex.spp","5","Sirex","spp","NA"
"2013-08-13","2","Ips","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","2","Woodborer","64.70825","-148.31544","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","2","Spruce Beetle","64.70825","-148.31544","","Sirex.spp","1","Sirex","spp","NA"
"2013-06-25","3","Alpha Pinene and Ethanol","64.72714","-148.31812","2 Phymatodes spp.","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","3","Ethanol","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","3","Ips","64.72714","-148.31812","1 Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","3","Woodborer","64.72714","-148.31812","40 Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","3","Spruce Beetle","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","3","Alpha Pinene and Ethanol","64.72714","-148.31812","1 Pityogenes, 4 Tetropium","Sirex.spp","2","Sirex","spp","NA"
"2013-08-13","3","Ethanol","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","3","Ips","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","3","Woodborer","64.72714","-148.31812","3 Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","3","Spruce Beetle","64.72714","-148.31812","","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","4","Alpha Pinene and Ethanol","64.75367","-148.2997","12 Tetropium, 1 Gonotropis dorsalis","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","4","Ips","64.75367","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","4","Woodborer","64.75367","-148.2997","3 Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","4","Spruce Beetle","64.75367","-148.2997","1 Neocyltus, 2 Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","4","Ethanol","64.75367","-148.2997","7 Gonotropis dorsalis","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","4","Alpha Pinene and Ethanol","64.75367","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","4","Spruce Beetle","64.75367","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","4","Ips","64.75367","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","4","Ethanol","64.75367","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","4","Woodborer","64.75367","-148.2997","","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","5","Ips","64.76624","-148.29547","1Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","5","Woodborer","64.76624","-148.29547","16 Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","5","Spruce Beetle","64.76624","-148.29547","2 Tetropium ","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","5","Ethanol","64.76624","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2013-06-25","5","Alpha Pinene and Ethanol","64.76624","-148.29547","30 Tetropium, 10 Phymatodes","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","5","Woodborer","64.76624","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","5","Ips","64.76624","-148.29547","1Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","5","Ethanol","64.76624","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","5","Alpha Pinene and Ethanol","64.76624","-148.29547","4 Tetropium","Sirex.spp","0","Sirex","spp","NA"
"2013-08-13","5","Spruce Beetle","64.76624","-148.29547","","Sirex.spp","0","Sirex","spp","NA"
"2010-09-09","1","","64.69594","-148.28554","","Uroceris.spp","N/A","Uroceris","spp","NA"
"2010-09-09","2","","64.70825","-148.31544","","Uroceris.spp","N/A","Uroceris","spp","NA"
"2010-09-09","3","","64.72714","-148.31812","","Uroceris.spp","N/A","Uroceris","spp","NA"
"2010-09-09","4","","64.75367","-148.2997","","Uroceris.spp","N/A","Uroceris","spp","NA"
"2010-09-09","5","","64.76624","-148.29547","","Uroceris.spp","N/A","Uroceris","spp","NA"
"2011-08-16","1","Woodborer","64.69594","-148.28554","","Uroceris.spp","0","Uroceris","spp","NA"
"2011-08-16","1","Ethanol","64.69594","-148.28554","","Uroceris.spp","0","Uroceris","spp","NA"
"2011-08-16","1","Spruce Beetle","64.69594","-148.28554","","Uroceris.spp","0","Uroceris","spp","NA"
"2011-08-16","1","Ips","64.69594","-148.28554","","Uroceris.spp","0","Uroceris","spp","NA"
"2011-08-16","1","Alpha Pinene and Ethanol","64.69594","-148.28554","","Uroceris.spp","0","Uroceris","spp","NA"
"2011-08-16","2","Spruce Beetle","64.70825","-148.31544","","Uroceris.spp","0","Uroceris","spp","NA"
"2011-08-16","2","Ips","64.70825","-148.31544","","Uroceris.spp","0","Uroceris","spp","NA"
"2011-08-16","2","Ethanol","64.70825","-148.31544","","Uroceris.spp","0","Uroceris","spp","NA"
"2011-08-16","2","Alpha Pinene and Ethanol","64.70825","-148.31544","","Uroceris.spp","0","Uroceris","spp","NA"
"2011-08-16","2","Woodborer","64.70825","-148.31544","","Uroceris.spp","0","Uroceris","spp","NA"
"2011-08-16","3","Ips","64.72714","-148.31812","","Uroceris.spp","0","Uroceris","spp","NA"
"2011-08-16","3","Woodborer","64.72714","-148.31812","","Uroceris.spp","0","Uroceris","spp","NA"
