"","Cruise","date","Station","Depth.meters","TAXON_GENUS","count","TAXON_PHYLUM","TAXON_CLASS"
"1870",80625,"25-Jun-2008",5,5,"Asteromphalus",200,"NA","Bacillariophyceae"
"1871",80716,"16-Jul-2008",1,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1872",80716,"16-Jul-2008",2,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1873",80716,"16-Jul-2008",3,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1874",80716,"16-Jul-2008",4,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1875",80716,"16-Jul-2008",5,5,"Asteromphalus",80,"NA","Bacillariophyceae"
"1876",80827,"27-Aug-2008",1,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1877",80827,"27-Aug-2008",2,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1878",80827,"27-Aug-2008",3,5,"Asteromphalus",40,"NA","Bacillariophyceae"
"1879",80827,"27-Aug-2008",4,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1880",80827,"27-Aug-2008",5,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1881",80924,"24-Sep-2008",1,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1882",80924,"24-Sep-2008",2,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1883",80924,"24-Sep-2008",3,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1884",80924,"24-Sep-2008",4,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1885",80924,"24-Sep-2008",5,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1886",81023,"23-Oct-2008",1,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1887",81023,"23-Oct-2008",2,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1888",81023,"23-Oct-2008",3,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1889",81023,"23-Oct-2008",4,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1890",81023,"23-Oct-2008",5,5,"Asteromphalus",100,"NA","Bacillariophyceae"
"1891",81119,"19-Nov-2008",1,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1892",81119,"19-Nov-2008",2,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1893",81119,"19-Nov-2008",3,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1894",81119,"19-Nov-2008",4,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1895",81119,"19-Nov-2008",5,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1896",81210,"10-Dec-2008",1,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1897",81210,"10-Dec-2008",2,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1898",81210,"10-Dec-2008",3,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1899",81210,"10-Dec-2008",4,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1900",81210,"10-Dec-2008",5,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1901",90123,"23-Jan-2009",1,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1902",90123,"23-Jan-2009",2,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1903",90123,"23-Jan-2009",3,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1904",90123,"23-Jan-2009",4,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1905",90123,"23-Jan-2009",5,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1906",90226,"26-Feb-2009",1,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1907",90226,"26-Feb-2009",2,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1908",90226,"26-Feb-2009",3,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1909",90226,"26-Feb-2009",4,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1910",90226,"26-Feb-2009",5,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1911",90330,"30-Mar-2009",1,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1912",90330,"30-Mar-2009",2,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1913",90330,"30-Mar-2009",3,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1914",90330,"30-Mar-2009",4,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1915",90330,"30-Mar-2009",5,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1916",90420,"20-Apr-2009",1,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1917",90420,"20-Apr-2009",2,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1918",90420,"20-Apr-2009",3,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1919",90420,"20-Apr-2009",4,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1920",90420,"20-Apr-2009",5,5,"Asteromphalus",0,"NA","Bacillariophyceae"
"1921",80116,"16-Jan-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1922",80116,"16-Jan-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1923",80116,"16-Jan-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1924",80116,"16-Jan-2008",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1925",80116,"16-Jan-2008",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1926",80221,"21-Feb-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1927",80221,"21-Feb-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1928",80221,"21-Feb-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1929",80221,"21-Feb-2008",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1930",80221,"21-Feb-2008",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1931",80325,"25-Mar-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1932",80325,"25-Mar-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1933",80325,"25-Mar-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1934",80325,"25-Mar-2008",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1935",80325,"25-Mar-2008",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1936",80430,"30-Apr-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1937",80430,"30-Apr-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1938",80430,"30-Apr-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1939",80430,"30-Apr-2008",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1940",80430,"30-Apr-2008",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1941",80514,"14-May-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1942",80514,"14-May-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1943",80514,"14-May-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1944",80514,"14-May-2008",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1945",80514,"14-May-2008",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1946",80625,"25-Jun-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1947",80625,"25-Jun-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1948",80625,"25-Jun-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1949",80625,"25-Jun-2008",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1950",80625,"25-Jun-2008",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1951",80716,"16-Jul-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1952",80716,"16-Jul-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1953",80716,"16-Jul-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1954",80716,"16-Jul-2008",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1955",80716,"16-Jul-2008",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1956",80827,"27-Aug-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1957",80827,"27-Aug-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1958",80827,"27-Aug-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1959",80827,"27-Aug-2008",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1960",80827,"27-Aug-2008",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1961",80924,"24-Sep-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1962",80924,"24-Sep-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1963",80924,"24-Sep-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1964",80924,"24-Sep-2008",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1965",80924,"24-Sep-2008",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1966",81023,"23-Oct-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1967",81023,"23-Oct-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1968",81023,"23-Oct-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1969",81023,"23-Oct-2008",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1970",81023,"23-Oct-2008",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1971",81119,"19-Nov-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1972",81119,"19-Nov-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1973",81119,"19-Nov-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1974",81119,"19-Nov-2008",4,5,"Licomorpha",180,"NA","Bacillariophyceae"
"1975",81119,"19-Nov-2008",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1976",81210,"10-Dec-2008",1,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1977",81210,"10-Dec-2008",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1978",81210,"10-Dec-2008",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1979",81210,"10-Dec-2008",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1980",81210,"10-Dec-2008",5,5,"Licomorpha",60,"NA","Bacillariophyceae"
"1981",90123,"23-Jan-2009",1,5,"Licomorpha",60,"NA","Bacillariophyceae"
"1982",90123,"23-Jan-2009",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1983",90123,"23-Jan-2009",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1984",90123,"23-Jan-2009",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1985",90123,"23-Jan-2009",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1986",90226,"26-Feb-2009",1,5,"Licomorpha",80,"NA","Bacillariophyceae"
"1987",90226,"26-Feb-2009",2,5,"Licomorpha",80,"NA","Bacillariophyceae"
"1988",90226,"26-Feb-2009",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1989",90226,"26-Feb-2009",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1990",90226,"26-Feb-2009",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1991",90330,"30-Mar-2009",1,5,"Licomorpha",40,"NA","Bacillariophyceae"
"1992",90330,"30-Mar-2009",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1993",90330,"30-Mar-2009",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1994",90330,"30-Mar-2009",4,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1995",90330,"30-Mar-2009",5,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1996",90420,"20-Apr-2009",1,5,"Licomorpha",60,"NA","Bacillariophyceae"
"1997",90420,"20-Apr-2009",2,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1998",90420,"20-Apr-2009",3,5,"Licomorpha",0,"NA","Bacillariophyceae"
"1999",90420,"20-Apr-2009",4,5,"Licomorpha",100,"NA","Bacillariophyceae"
"2000",90420,"20-Apr-2009",5,5,"Licomorpha",80,"NA","Bacillariophyceae"
"2001",80116,"16-Jan-2008",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2002",80116,"16-Jan-2008",2,5,"Odontella",20,"NA","Bacillariophyceae"
"2003",80116,"16-Jan-2008",3,5,"Odontella",40,"NA","Bacillariophyceae"
"2004",80116,"16-Jan-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2005",80116,"16-Jan-2008",5,5,"Odontella",80,"NA","Bacillariophyceae"
"2006",80221,"21-Feb-2008",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2007",80221,"21-Feb-2008",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2008",80221,"21-Feb-2008",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2009",80221,"21-Feb-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2010",80221,"21-Feb-2008",5,5,"Odontella",20,"NA","Bacillariophyceae"
"2011",80325,"25-Mar-2008",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2012",80325,"25-Mar-2008",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2013",80325,"25-Mar-2008",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2014",80325,"25-Mar-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2015",80325,"25-Mar-2008",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2016",80430,"30-Apr-2008",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2017",80430,"30-Apr-2008",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2018",80430,"30-Apr-2008",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2019",80430,"30-Apr-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2020",80430,"30-Apr-2008",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2021",80514,"14-May-2008",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2022",80514,"14-May-2008",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2023",80514,"14-May-2008",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2024",80514,"14-May-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2025",80514,"14-May-2008",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2026",80625,"25-Jun-2008",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2027",80625,"25-Jun-2008",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2028",80625,"25-Jun-2008",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2029",80625,"25-Jun-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2030",80625,"25-Jun-2008",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2031",80716,"16-Jul-2008",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2032",80716,"16-Jul-2008",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2033",80716,"16-Jul-2008",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2034",80716,"16-Jul-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2035",80716,"16-Jul-2008",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2036",80827,"27-Aug-2008",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2037",80827,"27-Aug-2008",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2038",80827,"27-Aug-2008",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2039",80827,"27-Aug-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2040",80827,"27-Aug-2008",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2041",80924,"24-Sep-2008",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2042",80924,"24-Sep-2008",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2043",80924,"24-Sep-2008",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2044",80924,"24-Sep-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2045",80924,"24-Sep-2008",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2046",81023,"23-Oct-2008",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2047",81023,"23-Oct-2008",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2048",81023,"23-Oct-2008",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2049",81023,"23-Oct-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2050",81023,"23-Oct-2008",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2051",81119,"19-Nov-2008",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2052",81119,"19-Nov-2008",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2053",81119,"19-Nov-2008",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2054",81119,"19-Nov-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2055",81119,"19-Nov-2008",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2056",81210,"10-Dec-2008",1,5,"Odontella",140,"NA","Bacillariophyceae"
"2057",81210,"10-Dec-2008",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2058",81210,"10-Dec-2008",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2059",81210,"10-Dec-2008",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2060",81210,"10-Dec-2008",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2061",90123,"23-Jan-2009",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2062",90123,"23-Jan-2009",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2063",90123,"23-Jan-2009",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2064",90123,"23-Jan-2009",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2065",90123,"23-Jan-2009",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2066",90226,"26-Feb-2009",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2067",90226,"26-Feb-2009",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2068",90226,"26-Feb-2009",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2069",90226,"26-Feb-2009",4,5,"Odontella",60,"NA","Bacillariophyceae"
"2070",90226,"26-Feb-2009",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2071",90330,"30-Mar-2009",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2072",90330,"30-Mar-2009",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2073",90330,"30-Mar-2009",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2074",90330,"30-Mar-2009",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2075",90330,"30-Mar-2009",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2076",90420,"20-Apr-2009",1,5,"Odontella",0,"NA","Bacillariophyceae"
"2077",90420,"20-Apr-2009",2,5,"Odontella",0,"NA","Bacillariophyceae"
"2078",90420,"20-Apr-2009",3,5,"Odontella",0,"NA","Bacillariophyceae"
"2079",90420,"20-Apr-2009",4,5,"Odontella",0,"NA","Bacillariophyceae"
"2080",90420,"20-Apr-2009",5,5,"Odontella",0,"NA","Bacillariophyceae"
"2081",80116,"16-Jan-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2082",80116,"16-Jan-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2083",80116,"16-Jan-2008",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2084",80116,"16-Jan-2008",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2085",80116,"16-Jan-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2086",80221,"21-Feb-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2087",80221,"21-Feb-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2088",80221,"21-Feb-2008",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2089",80221,"21-Feb-2008",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2090",80221,"21-Feb-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2091",80325,"25-Mar-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2092",80325,"25-Mar-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2093",80325,"25-Mar-2008",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2094",80325,"25-Mar-2008",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2095",80325,"25-Mar-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2096",80430,"30-Apr-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2097",80430,"30-Apr-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2098",80430,"30-Apr-2008",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2099",80430,"30-Apr-2008",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2100",80430,"30-Apr-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2101",80514,"14-May-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2102",80514,"14-May-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2103",80514,"14-May-2008",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2104",80514,"14-May-2008",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2105",80514,"14-May-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2106",80625,"25-Jun-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2107",80625,"25-Jun-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2108",80625,"25-Jun-2008",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2109",80625,"25-Jun-2008",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2110",80625,"25-Jun-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2111",80716,"16-Jul-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2112",80716,"16-Jul-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2113",80716,"16-Jul-2008",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2114",80716,"16-Jul-2008",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2115",80716,"16-Jul-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2116",80827,"27-Aug-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2117",80827,"27-Aug-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2118",80827,"27-Aug-2008",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2119",80827,"27-Aug-2008",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2120",80827,"27-Aug-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2121",80924,"24-Sep-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2122",80924,"24-Sep-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2123",80924,"24-Sep-2008",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2124",80924,"24-Sep-2008",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2125",80924,"24-Sep-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2126",81023,"23-Oct-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2127",81023,"23-Oct-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2128",81023,"23-Oct-2008",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2129",81023,"23-Oct-2008",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2130",81023,"23-Oct-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2131",81119,"19-Nov-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2132",81119,"19-Nov-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2133",81119,"19-Nov-2008",3,5,"Lithodesmium",280,"NA","Bacillariophyceae"
"2134",81119,"19-Nov-2008",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2135",81119,"19-Nov-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2136",81210,"10-Dec-2008",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2137",81210,"10-Dec-2008",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2138",81210,"10-Dec-2008",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2139",81210,"10-Dec-2008",4,5,"Lithodesmium",40,"NA","Bacillariophyceae"
"2140",81210,"10-Dec-2008",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2141",90123,"23-Jan-2009",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2142",90123,"23-Jan-2009",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2143",90123,"23-Jan-2009",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2144",90123,"23-Jan-2009",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2145",90123,"23-Jan-2009",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2146",90226,"26-Feb-2009",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2147",90226,"26-Feb-2009",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2148",90226,"26-Feb-2009",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2149",90226,"26-Feb-2009",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2150",90226,"26-Feb-2009",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2151",90330,"30-Mar-2009",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2152",90330,"30-Mar-2009",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2153",90330,"30-Mar-2009",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2154",90330,"30-Mar-2009",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2155",90330,"30-Mar-2009",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2156",90420,"20-Apr-2009",1,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2157",90420,"20-Apr-2009",2,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2158",90420,"20-Apr-2009",3,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2159",90420,"20-Apr-2009",4,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2160",90420,"20-Apr-2009",5,5,"Lithodesmium",0,"NA","Bacillariophyceae"
"2161",80116,"16-Jan-2008",1,5,"Melosira",0,"NA","Bacillariophyceae"
"2162",80116,"16-Jan-2008",2,5,"Melosira",0,"NA","Bacillariophyceae"
"2163",80116,"16-Jan-2008",3,5,"Melosira",0,"NA","Bacillariophyceae"
"2164",80116,"16-Jan-2008",4,5,"Melosira",0,"NA","Bacillariophyceae"
"2165",80116,"16-Jan-2008",5,5,"Melosira",0,"NA","Bacillariophyceae"
"2166",80221,"21-Feb-2008",1,5,"Melosira",0,"NA","Bacillariophyceae"
"2167",80221,"21-Feb-2008",2,5,"Melosira",0,"NA","Bacillariophyceae"
"2168",80221,"21-Feb-2008",3,5,"Melosira",0,"NA","Bacillariophyceae"
"2169",80221,"21-Feb-2008",4,5,"Melosira",0,"NA","Bacillariophyceae"
"2170",80221,"21-Feb-2008",5,5,"Melosira",0,"NA","Bacillariophyceae"
"2171",80325,"25-Mar-2008",1,5,"Melosira",0,"NA","Bacillariophyceae"
"2172",80325,"25-Mar-2008",2,5,"Melosira",0,"NA","Bacillariophyceae"
"2173",80325,"25-Mar-2008",3,5,"Melosira",0,"NA","Bacillariophyceae"
"2174",80325,"25-Mar-2008",4,5,"Melosira",0,"NA","Bacillariophyceae"
