"year","day","habitat_type","stake_number","species_number","distance","direction","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","presence"
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",141,"538",100,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"538",50,"180","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",142,"574",50,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Artemisiospiza",NA,1
1994,360,"grass",142,"574",50,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Artemisiospiza",NA,1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"474",50,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"0","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
1994,360,"grass",143,"538",100,"90","Animaila","Chordata","Aves","Passeriformes","Calcariidae","Calcarius","ornatus",1
