"YEAR","WEB","KIND","DATE","RECORDER","TRANS","PT","SPECIES","PCT.COVER","Comments","Taxa_kingdom","Taxa_order","Taxa_family","Taxa_genus","Taxa_species"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",1,9,"STCO",7,"","Plantae","Poales","Poaceae","Stipa","comata"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",1,9,"BOGR",30,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",1,9,"LITT",55,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",1,10,"BOGR",60,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",1,10,"BARE",15,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",1,10,"LITT",25,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,1,"ARLO",5,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2004,"13SW","shrub","38188","A. Anderson",2,1,"CHLE",5,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","leptophyllum"
2004,"13SW","shrub","38188","A. Anderson",2,1,"EREF",5,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2004,"13SW","shrub","38188","A. Anderson",2,1,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",2,1,"BARE",10,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,1,"LITTER",70,"",NA,NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,2,"ARLO",40,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2004,"13SW","shrub","38188","A. Anderson",2,2,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","A. Anderson",2,2,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","A. Anderson",2,2,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",2,2,"BARE",10,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,2,"LITT",45,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,3,"BOGR",10,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",2,3,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","A. Anderson",2,3,"STCO",5,"","Plantae","Poales","Poaceae","Stipa","comata"
2004,"13SW","shrub","38188","A. Anderson",2,3,"LEDE",5,"","Plantae","Brassicales","Brassicaceae","Lepidium","densiflorum"
2004,"13SW","shrub","38188","A. Anderson",2,3,"BARE",10,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,3,"LITT",60,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,3,"OPPO",5,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2004,"13SW","shrub","38188","A. Anderson",2,4,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","A. Anderson",2,4,"STCO",5,"","Plantae","Poales","Poaceae","Stipa","comata"
2004,"13SW","shrub","38188","A. Anderson",2,4,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","A. Anderson",2,4,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",2,4,"BARE",5,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,4,"LITT",75,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,5,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",2,5,"AGSM",5,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2004,"13SW","shrub","38188","A. Anderson",2,5,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","A. Anderson",2,5,"ARFR",5,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2004,"13SW","shrub","38188","A. Anderson",2,5,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","A. Anderson",2,5,"LITT",75,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,6,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","A. Anderson",2,6,"SPCR",5,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2004,"13SW","shrub","38188","A. Anderson",2,6,"BOGR",10,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",2,6,"EREF",5,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2004,"13SW","shrub","38188","A. Anderson",2,6,"ARLO",15,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2004,"13SW","shrub","38188","A. Anderson",2,6,"LITT",65,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,6,"BARE",5,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,7,"SAIB",15,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","A. Anderson",2,7,"CHLE",5,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","leptophyllum"
2004,"13SW","shrub","38188","A. Anderson",2,7,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",2,7,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","A. Anderson",2,7,"CAHE",5,"","Plantae","Poales"," Cyperaceae","Carex","eleocharis"
2004,"13SW","shrub","38188","A. Anderson",2,7,"LITT",5,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,7,"BARE",60,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,8,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","A. Anderson",2,8,"BOGR",10,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",2,8,"EREF",5,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2004,"13SW","shrub","38188","A. Anderson",2,8,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","A. Anderson",2,8,"LITT",75,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,9,"EREF",25,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2004,"13SW","shrub","38188","A. Anderson",2,9,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","A. Anderson",2,9,"AGSM",10,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2004,"13SW","shrub","38188","A. Anderson",2,9,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",2,9,"LITT",50,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",2,9,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","A. Anderson",2,10,"ARLO",5,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2004,"13SW","shrub","38188","A. Anderson",2,10,"BOGR",25,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",2,10,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","A. Anderson",2,10,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","A. Anderson",2,10,"LITT",60,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,1,"CVILLOSA",5,"",NA,NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,1,"ARFR",3,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,1,"FUGL",5,"",NA,NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,1,"LITT",87,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,2,"SPCR",5,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,2,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,2,"FUGL",5,"",NA,NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,2,"LITT",60,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,2,"BARE",25,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,3,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,3,"BARE",30,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,3,"LITT",64,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,3,"EUGL",1,"",NA,NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,4,"SPCO",1,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,4,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,4,"LEDE",1,"","Plantae","Brassicales","Brassicaceae","Lepidium","densiflorum"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,4,"BOGR",30,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,4,"BARE",30,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,4,"LITT",33,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,5,"PLPA",5,"","Plantae","Lamiales","Plantaginaceae","Plantago","patagonica"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,5,"BOGR",60,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,5,"SAIB",1,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","J. Stevens/K. Dudley",3,5,"LITT",34,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",3,6,"ARLO",10,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2004,"13SW","shrub","38188","A. Anderson",3,6,"SPCR",5,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2004,"13SW","shrub","38188","A. Anderson",3,6,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",3,6,"LITT",80,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",3,7,"BOGR",10,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",3,7,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","A. Anderson",3,7,"BARE",20,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",3,7,"LITT",65,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",3,8,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","A. Anderson",3,8,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","A. Anderson",3,8,"BOGR",20,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",3,8,"CHLE",5,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","leptophyllum"
2004,"13SW","shrub","38188","A. Anderson",3,8,"LITT",65,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",3,9,"CHLE",5,"","Plantae","Caryophyllales","Amaranthaceae","Chenopodium","leptophyllum"
2004,"13SW","shrub","38188","A. Anderson",3,9,"EREF",10,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2004,"13SW","shrub","38188","A. Anderson",3,9,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","A. Anderson",3,9,"ARLO",5,"","Plantae","Poales","Poaceae","Aristida","longiseta"
2004,"13SW","shrub","38188","A. Anderson",3,9,"LITT",75,"","Plantae",NA,NA,NA,NA
2004,"13SW","shrub","38188","A. Anderson",3,10,"BOGR",20,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"13SW","shrub","38188","A. Anderson",3,10,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"13SW","shrub","38188","A. Anderson",3,10,"SAIB",10,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"13SW","shrub","38188","A. Anderson",3,10,"LITT",65,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,1,"BOGR",40,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,1,"LITT",15,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,1,"BARE",45,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,2,"BOGR",25,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,2,"OPPO",5,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,2,"LITT",70,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,3,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,3,"BOGR",15,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,3,"SAIB",1,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,3,"ATCA",25,"","Plantae","Caryophyllales","Amaranthaceae","Atriplex","canescens"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,3,"LITT",55,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,4,"EREF",30,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,4,"ARFR",1,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,4,"BOGR",30,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,4,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,4,"LITT",35,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,5,"OPPO",5,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,5,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,5,"BOGR",20,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,5,"LYJU",5,"","Plantae","Asterales","Asteraceae","Lygodesmia","juncea"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,5,"LITT",10,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,5,"BARE",55,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,6,"BOGR",25,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,6,"CAHE",10,"","Plantae","Poales"," Cyperaceae","Carex","eleocharis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,6,"LITT",20,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,6,"BARE",45,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,7,"BOGR",25,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,7,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,7,"OPPO",5,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,7,"LITT",15,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,7,"BARE",50,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,8,"BOGR",50,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,8,"SPCR",5,"","Plantae","Poales","Poaceae","Sporobolus","cryptandrus"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,8,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,8,"BARE",10,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,8,"LITT",30,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,9,"BOGR",40,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,9,"BARE",5,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,9,"LITT",55,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,10,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,10,"BOGR",50,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,10,"BARE",10,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",1,10,"LITT",35,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,1,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,1,"EREF",10,"","Plantae","Caryophyllales","Polygonaceae","Eriogonum","effusum"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,1,"BOGR",30,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,1,"BARE",5,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,1,"LITT",50,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,2,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,2,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,2,"OPPO",5,"","Plantae","Caryophyllales","Cactaceae","Opuntia","polyacantha"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,2,"BARE",85,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,3,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,3,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,3,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,3,"BARE",10,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,4,"AGSM",10,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,4,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,4,"BARE",10,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,4,"LITT",75,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,5,"AGSM",5,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,5,"CHOW",5,"",NA,NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,5,"BOGR",5,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,5,"LITT",5,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,5,"BARE",80,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,6,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,6,"CHOW",5,"",NA,NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,6,"BOGR",10,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,6,"AGSM",5,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,6,"BARE",5,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,6,"LITT",70,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,7,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,7,"ARFR",5,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,7,"BOGR",10,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,7,"CAHE",5,"","Plantae","Poales"," Cyperaceae","Carex","eleocharis"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,7,"BARE",10,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,7,"LITT",65,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,8,"AGSM",5,"","Plantae","Poales","Poaceae","Agropyron","smithii"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,8,"MATA",10,"","Plantae","Asterales","Asteraceae","Machaeranthera","tanacetifolia"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,8,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,8,"BARE",5,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,8,"LITT",75,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,9,"BOGR",20,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,9,"SPCO",5,"","Plantae","Malvales","Malvaceae","Sphaeralcea","coccinea"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,9,"ARFR",5,"","Plantae","Asterales","Asteraceae","Artemisia","frigida"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,9,"BARE",5,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,9,"LITT",65,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,10,"SAIB",5,"","Plantae","Caryophyllales","Amaranthaceae","Salsola","iberica"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,10,"BOGR",10,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,10,"MATA",5,"","Plantae","Asterales","Asteraceae","Machaeranthera","tanacetifolia"
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,10,"BARE",10,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,10,"LITT",70,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","B.Greenwood/ S. Cain",2,3,"LITT",75,"","Plantae",NA,NA,NA,NA
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",3,1,"ASOX",1,"","Plantae","Fabales","Fabaceae","Astragalus","Oxytropis"
2004,"24NE","shrub","38188","S.Ratering/K.Dudley/S.Mckee",3,1,"BOGR",60,"","Plantae","Poales","Poaceae","Bouteloua","gracilis"
